platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,motivation_type,motivation_score
YouTube,amazon parrot pet,Bird,OtYAXj_90BY,My Exotic Parrot Family,Thanks for watching! Today's video I will show my Exotic Parrot Collection along with our new addition to the Parrot Family! Follow ...,UgyvR7QPpmToM79rRAJ4AaABAg,"I’ve had A male and a female trained hyacinth macaw,2male cockatoos(a black one and a umbrella),2 male african grey,1 scarlet macaw female,a male blue and gold macaw,a alexandrine,3 amazon,1 military macaw male,6 indian ringnecks,17 cockatiels and 30 budgies my whole life because my grandpa passed away a few months before my birth and my mother says that he had left a note that told to give all of his parrots to me.(He was a petshop owner for over 50 years.)And of course I didnt keep the last 3 at home,they were kept in the petshop and was sold due to my mother not wanting the small guys at home but I have A room that has all the rest.",2025-05-20T20:04:13Z,https://www.youtube.com/watch?v=OtYAXj_90BY,US,US (text signal),i ve had a male and a female trained hyacinth macaw 2male cockatoos a black one and a umbrella 2 male african grey 1 scarlet macaw female a male blue and gold macaw a alexandrine 3 amazon 1 military macaw male 6 indian ringnecks 17 cockatiels and 30 budgies my whole life because my grandpa passed away a few months before my birth and my mother says that he had left a note that told to give all of his parrots to me he was a petshop owner for over 50 years and of course i didnt keep the last 3 at home they were kept in the petshop and was sold due to my mother not wanting the small guys at home but i have a room that has all the rest,Active Motivation / Ownership Desire,0.75083988904953
YouTube,amazon parrot pet,Bird,OtYAXj_90BY,My Exotic Parrot Family,Thanks for watching! Today's video I will show my Exotic Parrot Collection along with our new addition to the Parrot Family! Follow ...,UgynAqoslZK85nAXCP94AaABAg,"How do you have time to spend enough quality time with each one?  I assume there are several other people around most of the time.
I visited La Haina Maui a decade ago and a store let me play with their palm cockatoo. I only hope someone adopted him and moved him away before the store burned down and all animals lost. He was magnificent.  If I had $20,000 to spare, I would have taken him!",2024-01-07T19:40:00Z,https://www.youtube.com/watch?v=OtYAXj_90BY,US,US (text signal),how do you have time to spend enough quality time with each one i assume there are several other people around most of the time i visited la haina maui a decade ago and a store let me play with their palm cockatoo i only hope someone adopted him and moved him away before the store burned down and all animals lost he was magnificent if i had 20 000 to spare i would have taken him,Active Motivation / Ownership Desire,0.6334181427955627
YouTube,bog turtle pet,Turtle/Tortoise,I9D4hJkeUPg,This turtle is only found in a few places,The bog turtle is an endangered species that primarily inhabits places like New Jersey #bogturtle #turtle #nature #educational ...,UgzXemBwQ4gGD-yAoGZ4AaABAg,"I owned a turtle that was super tiny 
He was living in the worse tank ever so I adopted him and made sure he was super happy",2023-02-28T20:06:26Z,https://www.youtube.com/watch?v=I9D4hJkeUPg,US,US (text signal),i owned a turtle that was super tiny he was living in the worse tank ever so i adopted him and made sure he was super happy,Active Motivation / Ownership Desire,0.8814181685447693
YouTube,bog turtle pet,Turtle/Tortoise,ed8Lhy8igDs,106 Year Old Galapagos Tortoise! 🐢 😱,SUBSCRIBE for more Prehistoric Pets! - http://bit.ly/subprehistoricpets Watch the latest: ...,UgzsQCFQWOsOjBjChBN4AaABAg,"It’s really crazy to think about. You get to look at owning a pet through a whole different spectrum. When you own a cat or a dog, you own multiple through a lifetime, you’re the only thing they know their whole life. But this guy, he goes through multiple owners through his life. That’s amazing…",2024-07-04T04:33:50Z,https://www.youtube.com/watch?v=ed8Lhy8igDs,US,US (text signal),it s really crazy to think about you get to look at owning a pet through a whole different spectrum when you own a cat or a dog you own multiple through a lifetime you re the only thing they know their whole life but this guy he goes through multiple owners through his life that s amazing,Active Motivation / Ownership Desire,0.6518633365631104
YouTube,bog turtle pet,Turtle/Tortoise,ub2wb2yHqC4,Interactions with the World’s Most Personable Turtle! 😳 #turtle #tortoise #gardenstatetortoise,,UgzGAwej71fNE5lfqzN4AaABAg,“I am a ferocious beast who cannot be stop—oh that scratchin’ is nice….”,2024-05-22T12:30:00Z,https://www.youtube.com/watch?v=ub2wb2yHqC4,US,US (text signal),i am a ferocious beast who cannot be stop oh that scratchin is nice,Active Motivation / Ownership Desire,0.6665173768997192
YouTube,bog turtle pet,Turtle/Tortoise,ub2wb2yHqC4,Interactions with the World’s Most Personable Turtle! 😳 #turtle #tortoise #gardenstatetortoise,,UgzxWih5ocFFJyxc02R4AaABAg,"People told me turtles are just solitary and don’t interact much. However, my YBS is so active. She signals when she wants out of her tank to go outside for a walk, loves to give nose kisses, and will actively walk into the hands of neighbors when out on a walk if she likes them. She also does yoga on her underwater platform for hours. She’s like a puppy. I love her so much.",2025-02-10T18:22:06Z,https://www.youtube.com/watch?v=ub2wb2yHqC4,US,US (text signal),people told me turtles are just solitary and don t interact much however my ybs is so active she signals when she wants out of her tank to go outside for a walk loves to give nose kisses and will actively walk into the hands of neighbors when out on a walk if she likes them she also does yoga on her underwater platform for hours she s like a puppy i love her so much,Active Motivation / Ownership Desire,0.7626847624778748
YouTube,bog turtle pet,Turtle/Tortoise,ub2wb2yHqC4,Interactions with the World’s Most Personable Turtle! 😳 #turtle #tortoise #gardenstatetortoise,,UgzrJn5W9B-JbL9qScd4AaABAg,"I love Otis, a turtle with attitude. It looks like he's trying to intimidate you. 'You wanna piece of me, well do ya punk'? 🤣😂❤❤❤",2024-09-03T05:20:30Z,https://www.youtube.com/watch?v=ub2wb2yHqC4,US,US (text signal),i love otis a turtle with attitude it looks like he's trying to intimidate you 'you wanna piece of me well do ya punk',Active Motivation / Ownership Desire,0.689361572265625
YouTube,bog turtle pet,Turtle/Tortoise,lSr6y7RheIA,5 Reasons I 💚 Fig!  #tortoiselove #reptiles #petsofyoutube,,Ugz8G8pjboZsoiLJqXd4AaABAg,Him climbing the Grand Sofa Canyon was  super inspirational to me ❤️,2025-11-18T02:32:18Z,https://www.youtube.com/watch?v=lSr6y7RheIA,US,US (text signal),him climbing the grand sofa canyon was super inspirational to me,Active Motivation / Ownership Desire,0.6927365064620972
YouTube,bog turtle pet,Turtle/Tortoise,QhyRask6knk,Red-eared Slider Isn&#39;t A Good Pet Like You Thought,,Ugykh5WVWBXCzVvbfrB4AaABAg,"Absolutely! Satire, I am getting two Red-eared slider's in 7days! And I've done the research! You CANNOT discriminate a species, because oc their species! They are friendly and VERY good turtles. They look better than you!",2025-02-10T04:10:36Z,https://www.youtube.com/watch?v=QhyRask6knk,US,US (text signal),absolutely satire i am getting two red eared slider's in 7days and i've done the research you cannot discriminate a species because oc their species they are friendly and very good turtles they look better than you,Active Motivation / Ownership Desire,0.738447904586792
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,Ugx50Er-bi1zr5kkaiR4AaABAg,"I ""rescued"" my RES named Dip from a severely neglected pond back when i was 12 years old and she was the size of a silver dollar (I totally didnt know it was bad to take animals out of the wild at the time, but i did know she was invasive and was probably going to die if left in that disgrace of a pond). She's been my roommate ever since and is creeping up to 18 years old soon!

Easily one of my most sociable pets, and demands head/shell scritches when i walk past her. Dip will cause as much noise as possible with her shell and claws on the decor and side of the tank until I pet her, only after sufficient shell scritches and head rubs will she calm down.

They sure are a lot of maintenance compared to other reptiles (so.many.water changes.), but she has definitely been worth it",2023-09-07T22:01:46Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),i rescued my res named dip from a severely neglected pond back when i was 12 years old and she was the size of a silver dollar i totally didnt know it was bad to take animals out of the wild at the time but i did know she was invasive and was probably going to die if left in that disgrace of a pond she's been my roommate ever since and is creeping up to 18 years old soon easily one of my most sociable pets and demands head shell scritches when i walk past her dip will cause as much noise as possible with her shell and claws on the decor and side of the tank until i pet her only after sufficient shell scritches and head rubs will she calm down they sure are a lot of maintenance compared to other reptiles so many water changes but she has definitely been worth it,Active Motivation / Ownership Desire,0.718151867389679
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgwpdnQqjmIGGaG54Th4AaABAg,I’ve had turtles eight years now and they’re wonderful! It baffles me that 99% of the reptile hobby ignores them.,2023-09-10T16:29:18Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),i ve had turtles eight years now and they re wonderful it baffles me that 99 of the reptile hobby ignores them,Active Motivation / Ownership Desire,0.6796481609344482
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgwUK7nntvikvPwX-pV4AaABAg,"Hello.  Love this video. 
Ive kept ornate box turtles for a few years.  I have a big outdoor enclosure,  and brumate them over winter.
This year i decided to do a shallow pond area, about 18in by 3 ft.  
They LOVE it.  Every single morning and often in the evenings they are in the water swimming!

Sometimes if you offer something they surprise you!",2023-09-08T01:27:45Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),hello love this video ive kept ornate box turtles for a few years i have a big outdoor enclosure and brumate them over winter this year i decided to do a shallow pond area about 18in by 3 ft they love it every single morning and often in the evenings they are in the water swimming sometimes if you offer something they surprise you,Active Motivation / Ownership Desire,0.6841496229171753
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,Ugw8a2x6QMXCB_zH7HZ4AaABAg,"I love Shelly, my musk turtle.   She scrambles to see me, and can even be fed live meal worms by hand.",2025-07-04T02:46:12Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),i love shelly my musk turtle she scrambles to see me and can even be fed live meal worms by hand,Active Motivation / Ownership Desire,0.8363962769508362
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,Ugw9SKVtB3ot-NI0b0N4AaABAg,Have had my red ear slider for 14+years since a hatchling. Currently in a 99 gallon corner tank. A lot of work compared to when she was the size of a quarter.,2023-09-07T21:46:06Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),have had my red ear slider for 14 years since a hatchling currently in a 99 gallon corner tank a lot of work compared to when she was the size of a quarter,Active Motivation / Ownership Desire,0.8407130837440491
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgxWzRK8cdGAtgyJnAF4AaABAg,"I love my leopard tortoises. Even though they are no where the size of a sulcata, they are still large. Their outside summer enclosure is great, but they literally have a space in my garage for the winter.",2023-09-13T16:40:00Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),i love my leopard tortoises even though they are no where the size of a sulcata they are still large their outside summer enclosure is great but they literally have a space in my garage for the winter,Active Motivation / Ownership Desire,0.8435455560684204
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgzGnNMpzghdB0InG5p4AaABAg,"Id love a top 5 tortoise list!!

Been in love with them ever since i finally got my two hermanns!",2023-11-17T01:11:28Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),id love a top 5 tortoise list been in love with them ever since i finally got my two hermanns,Active Motivation / Ownership Desire,0.8821736574172974
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgzxeOmV71LQCsDD7TV4AaABAg,"Love box turtles all the way, the best of the best in my opinion!! That said, I do also have love for my Russian torties, as well as my adult male stinkpot which I adopted from a vendor at an expo that adopts out unwated shelled bois and birds.",2023-09-07T23:58:50Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),love box turtles all the way the best of the best in my opinion that said i do also have love for my russian torties as well as my adult male stinkpot which i adopted from a vendor at an expo that adopts out unwated shelled bois and birds,Active Motivation / Ownership Desire,0.8431195616722107
YouTube,bog turtle pet,Turtle/Tortoise,uykAgJ54MSY,The BEST Pet Turtles You Probably Never Thought About!,Turtles make AMAZING Pets! But some are much better than others and I bet some of these amazing turtles you've never ...,UgzWdvYEbfNqGMBuowl4AaABAg,"Anyone in Ontario Canada who wants a red-eared slider turtle, I can’t recommend Little Res-Q enough. They’re a designated slider sanctuary and they have SO MANY turtles that are on their waiting list, not even counting the ones already available for adoption.",2023-09-08T02:33:30Z,https://www.youtube.com/watch?v=uykAgJ54MSY,US,US (text signal),anyone in ontario canada who wants a red eared slider turtle i can t recommend little res q enough they re a designated slider sanctuary and they have so many turtles that are on their waiting list not even counting the ones already available for adoption,Active Motivation / Ownership Desire,0.769838809967041
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgySMNH0vPYVMpJiCPF4AaABAg,I rescued a RES turtle i had no idea how much work and money go into their needs. I was thinking of giving it away. But we fell in love with her and couldn't give her up. It took time but now it's easier to care for her. She a character! always wants attention and it's super friendly  likes head and chin rubs. She's our first pet and brings joy to our family.,2022-11-09T18:33:52Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),i rescued a res turtle i had no idea how much work and money go into their needs i was thinking of giving it away but we fell in love with her and couldn't give her up it took time but now it's easier to care for her she a character always wants attention and it's super friendly likes head and chin rubs she's our first pet and brings joy to our family,Active Motivation / Ownership Desire,0.8517640829086304
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwmrM9Z1Ff_QHkBFCl4AaABAg,"I have had my turtle for almost 2 years now, and when my parents first told me i was aloud to finally get a turtle when i was 10, i literally binged on all and i mean all of your videos at that time! I had always wanted a turtle forever and i have been so happy watching my turtle grow! When i first got him, he was the size of a quarter, and look at him now!(in my profile picture) i definitely understand all of the information you said today and i hope all the new turtle keepers can enjoy their turtles just as much as us!",2022-06-24T16:32:26Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),i have had my turtle for almost 2 years now and when my parents first told me i was aloud to finally get a turtle when i was 10 i literally binged on all and i mean all of your videos at that time i had always wanted a turtle forever and i have been so happy watching my turtle grow when i first got him he was the size of a quarter and look at him now in my profile picture i definitely understand all of the information you said today and i hope all the new turtle keepers can enjoy their turtles just as much as us,Active Motivation / Ownership Desire,0.9648222327232361
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,Ugx8jnHU57mgyHrbO7l4AaABAg,"Been doing research for almost 2 years now. I have wanted a turtle for the longest time, but haven't gotten one yet because I don't have enough space to give the turtle a proper enclosure. I'm moving houses soon and finally able to get a turtle, after 2 years of research!! Getting a Mississippi Map turtle within 2 months. Soooo excited",2022-06-24T20:09:02Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,Mississippi,been doing research for almost 2 years now i have wanted a turtle for the longest time but haven't gotten one yet because i don't have enough space to give the turtle a proper enclosure i'm moving houses soon and finally able to get a turtle after 2 years of research getting a mississippi map turtle within 2 months soooo excited,Active Motivation / Ownership Desire,0.9384755492210388
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgyPa-TZqqvRDd7bzqV4AaABAg,"Hi, thanks for helping me through the years of owning turtles, I learned a lot. And now my turtles are having a happy life just because of your channel! Hoku is sooo sooo adorable ❤",2022-06-30T13:14:28Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),hi thanks for helping me through the years of owning turtles i learned a lot and now my turtles are having a happy life just because of your channel hoku is sooo sooo adorable,Active Motivation / Ownership Desire,0.8618965744972229
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxCWFPlAt5EV2o7GLB4AaABAg,Thank you for getting me into to turtles and showing me the proper care I now have a baby musk turtle and I love him so much thank you,2022-06-25T03:38:16Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),thank you for getting me into to turtles and showing me the proper care i now have a baby musk turtle and i love him so much thank you,Active Motivation / Ownership Desire,0.9645556211471558
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwxUIpyKD-dw98AsdJ4AaABAg,i had an all black  diamond back turtle who unfortunately passed in September of 2020 and OMG I WANT MORE,2023-10-17T21:14:44Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),i had an all black diamond back turtle who unfortunately passed in september of 2020 and omg i want more,Active Motivation / Ownership Desire,0.9795274138450623
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgxT6vZr-TKE38Ka0o94AaABAg,"I absolutely love turtles, and now that I’m graduating and living by myself I want to get a turtle. I already have a half sleeve tattoo of a turtle swimming in the pond in my parents old backyard.  I am so in love with turtles. My mom use to say the reason I love turtles so much is because I’m so internal and never leave my shell.
I think I love turtles so much because of Squirt, the baby turtle from finding Nemo (the cutest cartoon/animated character)",2023-06-10T06:28:05Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),i absolutely love turtles and now that i m graduating and living by myself i want to get a turtle i already have a half sleeve tattoo of a turtle swimming in the pond in my parents old backyard i am so in love with turtles my mom use to say the reason i love turtles so much is because i m so internal and never leave my shell i think i love turtles so much because of squirt the baby turtle from finding nemo the cutest cartoon animated character,Active Motivation / Ownership Desire,0.969707727432251
YouTube,bog turtle pet,Turtle/Tortoise,45dbz3uGF6k,things you NEED to know BEFORE getting a turtle (watch this before you buy one),these are *important* things you need to know before getting a turtle...watch this before you buy one!! there are a lot of factors to ...,UgwzTlk-wocpnQFC1U54AaABAg,I wish I had the lights you said for my turtle but my parents wouldn’t let me buy them😓😭 I have a baby red eared slider turtle and there not like eating for days,2025-01-19T19:36:57Z,https://www.youtube.com/watch?v=45dbz3uGF6k,US,US (text signal),i wish i had the lights you said for my turtle but my parents wouldn t let me buy them i have a baby red eared slider turtle and there not like eating for days,Active Motivation / Ownership Desire,0.7536059021949768
YouTube,bog turtle pet,Turtle/Tortoise,7edPMYO8yfg,Introducing New Jersey&#39;s State Reptile: The Bog Turtle,"The small yet mighty bog turtle is: New Jersey's State Reptile Extremely cute & rare Critically endangered Today, New ...",UgxihOUBVY7JSM6HgJ94AaABAg,"Thank you I love turtles, I have a Mississippi Map turtle named Bubba 🤗. He is my little shell baby ❤️🐢.",2023-04-30T07:28:41Z,https://www.youtube.com/watch?v=7edPMYO8yfg,US,Mississippi,thank you i love turtles i have a mississippi map turtle named bubba he is my little shell baby,Active Motivation / Ownership Desire,0.8897414803504944
YouTube,bog turtle pet,Turtle/Tortoise,WOUyDUwvz1A,Waterproof &amp; Unshakable: The Basking Platform Built for Messy Turtles,Buy the same turtle basking platform here: ...,UgwfQ4bf-Q2vGKVQTeR4AaABAg,I want turtle in my aquarium,2025-10-13T04:34:01Z,https://www.youtube.com/watch?v=WOUyDUwvz1A,US,US (text signal),i want turtle in my aquarium,Active Motivation / Ownership Desire,0.9250788688659668
YouTube,bog turtle pet,Turtle/Tortoise,PgofZGWYaAY,Smallest Turtles and Tortoises in the World,Did you know that some of the world's turtle and tortoise species will only grow to roughly 3 inches? Many in herpetoculture are ...,Ugwrp4mGpqRFwfmW0Ot4AaABAg,You have some of the best videos man! Y’all are crushing it. Making me want a small torty species to add to the farm,2022-05-21T03:52:54Z,https://www.youtube.com/watch?v=PgofZGWYaAY,US,US (text signal),you have some of the best videos man y all are crushing it making me want a small torty species to add to the farm,Active Motivation / Ownership Desire,0.8700711131095886
YouTube,bog turtle pet,Turtle/Tortoise,PgofZGWYaAY,Smallest Turtles and Tortoises in the World,Did you know that some of the world's turtle and tortoise species will only grow to roughly 3 inches? Many in herpetoculture are ...,UgwwmYOW801XxODxEVh4AaABAg,"My first love were amphibians, all kinds, but knowing more about other reptiles and turtles/tortoises, have brightened my life, I adore them all now, if I can find them here in Canada, I think my first turtle/tortoise will be a black breasted leaf turtle, they’re absolutely adorable and don’t get big",2022-05-15T21:36:43Z,https://www.youtube.com/watch?v=PgofZGWYaAY,US,US (text signal),my first love were amphibians all kinds but knowing more about other reptiles and turtles tortoises have brightened my life i adore them all now if i can find them here in canada i think my first turtle tortoise will be a black breasted leaf turtle they re absolutely adorable and don t get big,Active Motivation / Ownership Desire,0.7542995810508728
YouTube,bog turtle pet,Turtle/Tortoise,PgofZGWYaAY,Smallest Turtles and Tortoises in the World,Did you know that some of the world's turtle and tortoise species will only grow to roughly 3 inches? Many in herpetoculture are ...,Ugz-lIha8_BnFsYWVtB4AaABAg,I dig that built in tank for the mud turtles. I’m gonna have to copy that idea my friend.,2022-05-16T02:09:10Z,https://www.youtube.com/watch?v=PgofZGWYaAY,US,US (text signal),i dig that built in tank for the mud turtles i m gonna have to copy that idea my friend,Active Motivation / Ownership Desire,0.6595234274864197
YouTube,bog turtle pet,Turtle/Tortoise,PgofZGWYaAY,Smallest Turtles and Tortoises in the World,Did you know that some of the world's turtle and tortoise species will only grow to roughly 3 inches? Many in herpetoculture are ...,UgxoMAvTsWpSulTLrlh4AaABAg,i always wanted to adopt turtles that people dont want and make raise them in a new home,2022-05-15T13:55:07Z,https://www.youtube.com/watch?v=PgofZGWYaAY,US,US (text signal),i always wanted to adopt turtles that people dont want and make raise them in a new home,Active Motivation / Ownership Desire,0.976784348487854
YouTube,bog turtle pet,Turtle/Tortoise,PgofZGWYaAY,Smallest Turtles and Tortoises in the World,Did you know that some of the world's turtle and tortoise species will only grow to roughly 3 inches? Many in herpetoculture are ...,UgzdJKoFRm-3NZBRT6V4AaABAg,"wow very impressed with your video and how you explain things.
I own four kwangtung river turtles.
I've been working on breeding since they're practically extinct in the wild
I subscribed by the way!",2022-05-16T20:31:20Z,https://www.youtube.com/watch?v=PgofZGWYaAY,US,US (text signal),wow very impressed with your video and how you explain things i own four kwangtung river turtles i've been working on breeding since they're practically extinct in the wild i subscribed by the way,Active Motivation / Ownership Desire,0.9875707626342773
YouTube,bog turtle pet,Turtle/Tortoise,2tG26wJzK6I,How fast do turtles grow!,,Ugw9CJhbl_xGjFA1rK54AaABAg,"Hi, I really need your help.
My turtle is also a red eared slider, he's only 1 inch or so.
It's been only 4 days I got him, but he's not moving at all.
In the morning he was fine. But when I returned from school, he's doesn't show any movement.",2025-10-17T13:30:28Z,https://www.youtube.com/watch?v=2tG26wJzK6I,US,US (text signal),hi i really need your help my turtle is also a red eared slider he's only 1 inch or so it's been only 4 days i got him but he's not moving at all in the morning he was fine but when i returned from school he's doesn't show any movement,Active Motivation / Ownership Desire,0.8382774591445923
YouTube,bog turtle pet,Turtle/Tortoise,ahoc_G0WaSk,My New Turtle Died😭😭 #aquarium #aquaticpets #freshwaterfish #fish,,UgxBPMZUGh5d_rdERJl4AaABAg,I’m in love with this Turtle Jim. ❤,2024-02-11T04:19:52Z,https://www.youtube.com/watch?v=ahoc_G0WaSk,US,US (text signal),i m in love with this turtle jim,Active Motivation / Ownership Desire,0.9365895986557007
YouTube,bog turtle pet,Turtle/Tortoise,ahoc_G0WaSk,My New Turtle Died😭😭 #aquarium #aquaticpets #freshwaterfish #fish,,Ugzd0XEhCh1echctvNd4AaABAg,He looks like he has a permanent smile on his face he reminds me of my pet hognose snake i absolutely love Jim now,2023-12-27T07:42:12Z,https://www.youtube.com/watch?v=ahoc_G0WaSk,US,US (text signal),he looks like he has a permanent smile on his face he reminds me of my pet hognose snake i absolutely love jim now,Active Motivation / Ownership Desire,0.7718433141708374
YouTube,bog turtle pet,Turtle/Tortoise,yLVe1wvrG8c,Want A BABY TURTLE? 🐢 WATCH THIS! ⚠️,,UgyHZO15SkHNNKPBiKh4AaABAg,"THANK YOU! Growing up with a Herpetologist stepdad, over 100 turtles in our home I can’t thank you enough for this message! My parents dedicated so much to educating people about why they should NOT have a Pet Turtle! They used to sell Turtles for pets at KMart! They helped get laws passed to stop this! 😊 They helped get laws passed so Turtles from other Countries couldn’t be brought into the US!  It wasn’t to be mean, it was to protect Turtles 🐢 ❤",2023-04-26T19:43:39Z,https://www.youtube.com/watch?v=yLVe1wvrG8c,US,US (text signal),thank you growing up with a herpetologist stepdad over 100 turtles in our home i can t thank you enough for this message my parents dedicated so much to educating people about why they should not have a pet turtle they used to sell turtles for pets at kmart they helped get laws passed to stop this they helped get laws passed so turtles from other countries couldn t be brought into the us it wasn t to be mean it was to protect turtles,Active Motivation / Ownership Desire,0.7875037789344788
YouTube,bog turtle pet,Turtle/Tortoise,yLVe1wvrG8c,Want A BABY TURTLE? 🐢 WATCH THIS! ⚠️,,Ugw3IpF4V8dSufgzGKt4AaABAg,all of these things just make me want them more. being big is so cute and being able to set up all these things as they grow are so fun to me.,2025-04-01T21:05:09Z,https://www.youtube.com/watch?v=yLVe1wvrG8c,US,US (text signal),all of these things just make me want them more being big is so cute and being able to set up all these things as they grow are so fun to me,Active Motivation / Ownership Desire,0.6148040890693665
YouTube,bog turtle pet,Turtle/Tortoise,yLVe1wvrG8c,Want A BABY TURTLE? 🐢 WATCH THIS! ⚠️,,UgwGkERgOriS_tjJeDB4AaABAg,"This does not stop me. It only slows the time before I feel I am ready to get one so that my future turtle(s) will have a happy, healthy, and beautiful life.",2023-05-30T13:57:48Z,https://www.youtube.com/watch?v=yLVe1wvrG8c,US,US (text signal),this does not stop me it only slows the time before i feel i am ready to get one so that my future turtle s will have a happy healthy and beautiful life,Active Motivation / Ownership Desire,0.9669583439826965
YouTube,bog turtle pet,Turtle/Tortoise,yLVe1wvrG8c,Want A BABY TURTLE? 🐢 WATCH THIS! ⚠️,,UgxrOMj8sieWWolFcst4AaABAg,"Thank you Dan for making life wonderful for your turtles! I so appreciate you pointing out how to be a responsible turtle dad! Too often people buy living things as a novelty or a gift, thinking they’ll make someone happy only to make life miserable for the animal! Every living creature deserves your investment, time and support so please don’t buy bunnies at Easter, puppies for Christmas, etc. ❤",2023-10-01T08:14:35Z,https://www.youtube.com/watch?v=yLVe1wvrG8c,US,US (text signal),thank you dan for making life wonderful for your turtles i so appreciate you pointing out how to be a responsible turtle dad too often people buy living things as a novelty or a gift thinking they ll make someone happy only to make life miserable for the animal every living creature deserves your investment time and support so please don t buy bunnies at easter puppies for christmas etc,Active Motivation / Ownership Desire,0.635091245174408
