platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,welfare_type,welfare_score
YouTube,cockatoo pet,Bird,u_WfE_2v7yM,This Wild Cockatoo Does This To His Favorite Person Every Day | The Dodo Wild Hearts,"Mr. Floofington the wild cockatoo loves to visit his favorite human, Suzy, every day on her balcony in Manly, Sydney, Australia.",Ugw-JwvYXZhA4s5iYJd4AaABAg,"I am American and we adopted a cockatoo from a pet shop when she was 3 months old.  She hopped on my daddy's shoulder. So of course he had to bring her home!  We had her for 15 years.  My father - her primary owner got dementia and fell with her 2 times on his shoulder.  She got quite upset since she really loved my dad.  My mother and I also loved her and held her and played with her a lot.  She was only in her cage at bed time till morning.  My parents are in their 80's and I am 63 with a serious lung disease and stomach disease. It was getting hard to give her the quality of life care we believed she should have.  A wonderful young woman comes in twice month to clean for us for about 2 years.  Our bird took to her.  We gave her the bird, cage, all of our bird books, food and my mother made a notebook - how we fed her, human snacks (a couple times a week I would give her a very small piece of my pecan sandy cookie!), no-no foods, vet info, games we played, words she knows and the songs we sang to her and the one song she has learned 3 words to!  And the shop we got her from will trim her nails and wings for free. She is doing well.  It has been about 2 years and my daddy barely remembers her.  He named her after his well-loved grandmother Judy.  My momma and I still exchange memories of Judy.  And her 'new' owner shows us videos and tells about the new words she has learned and everything else wonderful she does!",2021-05-15T03:59:11Z,https://www.youtube.com/watch?v=u_WfE_2v7yM,US,US (text signal),i am american and we adopted a cockatoo from a pet shop when she was 3 months old she hopped on my daddy's shoulder so of course he had to bring her home we had her for 15 years my father her primary owner got dementia and fell with her 2 times on his shoulder she got quite upset since she really loved my dad my mother and i also loved her and held her and played with her a lot she was only in her cage at bed time till morning my parents are in their 80's and i am 63 with a serious lung disease and stomach disease it was getting hard to give her the quality of life care we believed she should have a wonderful young woman comes in twice month to clean for us for about 2 years our bird took to her we gave her the bird cage all of our bird books food and my mother made a notebook how we fed her human snacks a couple times a week i would give her a very small piece of my pecan sandy cookie no no foods vet info games we played words she knows and the songs we sang to her and the one song she has learned 3 words to and the shop we got her from will trim her nails and wings for free she is doing well it has been about 2 years and my daddy barely remembers her he named her after his well loved grandmother judy my momma and i still exchange memories of judy and her 'new' owner shows us videos and tells about the new words she has learned and everything else wonderful she does,Animal Welfare Concern,0.7704647779464722
YouTube,cockatoo pet,Bird,ekLjk3W9cI4,Those “bad” Cockatoos? #parrot #cockatoo,,Ugzffseb4WNifmUR2rp4AaABAg,I rescued a Goffins. He was abused in the past and had several broken bones that didn’t heal correctly. So needless to say he is very disabled! He is my first cockatoo and yes he is clingy. But I still don’t understand how one can surrender a cockatoo once they spend time with them!,2025-02-12T14:43:09Z,https://www.youtube.com/watch?v=ekLjk3W9cI4,US,US (text signal),i rescued a goffins he was abused in the past and had several broken bones that didn t heal correctly so needless to say he is very disabled he is my first cockatoo and yes he is clingy but i still don t understand how one can surrender a cockatoo once they spend time with them,Animal Welfare Concern,0.9874961972236633
YouTube,cockatoo pet,Bird,zPe72CRorgM,My cockatoo pretended to be injured because she didn’t get a treat… 😳 #cockatoo #parrot #funny,,Ugy9wwXFxnLNLsGx3nx4AaABAg,"The dog I adopted does this. Actually, he’ll hold up his paw and limp, and wait until I notice, and when I do he starts shaking (he’s 4 lb you know how those tiny dogs shake lol) and if I say “oh poor baby!!” He just hams it up more and pretends he can’t walk 😂

He also has this weird breathing he does when stressed and we thought his trachea was damaged from being pulled on a collar (the vet guessed he was 8 when I adopted him idk he was in ROUGH shape when I got him).

Like a weird strained sound. But I noticed HE’S FAKING. Not all the time, but sometimes he’ll do it and the SECOND I pick him up it instantly stops 😂 I think he figured out the paw thing kinda works but I get genuinely worried about the breathing thing and pet him and tell him to calm down soothingly and stuff. So he will pretend to do that now.

He only does this stuff when I’m working and have to ignore him. I work from my computer at home. Like  he doesn’t understand why I won’t pet him lol

Though he’s also successfully swiped my phone screen a few times and flips out if I answer my phone and just say “thank you” because he knows it’s grocery or restaurant delivery so idk he is pretty smart. He’s forgotten which paw was supposed to be hurt a few times so not THAT smart lol",2025-06-13T03:23:21Z,https://www.youtube.com/watch?v=zPe72CRorgM,US,US (text signal),the dog i adopted does this actually he ll hold up his paw and limp and wait until i notice and when i do he starts shaking he s 4 lb you know how those tiny dogs shake lol and if i say oh poor baby he just hams it up more and pretends he can t walk he also has this weird breathing he does when stressed and we thought his trachea was damaged from being pulled on a collar the vet guessed he was 8 when i adopted him idk he was in rough shape when i got him like a weird strained sound but i noticed he s faking not all the time but sometimes he ll do it and the second i pick him up it instantly stops i think he figured out the paw thing kinda works but i get genuinely worried about the breathing thing and pet him and tell him to calm down soothingly and stuff so he will pretend to do that now he only does this stuff when i m working and have to ignore him i work from my computer at home like he doesn t understand why i won t pet him lol though he s also successfully swiped my phone screen a few times and flips out if i answer my phone and just say thank you because he knows it s grocery or restaurant delivery so idk he is pretty smart he s forgotten which paw was supposed to be hurt a few times so not that smart lol,Animal Welfare Concern,0.8246031999588013
YouTube,cockatoo pet,Bird,zPe72CRorgM,My cockatoo pretended to be injured because she didn’t get a treat… 😳 #cockatoo #parrot #funny,,Ugwbs_ypqeUxVAS05AJ4AaABAg,"Years ago my moluccan stepped off his cage and staggered a little bit. It panicked me a little so I took him into the bird vet. $780 later, after x-rays, and blood tests, he was given a clean bill of health.",2025-06-13T01:35:26Z,https://www.youtube.com/watch?v=zPe72CRorgM,US,US (text signal),years ago my moluccan stepped off his cage and staggered a little bit it panicked me a little so i took him into the bird vet 780 later after x rays and blood tests he was given a clean bill of health,Animal Welfare Concern,0.6504673361778259
YouTube,cockatoo pet,Bird,HZioNImA5_E,Raising Pet Cockatoos: Do’s and Dont’s,Visit our FREE Parrot Training Program! https://www.beakschool.com/free-training Cockatoos are amazing creatures that can ...,UgzQdSi0kZIbwHvrKp14AaABAg,I read somewhere no mirrors in cage for cockatoos but you say otherwise,2024-07-06T00:44:13Z,https://www.youtube.com/watch?v=HZioNImA5_E,US,US (text signal),i read somewhere no mirrors in cage for cockatoos but you say otherwise,Animal Welfare Concern,0.947259247303009
YouTube,cockatoo pet,Bird,0pWwu0OVHuo,15 Tips For Cockatoo Owners!,"Rocket the lesser sulphur crested cockatoo attends one of our masterclasses and we share 15 tips for cockatoo owners, but they ...",UgwJO74KQC6WUYn7mbR4AaABAg,hey recently my bird has been acting more aggressive especially around any treats i offer him. he tends to attack my hand before im able to put the treat in. I think he's going through bird puberty since he is young but idk.  I have recently started putting him in a sleeping cage and offered him treats so he feels comfortable but i still get attacked. Sometimes he downs a low scared squawk what am i meant to do then.  Any advice on how to limit his aggression or any pointers on what to do when he is acting aggressive,2022-01-02T10:33:35Z,https://www.youtube.com/watch?v=0pWwu0OVHuo,US,US (text signal),hey recently my bird has been acting more aggressive especially around any treats i offer him he tends to attack my hand before im able to put the treat in i think he's going through bird puberty since he is young but idk i have recently started putting him in a sleeping cage and offered him treats so he feels comfortable but i still get attacked sometimes he downs a low scared squawk what am i meant to do then any advice on how to limit his aggression or any pointers on what to do when he is acting aggressive,Animal Welfare Concern,0.5832033753395081
YouTube,cockatoo pet,Bird,herl3ds8RSg,"Terrified, yet strangely calm",,Ugy5N0zUGd4HQZxJIv14AaABAg,The cockatoo is in pain.,2025-10-12T22:13:33Z,https://www.youtube.com/watch?v=herl3ds8RSg,US,US (text signal),the cockatoo is in pain,Animal Welfare Concern,0.9992460608482361
YouTube,sulfur crested cockatoo pet,Bird,qnkMobV-GvU,10 Most Beautiful Cockatoo Species on Planet Earth,Subscribe To Our Channel : http://bit.ly/4EverGreen Our Social Media: Facebook: https://www.facebook.com/4EGYT Twitter: ...,UgxSTcuT98iEKBjM3uZ4AaABAg,"Had numerous galahs (pronounced g'lah or g'lar) which are excellent pets. The males are the crazy ones who can learn many words and noises. Males have brown pupils and the females have pink. Also had a young male Major Mitchell which took a liking to a young female galah. These too make great pets but can make quite a noise when excited. Both species need room and will be driven mad if kept for long periods in confined cages... so please don't get one as a pet unless you can give them ample space, time and love.",2019-08-30T09:59:49Z,https://www.youtube.com/watch?v=qnkMobV-GvU,US,US (text signal),had numerous galahs pronounced g'lah or g'lar which are excellent pets the males are the crazy ones who can learn many words and noises males have brown pupils and the females have pink also had a young male major mitchell which took a liking to a young female galah these too make great pets but can make quite a noise when excited both species need room and will be driven mad if kept for long periods in confined cages so please don't get one as a pet unless you can give them ample space time and love,Animal Welfare Concern,0.9765576720237732
YouTube,sulfur crested cockatoo pet,Bird,FbEAKS_HMRs,Neglected cockatoo melts when he meets a loving family,Neglected cockatoo melts when he meets a loving family Check out this story: https://www.instagram.com/edgar_bean/ #bekind ...,UgyqvFNNNkz_DCTmY_J4AaABAg,"My mom had a Malaccan cockatoo when I was a teen. He basically become mine, I'm the only one who would feed him, take care of him, play with him. My mom kicked me out at 16 for two years. I cam back and she told me stay out of the ""bird room"". I had to sneak in there and I found him almost starved to death, with his feathers ripped out. I convinced her to give him to a sanctuary while I secretly nursed him back to health. I still cry sometimes thinking about what it must have been like to live locked up in a cage for two years, starving. I wish people would stop buying birds if they're not going to give them all the attention they need.",2023-05-20T01:50:51Z,https://www.youtube.com/watch?v=FbEAKS_HMRs,US,US (text signal),my mom had a malaccan cockatoo when i was a teen he basically become mine i'm the only one who would feed him take care of him play with him my mom kicked me out at 16 for two years i cam back and she told me stay out of the bird room i had to sneak in there and i found him almost starved to death with his feathers ripped out i convinced her to give him to a sanctuary while i secretly nursed him back to health i still cry sometimes thinking about what it must have been like to live locked up in a cage for two years starving i wish people would stop buying birds if they're not going to give them all the attention they need,Animal Welfare Concern,0.9910058975219727
YouTube,sulfur crested cockatoo pet,Bird,FbEAKS_HMRs,Neglected cockatoo melts when he meets a loving family,Neglected cockatoo melts when he meets a loving family Check out this story: https://www.instagram.com/edgar_bean/ #bekind ...,Ugxc0wtQ-SisjRp3raZ4AaABAg,"Many thanks to the caring couple who welcomed this feathered beauty into their lives!  Edgar will return all that love tenfold; you can tell he's a real sweetheart.  

When I saw the cage he was kept in for so long, my heart just broke for him; I cannot ever imagine keeping a bird in cage that small.  All parrots are incredibly intelligent, & cockatoos especially are mechanically inclined, so they require a great deal of mental stimulation (think unlock locks, unscrewing your doorknobs, & bolts & nuts; they love that kind of thing).  I'm so glad Edgar is with people who will love him, & give him the best life possible.  He may not be able to fly, but the love this family will share will make their hearts soar!",2023-04-23T03:48:00Z,https://www.youtube.com/watch?v=FbEAKS_HMRs,US,US (text signal),many thanks to the caring couple who welcomed this feathered beauty into their lives edgar will return all that love tenfold you can tell he's a real sweetheart when i saw the cage he was kept in for so long my heart just broke for him i cannot ever imagine keeping a bird in cage that small all parrots are incredibly intelligent cockatoos especially are mechanically inclined so they require a great deal of mental stimulation think unlock locks unscrewing your doorknobs bolts nuts they love that kind of thing i'm so glad edgar is with people who will love him give him the best life possible he may not be able to fly but the love this family will share will make their hearts soar,Animal Welfare Concern,0.9536918997764587
YouTube,sulfur crested cockatoo pet,Bird,FbEAKS_HMRs,Neglected cockatoo melts when he meets a loving family,Neglected cockatoo melts when he meets a loving family Check out this story: https://www.instagram.com/edgar_bean/ #bekind ...,Ugyd3N_N2kinpLBtAyB4AaABAg,"So happy you guys kept him! It's obvious he's very loved, and very well cared for. I think people have a hard time understanding that birds like this ( birds period) are incredibly intelligent, and emotional, and playful. They need the same love, play, exercise, and social interaction that a dog or cat, or child would need. I've loved birds my whole life, and seeing a bird so neglected, and not cared for is heart breaking 💔.  I'm so happy he's with you from now on. ❤  best happy ending that could happen",2023-04-22T22:11:33Z,https://www.youtube.com/watch?v=FbEAKS_HMRs,US,US (text signal),so happy you guys kept him it's obvious he's very loved and very well cared for i think people have a hard time understanding that birds like this birds period are incredibly intelligent and emotional and playful they need the same love play exercise and social interaction that a dog or cat or child would need i've loved birds my whole life and seeing a bird so neglected and not cared for is heart breaking i'm so happy he's with you from now on best happy ending that could happen,Animal Welfare Concern,0.9257686734199524
YouTube,sulfur crested cockatoo pet,Bird,FbEAKS_HMRs,Neglected cockatoo melts when he meets a loving family,Neglected cockatoo melts when he meets a loving family Check out this story: https://www.instagram.com/edgar_bean/ #bekind ...,Ugwvw9-RW5Re_p1BQwh4AaABAg,"That bird is so happy!  Loved how he liked his head comb and lifted his little foot!
How could the previous owner look at him trapped in that cage and not help him?",2023-04-29T19:59:11Z,https://www.youtube.com/watch?v=FbEAKS_HMRs,US,US (text signal),that bird is so happy loved how he liked his head comb and lifted his little foot how could the previous owner look at him trapped in that cage and not help him,Animal Welfare Concern,0.9950370192527771
YouTube,sulfur crested cockatoo pet,Bird,FbEAKS_HMRs,Neglected cockatoo melts when he meets a loving family,Neglected cockatoo melts when he meets a loving family Check out this story: https://www.instagram.com/edgar_bean/ #bekind ...,Ugzf02fi16dut2W691p4AaABAg,"Why do I always cry at these heartwarming stories? I can barely type for my tears.
Every last sub human being who neglects or is cruel to any animal does not deserve oxygen. 
These wonderful people who became parents are truly blessed .You're both doing such a great job.",2023-09-11T13:42:34Z,https://www.youtube.com/watch?v=FbEAKS_HMRs,US,US (text signal),why do i always cry at these heartwarming stories i can barely type for my tears every last sub human being who neglects or is cruel to any animal does not deserve oxygen these wonderful people who became parents are truly blessed you're both doing such a great job,Animal Welfare Concern,0.6469064950942993
YouTube,sulfur crested cockatoo pet,Bird,kOonHRf0dsA,10 Useless Facts About Cockatoos,"You could call this a blooper reel, really. But we will call it 10 useless facts instead. Thanks to Mel Vincent for letting us use her ...",UgxpxJKTLcg9wMbah_54AaABAg,"I have been held captive by an umbrella cockatoo for at least 12 years now. I am usually happily held captive. Sometimes he is a bit loud-usually waiting for a crucial time during a tv show. He is so friendly and in no way has been influenced by my own anti-social behavior and my preference for no other humans around. He talks to my cat and other pets and greets them when they meet. Any stranger or serial killer who knocks at the door is greeted by a loud friendly 'Hello' His 'beak of iron strength' has destroyed metal dishes and cage bars, so far, he has never had to reprimand me with his beak as I show him proper respect at all times. He has trained me well.  Cockatoos are not for everyone, but so far, my captor and I seem to be happy and healthy. Did you know that most umbrellas are left footed? btw I love him dearly. (Could be Stockholm syndrome.)",2022-08-06T22:42:48Z,https://www.youtube.com/watch?v=kOonHRf0dsA,US,US (text signal),i have been held captive by an umbrella cockatoo for at least 12 years now i am usually happily held captive sometimes he is a bit loud usually waiting for a crucial time during a tv show he is so friendly and in no way has been influenced by my own anti social behavior and my preference for no other humans around he talks to my cat and other pets and greets them when they meet any stranger or serial killer who knocks at the door is greeted by a loud friendly 'hello' his 'beak of iron strength' has destroyed metal dishes and cage bars so far he has never had to reprimand me with his beak as i show him proper respect at all times he has trained me well cockatoos are not for everyone but so far my captor and i seem to be happy and healthy did you know that most umbrellas are left footed btw i love him dearly could be stockholm syndrome,Animal Welfare Concern,0.7162186503410339
YouTube,sulfur crested cockatoo pet,Bird,kOonHRf0dsA,10 Useless Facts About Cockatoos,"You could call this a blooper reel, really. But we will call it 10 useless facts instead. Thanks to Mel Vincent for letting us use her ...",Ugw0JvVtsGI8RiY9Y4J4AaABAg,"We have one we adopted , 22 year old male.   And we discovered he has a toll, you can pay in time spent around him,  or in blood.  The more blood you spill by holding him,  the faster he will come around to be your friend.   I'm his favorite and basically as since day 1 which was VERY odd,  he attached right to me I must look something like his former owner.  But randomly he would still just bite me as if he realized I was not who he thought.   But within a year we had a good relationship.   My wife and or any woman he seems to really REALLY hate, and has even jumped off his cage to attack my mother and mother in law.   As for my wife, she reduced the time cost by adding a little blood to it and they are also friends now. And it helps a lot to read the bird,   I made games out of everything he did, when he would get upset and start making high pitched scream sounds, I would lightly tap him on his back and make a "" bock bock bock "" sound,  and at some point that became a game, and he quit doing it.   Also Bobble Bobble, Kirby Coaster (flip him upside down and back) and others.   His screams we were able to replace with him barking.    We learned he hated the spray bottle we would use to mist him,  so we used it as threat not a bath and he would quit screming, but he replaced screaming himself with barking like our dogs.   So now he barks at things he don't like, and we are okay with that since its MUCH lower volume lol.",2025-01-05T19:37:39Z,https://www.youtube.com/watch?v=kOonHRf0dsA,US,US (text signal),we have one we adopted 22 year old male and we discovered he has a toll you can pay in time spent around him or in blood the more blood you spill by holding him the faster he will come around to be your friend i'm his favorite and basically as since day 1 which was very odd he attached right to me i must look something like his former owner but randomly he would still just bite me as if he realized i was not who he thought but within a year we had a good relationship my wife and or any woman he seems to really really hate and has even jumped off his cage to attack my mother and mother in law as for my wife she reduced the time cost by adding a little blood to it and they are also friends now and it helps a lot to read the bird i made games out of everything he did when he would get upset and start making high pitched scream sounds i would lightly tap him on his back and make a bock bock bock sound and at some point that became a game and he quit doing it also bobble bobble kirby coaster flip him upside down and back and others his screams we were able to replace with him barking we learned he hated the spray bottle we would use to mist him so we used it as threat not a bath and he would quit screming but he replaced screaming himself with barking like our dogs so now he barks at things he don't like and we are okay with that since its much lower volume lol,Animal Welfare Concern,0.7457689046859741
YouTube,sulfur crested cockatoo pet,Bird,kOonHRf0dsA,10 Useless Facts About Cockatoos,"You could call this a blooper reel, really. But we will call it 10 useless facts instead. Thanks to Mel Vincent for letting us use her ...",UgyQchiE5t749MyltwZ4AaABAg,"MY BIRD IS OUT OF HIS CAGE WITH ME ALL DAY LONG. TOTALLY PAPER TRAINED, FOLLOWS ME EVERYWHERE I GO, SHOWERS DAILY WITH ME. NOT LOUD, VERY SELDIM.",2024-10-02T22:49:47Z,https://www.youtube.com/watch?v=kOonHRf0dsA,US,US (text signal),my bird is out of his cage with me all day long totally paper trained follows me everywhere i go showers daily with me not loud very seldim,Animal Welfare Concern,0.6872103214263916
YouTube,sulfur crested cockatoo pet,Bird,kOonHRf0dsA,10 Useless Facts About Cockatoos,"You could call this a blooper reel, really. But we will call it 10 useless facts instead. Thanks to Mel Vincent for letting us use her ...",UgwCJUD1_kJ5DGkbmxx4AaABAg,"It's so sad to see a captive cockatoo, complete with plucked feathers and probably clipped wings.  Cockatoos belong in the wild, flying with a hundred of their mates, screeching as loud as can be, finding mates, raising chicks, raising hell.  But most of all FLYING.  Why is it that a creature who cannot fly on its own has this compulsion to lock birds in cages and prevent them from flying?  It's like vindictive jealousy.",2023-06-25T03:50:01Z,https://www.youtube.com/watch?v=kOonHRf0dsA,US,US (text signal),it's so sad to see a captive cockatoo complete with plucked feathers and probably clipped wings cockatoos belong in the wild flying with a hundred of their mates screeching as loud as can be finding mates raising chicks raising hell but most of all flying why is it that a creature who cannot fly on its own has this compulsion to lock birds in cages and prevent them from flying it's like vindictive jealousy,Animal Welfare Concern,0.9975751042366028
YouTube,sulfur crested cockatoo pet,Bird,L8-3JGdVV1M,DJ The Sulphur Crested Cockatoo Visits Exotics Vet Dr Jayne Weller,You're a vet ok?.... Imagine having a patient that actually WANTED to come and see you? DJ (aka Olive) Green is just one such ...,UgyrbY80wF8oOw0zUS14AaABAg,"Seems like you have to babysit these animals constantly in captivity!  You can’t turn your head for 1 sec.  I almost feel like NOT bird proofing my home and if they get into something they shouldn’t be I’ll just say “oops, you shouldn’t have been into that dum dum!   And if they eat a plant they shouldn’t, well, too bad!!  Case in point with the keyboard.  They wanna damage EVERYTHING!",2021-03-03T05:36:10Z,https://www.youtube.com/watch?v=L8-3JGdVV1M,US,US (text signal),seems like you have to babysit these animals constantly in captivity you can t turn your head for 1 sec i almost feel like not bird proofing my home and if they get into something they shouldn t be i ll just say oops you shouldn t have been into that dum dum and if they eat a plant they shouldn t well too bad case in point with the keyboard they wanna damage everything,Animal Welfare Concern,0.9746407270431519
YouTube,sulfur crested cockatoo pet,Bird,CGlc9s6xaPc,Cockatoo And Baby Boy Do Everything Together | The Dodo Soulmates,"Instant besties Keep up with Grietje, Marni, and Rémi on Instagram: http://thedo.do/marnithecockatoo. Introducing Dodo swag!",UgzIc-4PnLPQbAqQu7t4AaABAg,"Birds are so smart. They are just like children themselves so I can see why jealousy or even a brotherly love is possible. What a special friendship that will be a awesome teaching tool for the child as well about respect and nurturing of all wild life whether in home or in wild. I find kids who spend allot of time caring for animals as kids, have huge hearts as they grow up in this very cruel cold world. So important to the soul to be a animal lover and admirer, helps us deal with everyday life but also teaches how better to interact with people.",2021-06-13T18:06:17Z,https://www.youtube.com/watch?v=CGlc9s6xaPc,US,US (text signal),birds are so smart they are just like children themselves so i can see why jealousy or even a brotherly love is possible what a special friendship that will be a awesome teaching tool for the child as well about respect and nurturing of all wild life whether in home or in wild i find kids who spend allot of time caring for animals as kids have huge hearts as they grow up in this very cruel cold world so important to the soul to be a animal lover and admirer helps us deal with everyday life but also teaches how better to interact with people,Animal Welfare Concern,0.6675812602043152
YouTube,sulfur crested cockatoo pet,Bird,CGlc9s6xaPc,Cockatoo And Baby Boy Do Everything Together | The Dodo Soulmates,"Instant besties Keep up with Grietje, Marni, and Rémi on Instagram: http://thedo.do/marnithecockatoo. Introducing Dodo swag!",UgwN-xL1VgQ35Z1pfkR4AaABAg,"What a wonderful and wise mother, teaching her child kindness and respect for a fellow creature.  I loved that she referred to Marni as Remi's brother and was envisioning them spending their lives together.  It gives me great hope to see people becoming increasingly aware that we are not superior to any other creature and that we must protect and cherish all life and teach our children this fundamental lesson.  I find animal cruelty (any cruelty) unbearable and pray for the shift in our collective consciousness that will finally take us from this psychopathic age into the empathetic, operating at the highest vibrational level which is love.",2021-06-14T00:00:25Z,https://www.youtube.com/watch?v=CGlc9s6xaPc,US,US (text signal),what a wonderful and wise mother teaching her child kindness and respect for a fellow creature i loved that she referred to marni as remi's brother and was envisioning them spending their lives together it gives me great hope to see people becoming increasingly aware that we are not superior to any other creature and that we must protect and cherish all life and teach our children this fundamental lesson i find animal cruelty any cruelty unbearable and pray for the shift in our collective consciousness that will finally take us from this psychopathic age into the empathetic operating at the highest vibrational level which is love,Animal Welfare Concern,0.9762766361236572
YouTube,umbrella cockatoo pet,Bird,cg8LlWyCQEc,Umbrella Cockatoos Make TERRIBLE Pets,"Even though I love my CASPER, life with him has not been easy. Casper is one of the milder tempered and less stressful ...",UgwixjCI6nuYvjW9MZZ4AaABAg,"18:51 -- ""If I had it my way, NO parrots would be pets at all.  I believe that they're meant to just fly, and be majestic creatures that they are.""  ...AGREED, girl.  Unless you are rescuing, such as yourself.  I always get upset when I see sweet birds in cages at pet stores.  ...Birds are social animals meant to fly and be happy with their flocks.  THANK YOU for saying this.",2021-05-31T16:08:12Z,https://www.youtube.com/watch?v=cg8LlWyCQEc,US,US (text signal),18 51 if i had it my way no parrots would be pets at all i believe that they're meant to just fly and be majestic creatures that they are agreed girl unless you are rescuing such as yourself i always get upset when i see sweet birds in cages at pet stores birds are social animals meant to fly and be happy with their flocks thank you for saying this,Animal Welfare Concern,0.9404078125953674
YouTube,umbrella cockatoo pet,Bird,cg8LlWyCQEc,Umbrella Cockatoos Make TERRIBLE Pets,"Even though I love my CASPER, life with him has not been easy. Casper is one of the milder tempered and less stressful ...",UgwO_dpigZFd3qgK67N4AaABAg,Thank you for making this video . You are probably saving a cockatoo or two from being abused by an uninformed impulsive shopper. There are alot of pet stores that will sell anybody any type of pet without providing safe handling proper care and health precautions for their pet. The least and this should be by law a pet store should do is have that information posted by their cages. Zebra finches die very easily.,2021-04-03T16:20:50Z,https://www.youtube.com/watch?v=cg8LlWyCQEc,US,US (text signal),thank you for making this video you are probably saving a cockatoo or two from being abused by an uninformed impulsive shopper there are alot of pet stores that will sell anybody any type of pet without providing safe handling proper care and health precautions for their pet the least and this should be by law a pet store should do is have that information posted by their cages zebra finches die very easily,Animal Welfare Concern,0.9945254325866699
YouTube,umbrella cockatoo pet,Bird,cg8LlWyCQEc,Umbrella Cockatoos Make TERRIBLE Pets,"Even though I love my CASPER, life with him has not been easy. Casper is one of the milder tempered and less stressful ...",UgwdvvkDlvkIwD7ZZHZ4AaABAg,Thank you for sharing this! So many people buy cockatoos on the whim and either end up neglecting them or giving them away. Doing your research and knowing what you're getting into is absolutely necessary!,2026-01-15T07:56:15Z,https://www.youtube.com/watch?v=cg8LlWyCQEc,US,US (text signal),thank you for sharing this so many people buy cockatoos on the whim and either end up neglecting them or giving them away doing your research and knowing what you're getting into is absolutely necessary,Animal Welfare Concern,0.9478174448013306
YouTube,umbrella cockatoo pet,Bird,cg8LlWyCQEc,Umbrella Cockatoos Make TERRIBLE Pets,"Even though I love my CASPER, life with him has not been easy. Casper is one of the milder tempered and less stressful ...",Ugx_fXKP_W-393KS9Rd4AaABAg,"I have two sun conures, a yellow naped amazon,  and a male umbrella cockatoo. Figured if I could handle sun conure noise, I'd be find with a cockatoo. Man, was I wrong! Basically, it's like living with a 3yr old who's bi-polar . My other birds aren't nearly as needy. Thought I did my due diligence before getting him, but there's really not many people willing to tell the truth.  Everything you said was dead on, down to having to use locks on his cage. Took two locks (the one with keys) to seal the nesting box entrance because he broke the bolts holding it together, and his cage is 60 x 60!  Honestly, they shouldn't be pets. They're not domesticated like dogs and cats. Love my little guy to death, and I have no intention of placing him in yet another home.......but if I knew what I was really in for before getting him, I wouldn't have done it..... that's the truth. Having said that, I've never laughed so hard at a birds antics......but that's maybe 5% of the time. The rest is not always so easy. I'd love to know how you got him not to scream so much. My guy is good as long as he can see me. Can't even go to the bathroom without him screaming the house down. Good thing we live on 40 acres on top of a mountain. 😂",2021-01-09T15:22:58Z,https://www.youtube.com/watch?v=cg8LlWyCQEc,US,US (text signal),i have two sun conures a yellow naped amazon and a male umbrella cockatoo figured if i could handle sun conure noise i'd be find with a cockatoo man was i wrong basically it's like living with a 3yr old who's bi polar my other birds aren't nearly as needy thought i did my due diligence before getting him but there's really not many people willing to tell the truth everything you said was dead on down to having to use locks on his cage took two locks the one with keys to seal the nesting box entrance because he broke the bolts holding it together and his cage is 60 x 60 honestly they shouldn't be pets they're not domesticated like dogs and cats love my little guy to death and i have no intention of placing him in yet another home but if i knew what i was really in for before getting him i wouldn't have done it that's the truth having said that i've never laughed so hard at a birds antics but that's maybe 5 of the time the rest is not always so easy i'd love to know how you got him not to scream so much my guy is good as long as he can see me can't even go to the bathroom without him screaming the house down good thing we live on 40 acres on top of a mountain,Animal Welfare Concern,0.9214459657669067
YouTube,umbrella cockatoo pet,Bird,cg8LlWyCQEc,Umbrella Cockatoos Make TERRIBLE Pets,"Even though I love my CASPER, life with him has not been easy. Casper is one of the milder tempered and less stressful ...",UgwMtDYDj6RqJRZ8Vsx4AaABAg,Thank you for making this video.  When I think of how many umbrella cockatoos are wasting away in cages when they were made to be free...... my heart breaks for every one.,2024-08-03T01:53:05Z,https://www.youtube.com/watch?v=cg8LlWyCQEc,US,US (text signal),thank you for making this video when i think of how many umbrella cockatoos are wasting away in cages when they were made to be free my heart breaks for every one,Animal Welfare Concern,0.9978342056274414
YouTube,umbrella cockatoo pet,Bird,cg8LlWyCQEc,Umbrella Cockatoos Make TERRIBLE Pets,"Even though I love my CASPER, life with him has not been easy. Casper is one of the milder tempered and less stressful ...",UgzIptGXXhEZXhqW4-V4AaABAg,Thank You for ur comment.  I have decided to wait for now bc my research tells me that my working full time probably would make for an unhappy bird,2021-04-18T17:20:20Z,https://www.youtube.com/watch?v=cg8LlWyCQEc,US,US (text signal),thank you for ur comment i have decided to wait for now bc my research tells me that my working full time probably would make for an unhappy bird,Animal Welfare Concern,0.8362873196601868
