platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,conservation_type,conservation_score,conservation_subtheme,final_category
YouTube,military macaw pet,Parrots & Birds,45B7hQs7SRQ,Military Macaws,"A video originally recorded for Mrs. Davidson at Lupine Montessori School, this is a quick video about differences between ...",UgzWXemVbf7Xp3Qg4dB4AaABAg,"It warms my heart that you took care of this macaw after he was found on the side of the road. 
I prefer them roaming free in the wild in Mexico and South America. But this one wouldn't even survive there anymore and  is in good hands",2021-10-10T11:54:10Z,https://www.youtube.com/watch?v=45B7hQs7SRQ,US,US (text signal),it warms my heart that you took care of this macaw after he was found on the side of the road i prefer them roaming free in the wild in mexico and south america but this one wouldn't even survive there anymore and is in good hands,Conservation Concern,0.9931095838546753,Wild Population / Habitat Concern,Parrots & Birds
YouTube,military macaw pet,Parrots & Birds,45B7hQs7SRQ,Military Macaws,"A video originally recorded for Mrs. Davidson at Lupine Montessori School, this is a quick video about differences between ...",UgwD60BOyrOmsZ53hIt4AaABAg,"I’ve been to a restaurant that rescues abused tropical birds and acts a sanctuary for them. They have a military macaw named Courtney. Not sure if Courtney is a boy or a girl, but I know they like to dance! 

Beautiful birds.",2021-08-24T22:15:05Z,https://www.youtube.com/watch?v=45B7hQs7SRQ,US,US (text signal),i ve been to a restaurant that rescues abused tropical birds and acts a sanctuary for them they have a military macaw named courtney not sure if courtney is a boy or a girl but i know they like to dance beautiful birds,Conservation Concern,0.5973730087280273,Wild Population / Habitat Concern,Parrots & Birds
YouTube,military macaw pet,Parrots & Birds,1m19Epm9B50,Wild Wednesday: Frank the Military Macaw,,UgyoOiPO0EZ4t5QA26h4AaABAg,They are no longer available for sale in the pet trade. The only way you can get them is if they are a grandfathered breeding pair was bought before they put them on the endangered species list.,2019-11-28T22:09:22Z,https://www.youtube.com/watch?v=1m19Epm9B50,US,US (text signal),they are no longer available for sale in the pet trade the only way you can get them is if they are a grandfathered breeding pair was bought before they put them on the endangered species list,Conservation Concern,0.9935868382453918,Endangered Species Awareness,Parrots & Birds
YouTube,military macaw pet,Parrots & Birds,FIWwCHjEHHE,My military macaw parrot is going back to his cage #macaw #bird #parrrot #pets #animals #pet #birds,,UgyI-Ib_k-UiG0i-q6x4AaABAg,Please tell me his wings are not clipped,2024-07-17T07:25:57Z,https://www.youtube.com/watch?v=FIWwCHjEHHE,US,US (text signal),please tell me his wings are not clipped,Conservation Concern,0.9950466752052307,Wild Population / Habitat Concern,Parrots & Birds
YouTube,military macaw pet,Parrots & Birds,XiY9k8inS7E,MACAW TRAINING TIPS | training my military macaw to wave!,"Some helpful tips on training your parrot. The basics of trick training your macaw, target training for beginners. Sophia my military ...",UgzUB0-kbkQaRbLRpR94AaABAg,"can you please tell me that, from where did you re-homed the blue and gold macaw?",2020-08-25T14:21:52Z,https://www.youtube.com/watch?v=XiY9k8inS7E,US,US (text signal),can you please tell me that from where did you re homed the blue and gold macaw,Conservation Concern,0.9724146723747253,Wild Population / Habitat Concern,Parrots & Birds
YouTube,military macaw pet,Parrots & Birds,vQFriXVum24,Talking Macaw Mimicking Her Owner || Heartsome 💖,"One thing that can't be argued is that life is just better with a macaw; the proof is in this lovely macaw mimicking video. ""She copies ...",UgwYcGOUqf_T3kC8oVR4AaABAg,"Love them so smart but in my heart, I don’t like them not being in the wild where they belong.",2022-07-20T02:22:25Z,https://www.youtube.com/watch?v=vQFriXVum24,US,US (text signal),love them so smart but in my heart i don t like them not being in the wild where they belong,Conservation Concern,0.9953904747962952,Wild Population / Habitat Concern,Parrots & Birds
YouTube,military macaw pet,Parrots & Birds,l3819_5EOQI,hyacinth macaw parrot shorts,You're Quire's #macaws #hyacinthmacaw #parrots #parrots ifie amily amil tune= #familypet #tattedboys tatteddad #tattedguys ...,Ugy25sf6_KKICA0I5wh4AaABAg,"One of the rarest colours in nature, and this bird is so rich in it.",2024-08-26T12:00:42Z,https://www.youtube.com/watch?v=l3819_5EOQI,US,US (text signal),one of the rarest colours in nature and this bird is so rich in it,Conservation Concern,0.6486889123916626,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,pqitJ1SVJA8,My Great Green Macaw Baby Project,"https://ParrotWizard.com This is a baby Great Green Macaw, also known as Buffon's Macaw, that I am raising and training. My wife ...",Ugw1RdRBtyvyyRSEYM94AaABAg,Is cucumber someone else's bird you're bringing up or are you eventually placing him with a new home?,2026-01-04T16:10:55Z,https://www.youtube.com/watch?v=pqitJ1SVJA8,US,US (text signal),is cucumber someone else's bird you're bringing up or are you eventually placing him with a new home,Conservation Concern,0.8595459461212158,Wildlife Trade / Trafficking,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,pqitJ1SVJA8,My Great Green Macaw Baby Project,"https://ParrotWizard.com This is a baby Great Green Macaw, also known as Buffon's Macaw, that I am raising and training. My wife ...",UgwFs9wNWcbS6RLed-t4AaABAg,"you should only pet a bird's head and neck, never pet them anywhere else like their back, wings, under their wings, chest, tail, and butt.
notice this comment, please avoid this. The great green macaw is my favorite animal in the world and it hurts watching you pet them like this.",2026-01-04T21:05:44Z,https://www.youtube.com/watch?v=pqitJ1SVJA8,US,US (text signal),you should only pet a bird's head and neck never pet them anywhere else like their back wings under their wings chest tail and butt notice this comment please avoid this the great green macaw is my favorite animal in the world and it hurts watching you pet them like this,Conservation Concern,0.8883962035179138,Endangered Species Awareness,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,naOomfJj5GE,Make The Great Green Macaw Great Again,"""Why are the animals in an enclosure?"" ""Why can't they simply be released?"" are common ...",UgxZHLi3CqD8C1txpoZ4AaABAg,"Editing for YouTube, especially if you do it yourself and speaking in a non-native language is really hard!  Great work putting this piece together.  Great Green Macaws are one of our most cherished species of Macaw at Flight Club Foundation.  In fact, the illegal trade out of Columbia brought a Great Green from the Darien Gap to the United States in a smuggling ring.  My friend began a reintroduction program in the Darien Gap and now 12 pairs are successfully raising chicks.  It's been a 30 year program almost nearing its end.  

My question is in regard to numbers.  I know Costa Rican Great Green and Ecuadorean Great Greens are really the last two strongholds, is my understanding.  Down to hundreds left?  My understanding is there are a few thousand left, but the increased pressure from colonization is really the biggest issue (deforestation).  I also know the local pet trade is a serious issue since the birds are available and the people are living right there.  

The devastation I saw in that sattelite image was profound and needs to be shared far, far, far more.  I work with Dr. George Olah, PhD and his work discovering the root causes of worldwide parrot decline. In addition, I know Janice Boyd is an avid Great Green advocate.   I did not see the name of your sanctuary, perhaps I missed it?  

I",2022-05-19T16:56:28Z,https://www.youtube.com/watch?v=naOomfJj5GE,US,US (text signal),editing for youtube especially if you do it yourself and speaking in a non native language is really hard great work putting this piece together great green macaws are one of our most cherished species of macaw at flight club foundation in fact the illegal trade out of columbia brought a great green from the darien gap to the united states in a smuggling ring my friend began a reintroduction program in the darien gap and now 12 pairs are successfully raising chicks it's been a 30 year program almost nearing its end my question is in regard to numbers i know costa rican great green and ecuadorean great greens are really the last two strongholds is my understanding down to hundreds left my understanding is there are a few thousand left but the increased pressure from colonization is really the biggest issue deforestation i also know the local pet trade is a serious issue since the birds are available and the people are living right there the devastation i saw in that sattelite image was profound and needs to be shared far far far more i work with dr george olah phd and his work discovering the root causes of worldwide parrot decline in addition i know janice boyd is an avid great green advocate i did not see the name of your sanctuary perhaps i missed it i,Conservation Concern,0.9983833432197571,Wildlife Trade / Trafficking,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,ZrtmnC-FsA4,What a Great Green Macaw Baby is Like!,"https://ParrotWizard.com Let me tell you about what a Great Green Macaw Baby is like. This is Cucumber, a 6 month old Great ...",UgzHjttKipnE9NuLuE14AaABAg,Great green macaw is baby when they grow up to 5 or 6 inches,2026-01-22T16:09:18Z,https://www.youtube.com/watch?v=ZrtmnC-FsA4,US,US (text signal),great green macaw is baby when they grow up to 5 or 6 inches,Conservation Concern,0.911337673664093,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,ZrtmnC-FsA4,What a Great Green Macaw Baby is Like!,"https://ParrotWizard.com Let me tell you about what a Great Green Macaw Baby is like. This is Cucumber, a 6 month old Great ...",Ugw0JIYPNJtgDGveEch4AaABAg,"These birds are wild. They should be enjoyed in their native countries, free and not pets. Put your love into protecting their natural environment",2026-01-23T07:49:09Z,https://www.youtube.com/watch?v=ZrtmnC-FsA4,US,US (text signal),these birds are wild they should be enjoyed in their native countries free and not pets put your love into protecting their natural environment,Conservation Concern,0.9994274973869324,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,02e8PDHZBcI,Sweetest Great Green Macaw - Introducing Cucumber,https://ParrotWizard.com/Videos Let me introduce you to Cucumber the Great Green Macaw that I've been training for several ...,Ugw7UqjzmLI2_kwAkAJ4AaABAg,"In my part of country we call it ""military"" macaw.",2026-01-07T05:13:48Z,https://www.youtube.com/watch?v=02e8PDHZBcI,US,US (text signal),in my part of country we call it military macaw,Conservation Concern,0.6880493760108948,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,V2j6jy7QnKU,NOT A Green-Winged Macaw! This is a Great Green Macaw,"This bird is not a Green-Winged Macaw! Even though he has green wings and is huge, he is definitely not a Green Wing Macaw ...",Ugy2fEzM86rI8WqJYBV4AaABAg,Red fronted macaw? Oh,2026-01-05T12:11:49Z,https://www.youtube.com/watch?v=V2j6jy7QnKU,US,US (text signal),red fronted macaw oh,Conservation Concern,0.9835811853408813,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,1hiPg35KYBs,INSIDE Parrot Stars! The Ultimate Parrot Store Tour (Rare &amp; Exotic Birds!),"Parrot Stars isn't your average parrot store—it's a place where parrots truly come first. From the moment I walked in, I was ...",Ugw1F1wsGeemwwiBhmd4AaABAg,I could spend a whole day in this place. Those birds are beautiful and so well cared for. She is so educational as well.,2025-05-07T01:23:39Z,https://www.youtube.com/watch?v=1hiPg35KYBs,US,US (text signal),i could spend a whole day in this place those birds are beautiful and so well cared for she is so educational as well,Conservation Concern,0.8929365277290344,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,1hiPg35KYBs,INSIDE Parrot Stars! The Ultimate Parrot Store Tour (Rare &amp; Exotic Birds!),"Parrot Stars isn't your average parrot store—it's a place where parrots truly come first. From the moment I walked in, I was ...",UgxpvPU3TqBbYkSG7R54AaABAg,"Like the person from WA I am also an Aussie who lives in a suburb close to the Blue Mountains. I also have mobs of Sulphur Crested Cockatoos, Corellas, Rainbow Lorikeets, Magpies, Magpie Larks, two ibis, two Ravens, two Little Blackbirds, two Kookaburras and A male Blue Satin Bowerbird and his mate the Green Satin Bowerbird who come to my home morning and evening for a feed of natural wild birdseed. Now and again I see a pair of Black Cockatoos fly over and I have a very large Owl who comes and lands on my clothesline in the night every August which is our winter. I love all these birds and spend so much time just talking to them. Two of the Sulphur Crested Cockatoo come right up to me and now say hello when they want food 😊 I am so fortunate. I really enjoyed this video. To see all those beautiful birds and see the two of you educating us was awesome. Thank you ❤",2025-05-08T09:25:52Z,https://www.youtube.com/watch?v=1hiPg35KYBs,US,US (text signal),like the person from wa i am also an aussie who lives in a suburb close to the blue mountains i also have mobs of sulphur crested cockatoos corellas rainbow lorikeets magpies magpie larks two ibis two ravens two little blackbirds two kookaburras and a male blue satin bowerbird and his mate the green satin bowerbird who come to my home morning and evening for a feed of natural wild birdseed now and again i see a pair of black cockatoos fly over and i have a very large owl who comes and lands on my clothesline in the night every august which is our winter i love all these birds and spend so much time just talking to them two of the sulphur crested cockatoo come right up to me and now say hello when they want food i am so fortunate i really enjoyed this video to see all those beautiful birds and see the two of you educating us was awesome thank you,Conservation Concern,0.745715320110321,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,1hiPg35KYBs,INSIDE Parrot Stars! The Ultimate Parrot Store Tour (Rare &amp; Exotic Birds!),"Parrot Stars isn't your average parrot store—it's a place where parrots truly come first. From the moment I walked in, I was ...",Ugw-d1v3YROOf5rWJ4V4AaABAg,"This is the most Amazing bird store, breeder, rescue, boarder I have ever seen! Birds are my favorite animals and I feel is one of Gods most beautiful creatures. I will definitely be visiting this place in the future. Truly blown away by Alexis and her knowledge of all these beautiful birds. Her commitment to her business is incredible and inspiring! Love❤",2025-03-26T05:27:22Z,https://www.youtube.com/watch?v=1hiPg35KYBs,US,US (text signal),this is the most amazing bird store breeder rescue boarder i have ever seen birds are my favorite animals and i feel is one of gods most beautiful creatures i will definitely be visiting this place in the future truly blown away by alexis and her knowledge of all these beautiful birds her commitment to her business is incredible and inspiring love,Conservation Concern,0.7370162010192871,Endangered Species Awareness,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,1hiPg35KYBs,INSIDE Parrot Stars! The Ultimate Parrot Store Tour (Rare &amp; Exotic Birds!),"Parrot Stars isn't your average parrot store—it's a place where parrots truly come first. From the moment I walked in, I was ...",Ugx2AFMREAmE3QI-ZY54AaABAg,There would be so much to learn working in this shop birds 🐦 are so precious ❤thank you,2025-03-23T00:53:27Z,https://www.youtube.com/watch?v=1hiPg35KYBs,US,US (text signal),there would be so much to learn working in this shop birds are so precious thank you,Conservation Concern,0.6360140442848206,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,1hiPg35KYBs,INSIDE Parrot Stars! The Ultimate Parrot Store Tour (Rare &amp; Exotic Birds!),"Parrot Stars isn't your average parrot store—it's a place where parrots truly come first. From the moment I walked in, I was ...",UgyC--U4Jj_oiXAYR6Z4AaABAg,"I loved the interview and the learning experience. I have rescued and adopted a cockatiel and I do a lot of research to give him the best quality of life possible. When I visit Chicago, I will be checking in ❤",2025-12-25T16:28:59Z,https://www.youtube.com/watch?v=1hiPg35KYBs,US,US (text signal),i loved the interview and the learning experience i have rescued and adopted a cockatiel and i do a lot of research to give him the best quality of life possible when i visit chicago i will be checking in,Conservation Concern,0.8453688025474548,Endangered Species Awareness,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,1hiPg35KYBs,INSIDE Parrot Stars! The Ultimate Parrot Store Tour (Rare &amp; Exotic Birds!),"Parrot Stars isn't your average parrot store—it's a place where parrots truly come first. From the moment I walked in, I was ...",UgwwRRpui6INVv9E8u94AaABAg,Loved the Bali Bird Park the last time we visited Bali! Had a Palm cockatoo on one shoulder and a macaw on the other. Beautiful and heavy birds. I live in Australia otherwise I’d love to take Edgar! ❤ Red Tail Black cockatoos are native to where I live. They are also very endangered.  We have a good size flock that lives in our suburb and I’m lucky enough to have been able to get within a few feet of them when they settle into their favourite food bushes at the end of my street!,2025-03-19T10:45:48Z,https://www.youtube.com/watch?v=1hiPg35KYBs,US,US (text signal),loved the bali bird park the last time we visited bali had a palm cockatoo on one shoulder and a macaw on the other beautiful and heavy birds i live in australia otherwise i d love to take edgar red tail black cockatoos are native to where i live they are also very endangered we have a good size flock that lives in our suburb and i m lucky enough to have been able to get within a few feet of them when they settle into their favourite food bushes at the end of my street,Conservation Concern,0.9720456004142761,Endangered Species Awareness,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,6jKPHdHEoAw,Jake - a Great Green Macaw is looking for a home. #hope,http://www.hopeforpaws.org - Jake needs to find a new home. His owners are unable to care for him any longer. If you know ...,UgzXCBfiHdcyQuCaneF4AaABAg,"He looks like a sweetie Eldad. I haven't found any resources in your area, but I'm sure you won't have any trouble finding them once you hook into the bird community. You'll have lots of offers, but It's going to be quite a job finding folks who can appreciate what a committment it is to have a Macaw. Good luck. If I can help don't hesitate to ask.",2011-02-23T03:45:44Z,https://www.youtube.com/watch?v=6jKPHdHEoAw,US,US (text signal),he looks like a sweetie eldad i haven't found any resources in your area but i'm sure you won't have any trouble finding them once you hook into the bird community you'll have lots of offers but it's going to be quite a job finding folks who can appreciate what a committment it is to have a macaw good luck if i can help don't hesitate to ask,Conservation Concern,0.6185500025749207,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,6jKPHdHEoAw,Jake - a Great Green Macaw is looking for a home. #hope,http://www.hopeforpaws.org - Jake needs to find a new home. His owners are unable to care for him any longer. If you know ...,UgzRXz37fckQK16lZed4AaABAg,"Hi, send it to Costa Rica, we're he can find many birds of the same kind. Just take a look of my videos.",2012-01-16T02:30:40Z,https://www.youtube.com/watch?v=6jKPHdHEoAw,US,US (text signal),hi send it to costa rica we're he can find many birds of the same kind just take a look of my videos,Conservation Concern,0.9501340389251709,Wildlife Trade / Trafficking,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,6jKPHdHEoAw,Jake - a Great Green Macaw is looking for a home. #hope,http://www.hopeforpaws.org - Jake needs to find a new home. His owners are unable to care for him any longer. If you know ...,UgxjoLU0C_aNEPKJN8h4AaABAg,Parrot mountain in Tennessee is the best place for any bird that needs a home,2023-06-04T02:54:29Z,https://www.youtube.com/watch?v=6jKPHdHEoAw,US,Tennessee,parrot mountain in tennessee is the best place for any bird that needs a home,Conservation Concern,0.9848546981811523,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,23l-8Mav-W0,The most wholesome date ever ❤️,,UgwL_oFbMhBdmYU3CkB4AaABAg,I love these birds they're  in ❤️  loved ❤,2025-08-03T04:51:55Z,https://www.youtube.com/watch?v=23l-8Mav-W0,US,US (text signal),i love these birds they're in loved,Conservation Concern,0.9420819282531738,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",Ugz2O4xC0Sw4-IqLLth4AaABAg,Lmao he's literally covered in birds who obviously love him so much. I think i trust the info he's giving on birds 😂,2024-12-07T03:14:01Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),lmao he's literally covered in birds who obviously love him so much i think i trust the info he's giving on birds,Conservation Concern,0.6471295356750488,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",Ugxfpz0JxYdCc0ZDeY14AaABAg,You have officially made me regain the love and passion I have for birds again.,2024-12-20T22:05:58Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),you have officially made me regain the love and passion i have for birds again,Conservation Concern,0.9230391383171082,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",UgxIbGWP2jfdUNZq2ll4AaABAg,"I love watching your videos sm. You word things so perfectly. 
I love seeings birds in such a good home 😭",2024-11-24T20:16:19Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),i love watching your videos sm you word things so perfectly i love seeings birds in such a good home,Conservation Concern,0.7426550984382629,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",UgwRtgp36p8l7l2s4Sp4AaABAg,"I sent time in the Brazilian side of the Amazon. I didn’t see these bird but there were a lot of green parrots called Mealy parrots. I probably spelled that wrong. It made me happy seeing them give me their back away signs. Seeing parrots in the wild being free was a privilege. Your bird chose to stay with you in this video. You were not restraining them. The one on your shoulder was leaning into you. Those two are magnificent. I’d love to see a group of them flying free. And yes, Brazil nuts are hard to crack, but they taste very good. Like a cross between a macadamia nut and water chestnut. I hate the roasted Brazil nuts we get here in the US.",2025-01-07T13:12:16Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),i sent time in the brazilian side of the amazon i didn t see these bird but there were a lot of green parrots called mealy parrots i probably spelled that wrong it made me happy seeing them give me their back away signs seeing parrots in the wild being free was a privilege your bird chose to stay with you in this video you were not restraining them the one on your shoulder was leaning into you those two are magnificent i d love to see a group of them flying free and yes brazil nuts are hard to crack but they taste very good like a cross between a macadamia nut and water chestnut i hate the roasted brazil nuts we get here in the us,Conservation Concern,0.7660312056541443,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",Ugxkno44huWv6tdFYkV4AaABAg,If a bird is fearful or uncomfortable it’s understandable that they would bite or squawk to avoid their situation. It’s all about understanding them and not crossing their boundaries.,2025-06-30T01:11:05Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),if a bird is fearful or uncomfortable it s understandable that they would bite or squawk to avoid their situation it s all about understanding them and not crossing their boundaries,Conservation Concern,0.603581428527832,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",UgxAZgdBbhUOE7vdstJ4AaABAg,God your birds are gorgeous and they’re probably taken better care of than any of the humans in the house😆,2024-11-30T22:09:50Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),god your birds are gorgeous and they re probably taken better care of than any of the humans in the house,Conservation Concern,0.6701564788818359,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,lWjlFU5rIUU,Great Green macaw reacts to delicious food he tasted for the first time after being rescued!,Reaction of Victory the Military Macaw on our bird cuisine Victory and cocoJoy were rescues and were only on a seed diet and ...,UgyDvcMtsyVkVyNJl_94AaABAg,"You should open a bird sanctuary, like the Jungleland that was in the San Fernando Valley in the 1960's, only yours could be just for birds. This is a wonderful video... 
You cannot go to the wayside, you,'ve only just begun.",2022-06-06T23:29:14Z,https://www.youtube.com/watch?v=lWjlFU5rIUU,US,US (text signal),you should open a bird sanctuary like the jungleland that was in the san fernando valley in the 1960's only yours could be just for birds this is a wonderful video you cannot go to the wayside you 've only just begun,Conservation Concern,0.9967837929725647,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,7rmDGcMkktg,Green Wing Macaw and Severe Macaw | Choose your favourite | World&#39;s Largest and Smallest Macaw,"Severe Macaw - also known as the chestnut-fronted macaw, is a colorful parrot species native to Central and South America.",UgxhIBUvcc3TTsHeGUV4AaABAg,"Mujhe to koi bhi mil jaye. mein to budgies or finch se hi khush ho jata hun itni sari finches kr rkhi.

both are so beautiful 🎉",2024-11-20T13:55:58Z,https://www.youtube.com/watch?v=7rmDGcMkktg,US,US (text signal),mujhe to koi bhi mil jaye mein to budgies or finch se hi khush ho jata hun itni sari finches kr rkhi both are so beautiful,Conservation Concern,0.935758650302887,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,tecjA6tUAeo,This bird is his best friend ❤️,"For any video removal requests, please email ContactVargasStories@gmail.com and I'll get back to you within 24 hours!",UgyDRZ21Vd2OFTOS6Cl4AaABAg,"The space he has managed to have in his truck for this little bird and how the bird enjoys it, is truely amazing !",2023-09-09T14:38:37Z,https://www.youtube.com/watch?v=tecjA6tUAeo,US,US (text signal),the space he has managed to have in his truck for this little bird and how the bird enjoys it is truely amazing,Conservation Concern,0.791851282119751,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,tecjA6tUAeo,This bird is his best friend ❤️,"For any video removal requests, please email ContactVargasStories@gmail.com and I'll get back to you within 24 hours!",Ugyl3lLB-XXQmtvA4Kd4AaABAg,"""You okay? Wanna come in?"" 
Bird: "" ʸᵉˢ """,2024-05-06T00:48:45Z,https://www.youtube.com/watch?v=tecjA6tUAeo,US,US (text signal),you okay wanna come in bird,Conservation Concern,0.7319695949554443,Wild Population / Habitat Concern,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,tecjA6tUAeo,This bird is his best friend ❤️,"For any video removal requests, please email ContactVargasStories@gmail.com and I'll get back to you within 24 hours!",Ugy9ro6WrYmXHbm1MxZ4AaABAg,Yeah that bird could not possibly be In better hands. Did you see that setup in his car?? Insane!,2023-08-10T14:31:25Z,https://www.youtube.com/watch?v=tecjA6tUAeo,US,US (text signal),yeah that bird could not possibly be in better hands did you see that setup in his car insane,Conservation Concern,0.9214283227920532,Wildlife Trade / Trafficking,Parrots & Birds
YouTube,great green macaw pet,Parrots & Birds,tecjA6tUAeo,This bird is his best friend ❤️,"For any video removal requests, please email ContactVargasStories@gmail.com and I'll get back to you within 24 hours!",UgxBkWrO-tVw0u1mDRZ4AaABAg,That's awesome he has an enclosure in his work van.❤,2023-08-10T16:02:08Z,https://www.youtube.com/watch?v=tecjA6tUAeo,US,US (text signal),that's awesome he has an enclosure in his work van,Conservation Concern,0.8662315011024475,Wildlife Trade / Trafficking,Parrots & Birds
YouTube,hyacinth macaw pet,Parrots & Birds,VDZ9nDjTeo8,Hyacinth Macaw 🦜 The Endangered Gem Of The Amazon!,Which animal would you like to see next? Send your request here https://beacons.ai/1minuteanimals ...,UgyeFyuns7EWYSsT6uR4AaABAg,Ive met a bird keeper who a hyacinth macaw before i had no idea they were critically endangered but i do have to say there even more stunning in person and its hard to get a idea of just how big they are if you haven't met one in person,2023-05-26T14:48:10Z,https://www.youtube.com/watch?v=VDZ9nDjTeo8,US,US (text signal),ive met a bird keeper who a hyacinth macaw before i had no idea they were critically endangered but i do have to say there even more stunning in person and its hard to get a idea of just how big they are if you haven't met one in person,Conservation Concern,0.9667888283729553,Endangered Species Awareness,Parrots & Birds
YouTube,hyacinth macaw pet,Parrots & Birds,VDZ9nDjTeo8,Hyacinth Macaw 🦜 The Endangered Gem Of The Amazon!,Which animal would you like to see next? Send your request here https://beacons.ai/1minuteanimals ...,Ugy-Jw6ij8Jp3BieRzJ4AaABAg,I did an essay on this macaw in middle school.,2023-05-21T21:42:58Z,https://www.youtube.com/watch?v=VDZ9nDjTeo8,US,US (text signal),i did an essay on this macaw in middle school,Conservation Concern,0.9170429706573486,Endangered Species Awareness,Parrots & Birds
YouTube,hyacinth macaw pet,Parrots & Birds,fKPZuEJMOLI,VISITING THE WORLDS LARGEST AND RAREST PARROTS - HYACINTH MACAWS BIRDS!,DEAR CVP's! TODAY IS THE DAY!! This is episode you've all been waiting for! VISITING THE WORLDS LARGEST AND RAREST ...,Ugzl-1NsiR3qr4T_QQ54AaABAg,Dommage  que les oiseaux  rares  de se  propriétaire  sois dans des petites cages ne volent  pas comme le vôtres cela est dommages  pour les oiseaux,2025-05-22T13:26:25Z,https://www.youtube.com/watch?v=fKPZuEJMOLI,US,US (text signal),dommage que les oiseaux rares de se propri taire sois dans des petites cages ne volent pas comme le v tres cela est dommages pour les oiseaux,Conservation Concern,0.9859769344329834,Wildlife Trade / Trafficking,Parrots & Birds
YouTube,hyacinth macaw pet,Parrots & Birds,WLQpJZtYA3Y,20 Reasons why you should not buy Hyacinth Macaw,WELCOME TO ANGELIC PARROTS! 20 Reasons why you should not buy Hyacinth Macaw #angelicparrots #beautifulanimals ...,Ugw82QPSeDIOnaMODiF4AaABAg,"The best way to express your love for hyacinth macaws is to enjoy them in films, books and in the wild! 🥰",2021-02-18T09:11:22Z,https://www.youtube.com/watch?v=WLQpJZtYA3Y,US,US (text signal),the best way to express your love for hyacinth macaws is to enjoy them in films books and in the wild,Conservation Concern,0.8991213440895081,Wild Population / Habitat Concern,Parrots & Birds
