platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,safety_flag,final_category
YouTube,box turtle pet,Turtles / Tortoises,Iw6JBeWBWOQ,My Box Turtle Care Guide! How I Take Care Of My Oldest Pet (Learn From My Mistakes),My Box Turtle Franklin is the oldest pet I have! At 22 years old I've been caring for him the majority of my life and have learned a ...,UgwatQqWQRWfkIkkUPp4AaABAg,"I was given a 3 toed box turtle 35 years ago by a coworker whose daughter was abusing it. She told me it ate wet Purina Cat Chow. I found that even if I put the food out every day, it only seemed interested about once a week so I only put out food once a week after that. Also, I found that since it has free range of the house, it can still sense Summer and Winter and it sort of hibernates in the Winter and doesn't eat. I still have a 2"" deep water dish out at all times if it wakes up and needs to hydrate. I had read that the red eyed ones were males and brown eyed ones were females. I got confirmation of that when one day while the food was out and it was basking under the lamp that I put over the food dish. He was ""fanning"". His junk was all hanging out of his cloaca. It scared the shit out of me but when I got close to check it out, he sucked it all back in. Let me tell ya, there's an awful lot of junk in that trunk. A little research told me what was going on there. Considering what our life is like here, I'd say it is the easiest pet I have ever had. Even in the Summer, I could be gone for a week and no harm done. After 35 years, I must be doing something right. He was full grown size when I got him so I have no idea how old he is. He could drop dread tomorrow for all I know. I may need to get his beak trimmed. It's getting quite long but he can still eat the Cat Chow with no problem.",2021-07-10T16:52:21Z,https://www.youtube.com/watch?v=Iw6JBeWBWOQ,US,US (text signal),i was given a 3 toed box turtle 35 years ago by a coworker whose daughter was abusing it she told me it ate wet purina cat chow i found that even if i put the food out every day it only seemed interested about once a week so i only put out food once a week after that also i found that since it has free range of the house it can still sense summer and winter and it sort of hibernates in the winter and doesn't eat i still have a 2 deep water dish out at all times if it wakes up and needs to hydrate i had read that the red eyed ones were males and brown eyed ones were females i got confirmation of that when one day while the food was out and it was basking under the lamp that i put over the food dish he was fanning his junk was all hanging out of his cloaca it scared the shit out of me but when i got close to check it out he sucked it all back in let me tell ya there's an awful lot of junk in that trunk a little research told me what was going on there considering what our life is like here i'd say it is the easiest pet i have ever had even in the summer i could be gone for a week and no harm done after 35 years i must be doing something right he was full grown size when i got him so i have no idea how old he is he could drop dread tomorrow for all i know i may need to get his beak trimmed it's getting quite long but he can still eat the cat chow with no problem,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,5wgrIF3952Y,Otis the eastern box turtle #easternboxturtle #boxturtle #turtle #funnyanimals #otis #reptile #pets,,UgzhhlI-OhnyQRPvcbh4AaABAg,Otis:go away or i bite you,2025-07-29T14:37:48Z,https://www.youtube.com/watch?v=5wgrIF3952Y,US,US (text signal),otis go away or i bite you,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,6QqLqza0UrY,Koraline loves a good shell scratch! 🐢 😃,"Although less sensitive than their skin, turtles and tortoises actually have nerve endings in their shells and can feel when being ...",UgwGkuKl5D83ZxsNreR4AaABAg,"""Man, that itch has been killing me for fourty years! Thanks!""",2024-05-26T14:25:06Z,https://www.youtube.com/watch?v=6QqLqza0UrY,US,US (text signal),man that itch has been killing me for fourty years thanks,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,6QqLqza0UrY,Koraline loves a good shell scratch! 🐢 😃,"Although less sensitive than their skin, turtles and tortoises actually have nerve endings in their shells and can feel when being ...",UgzniAhPJ2Wj4ss6PbV4AaABAg,I don't like back scratches said no animal or person ever. That's the cutest thing I've seen all day,2024-05-15T14:07:52Z,https://www.youtube.com/watch?v=6QqLqza0UrY,US,US (text signal),i don't like back scratches said no animal or person ever that's the cutest thing i've seen all day,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,6QqLqza0UrY,Koraline loves a good shell scratch! 🐢 😃,"Although less sensitive than their skin, turtles and tortoises actually have nerve endings in their shells and can feel when being ...",UgzHB2oM_yVPBVvG2Nt4AaABAg,It amazes me that they can feel scratches on their shells,2024-05-07T16:36:44Z,https://www.youtube.com/watch?v=6QqLqza0UrY,US,US (text signal),it amazes me that they can feel scratches on their shells,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,6QqLqza0UrY,Koraline loves a good shell scratch! 🐢 😃,"Although less sensitive than their skin, turtles and tortoises actually have nerve endings in their shells and can feel when being ...",Ugw7y3ZQE-NWcP1jIg14AaABAg,It's the giant tortoise version of the funny sound cats make when you scratch their rumps or a dog's hind leg kicking when you scratch its belly.,2024-04-23T16:14:12Z,https://www.youtube.com/watch?v=6QqLqza0UrY,US,US (text signal),it's the giant tortoise version of the funny sound cats make when you scratch their rumps or a dog's hind leg kicking when you scratch its belly,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,6QqLqza0UrY,Koraline loves a good shell scratch! 🐢 😃,"Although less sensitive than their skin, turtles and tortoises actually have nerve endings in their shells and can feel when being ...",UgymdL14qyppWVF_fo54AaABAg,"I didn't realize they could feel that. Especially like that. 
  That looks like me when I need a good scratch 😊",2024-04-18T04:36:54Z,https://www.youtube.com/watch?v=6QqLqza0UrY,US,US (text signal),i didn't realize they could feel that especially like that that looks like me when i need a good scratch,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,6QqLqza0UrY,Koraline loves a good shell scratch! 🐢 😃,"Although less sensitive than their skin, turtles and tortoises actually have nerve endings in their shells and can feel when being ...",Ugw0tfWbQQdgNyL346V4AaABAg,"For anyone wondering: the Shell is basically just a large fused spine/ribcage, covered in thick skales. Just as our bones and skin have nerves, theirs bones and scales do too. It has no evolutionary advantage to loose feeling there, quite the opposite, not recognizing harm is dangerous and not feeling positive stumualtion is also disadvantageous.",2024-05-11T02:27:34Z,https://www.youtube.com/watch?v=6QqLqza0UrY,US,US (text signal),for anyone wondering the shell is basically just a large fused spine ribcage covered in thick skales just as our bones and skin have nerves theirs bones and scales do too it has no evolutionary advantage to loose feeling there quite the opposite not recognizing harm is dangerous and not feeling positive stumualtion is also disadvantageous,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,8UBCGKu4pMo,Box turtles are NOT tortoises. #shorts,Watch more Otis here: https://youtube.com/playlist?list=PLodsosc0i5TLSjx3PjX5avevTDv-lq2A5 #shorts Subscribe to our channel: ...,UgyHGlg5TmsnQseFuS14AaABAg,Didja see Otis jump in fear when he swiped & the dog appeared! 😅,2022-09-23T02:35:44Z,https://www.youtube.com/watch?v=8UBCGKu4pMo,US,US (text signal),didja see otis jump in fear when he swiped the dog appeared,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,UdBAlOM5ifU,Feeding my box turtle some worms! 🐢,,UgzIpiJg4waZygk-isp4AaABAg,"I don't know if it should, but it worries me when you feed the animals with metal tweezers! I know how much it hurts to bite metal haha",2023-03-12T12:16:37Z,https://www.youtube.com/watch?v=UdBAlOM5ifU,US,US (text signal),i don't know if it should but it worries me when you feed the animals with metal tweezers i know how much it hurts to bite metal haha,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yYgEBJ2rvCQ,Everything you need to know about the Eastern Box Turtle! And some surprising facts!,An encounter in the forest with an Eastern Box Turtle is often one of our first memorable experiences interacting with wildlife Box ...,Ugx4NgCYiCWkRU8Z5D94AaABAg,"I'm holding my box turtle right now! I've had her for 35 YEARS!  When my nephew was seven, he found and kept her. She was sick and wouldn't eat, so I nursed her back to health and asked if I could have her. Box turtles are a big responsibility. Temperature is very important. If they don't like their conditions, they go on hunger strikes, get weak and die! They need exercise, interaction, and a big aquarium. They are expensive! Canned food, eye drops, shell lotion, heat lamps, reptile bark, special bulbs, big aquariums, vet bills ,etc.  So leave them in the wild or you might have a dead turtle and a sad kid.                                                          That being said ...I love my turtle, and she loves me. She fusses for me to hold her. Plays tug of war and bite the beard.  Likes classic rock music, swims in a big pot for exercise on bath day. I try to hold her for a few hrs every day. Her name is'' Cordelia'' but mainly call her ''Turtle Pants''. A fun pet but not an easy one!                                                                                                                                                                                                                                                                                    PS. .... If you already have a box turtle, I recommend Zoomed box turtle canned food. It's about $3.50 a can (4 feedings) and a steady feeding schedule. My turtle eats every 2 1/2 days.  Mine won't eat dry food. Lettuce doesn't have enough nutrition and bananas is like giving them candy every day. Special box turtle food has fruits, vegetables, fish meal, vitamins, proteins etc.  Also, a bulb that gives both UVA and UVB rays about $30 to $60. Bulbs give them vitamins, so does the eye drops and lotion.  also a aquarium thermometer. and carefully trim the beak and toenails.",2024-08-24T06:24:31Z,https://www.youtube.com/watch?v=yYgEBJ2rvCQ,US,US (text signal),i'm holding my box turtle right now i've had her for 35 years when my nephew was seven he found and kept her she was sick and wouldn't eat so i nursed her back to health and asked if i could have her box turtles are a big responsibility temperature is very important if they don't like their conditions they go on hunger strikes get weak and die they need exercise interaction and a big aquarium they are expensive canned food eye drops shell lotion heat lamps reptile bark special bulbs big aquariums vet bills etc so leave them in the wild or you might have a dead turtle and a sad kid that being said i love my turtle and she loves me she fusses for me to hold her plays tug of war and bite the beard likes classic rock music swims in a big pot for exercise on bath day i try to hold her for a few hrs every day her name is'' cordelia'' but mainly call her ''turtle pants'' a fun pet but not an easy one ps if you already have a box turtle i recommend zoomed box turtle canned food it's about 3 50 a can 4 feedings and a steady feeding schedule my turtle eats every 2 1 2 days mine won't eat dry food lettuce doesn't have enough nutrition and bananas is like giving them candy every day special box turtle food has fruits vegetables fish meal vitamins proteins etc also a bulb that gives both uva and uvb rays about 30 to 60 bulbs give them vitamins so does the eye drops and lotion also a aquarium thermometer and carefully trim the beak and toenails,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yYgEBJ2rvCQ,Everything you need to know about the Eastern Box Turtle! And some surprising facts!,An encounter in the forest with an Eastern Box Turtle is often one of our first memorable experiences interacting with wildlife Box ...,Ugwn4_iUk6gJYa-jgzB4AaABAg,"I have moved multiple box turtles off the road in the direction they were facing- or if that direction looks dangerous, into nearby woods. Recently I stopped for a 6"" male that had a 1"" piece of shell broken off and hanging. The wound was dirty and festering a little. He was on a super steep dangerous part of Hwy 52 so I brought him home, cleaned and treated the wound, and glued the shell shard back in place with cyanoacrylate. That held nicely, and I am monitoring him to ensure infection doesnt grow. I made him a 6' outdoor pen with food, water, shade, shelter, and plants. He sure sleeps a lot, and I have not observed him eating, so maybe he is sad, or in pain, or both. Soon as the wound heals fully I will release him (back near where I found him if I can find a safe spot). Thanks for an excellent video!",2025-08-13T12:17:25Z,https://www.youtube.com/watch?v=yYgEBJ2rvCQ,US,US (text signal),i have moved multiple box turtles off the road in the direction they were facing or if that direction looks dangerous into nearby woods recently i stopped for a 6 male that had a 1 piece of shell broken off and hanging the wound was dirty and festering a little he was on a super steep dangerous part of hwy 52 so i brought him home cleaned and treated the wound and glued the shell shard back in place with cyanoacrylate that held nicely and i am monitoring him to ensure infection doesnt grow i made him a 6' outdoor pen with food water shade shelter and plants he sure sleeps a lot and i have not observed him eating so maybe he is sad or in pain or both soon as the wound heals fully i will release him back near where i found him if i can find a safe spot thanks for an excellent video,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yYgEBJ2rvCQ,Everything you need to know about the Eastern Box Turtle! And some surprising facts!,An encounter in the forest with an Eastern Box Turtle is often one of our first memorable experiences interacting with wildlife Box ...,UgwmBJVmPDfSUhvLNod4AaABAg,"Fabulous critter! When I was a kid in Northern Virginia in the early 60s, we would see them all the time when we were exploring in the woods. I made a ""farm"" for them in our backyard to save as many as I could from habitat (and of course their direct) destruction by graders for new housing developments nearby. When we had to move due to my father's reassignment, we relocated our ""turtles"" (tortoises) to less threatened areas. Interesting factoid, at least in my experience, if you face them into a tree and go off and do your other adventures in the woods, including finding more of them, and come back they'll still be there faced into the tree! I don't think they have much of a sense of reverse! As this video creator suggested, very gentle and even affectionate souls. Tide for my favorite reptile... the other discovered in our eventual move to the Southwest being the desert horned lizard, aka ""horny toad""-- same thing, character-ful, gentle souls.",2024-08-19T20:17:43Z,https://www.youtube.com/watch?v=yYgEBJ2rvCQ,US,Virginia,fabulous critter when i was a kid in northern virginia in the early 60s we would see them all the time when we were exploring in the woods i made a farm for them in our backyard to save as many as i could from habitat and of course their direct destruction by graders for new housing developments nearby when we had to move due to my father's reassignment we relocated our turtles tortoises to less threatened areas interesting factoid at least in my experience if you face them into a tree and go off and do your other adventures in the woods including finding more of them and come back they'll still be there faced into the tree i don't think they have much of a sense of reverse as this video creator suggested very gentle and even affectionate souls tide for my favorite reptile the other discovered in our eventual move to the southwest being the desert horned lizard aka horny toad same thing character ful gentle souls,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yYgEBJ2rvCQ,Everything you need to know about the Eastern Box Turtle! And some surprising facts!,An encounter in the forest with an Eastern Box Turtle is often one of our first memorable experiences interacting with wildlife Box ...,UgyRVGRsYzGMPe-Qjd14AaABAg,In ky we have to keep them out of the garden they bite a tomato and leave it lol,2025-07-05T04:10:54Z,https://www.youtube.com/watch?v=yYgEBJ2rvCQ,US,US (text signal),in ky we have to keep them out of the garden they bite a tomato and leave it lol,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yYgEBJ2rvCQ,Everything you need to know about the Eastern Box Turtle! And some surprising facts!,An encounter in the forest with an Eastern Box Turtle is often one of our first memorable experiences interacting with wildlife Box ...,Ugyh5fehiooH6wjx-xp4AaABAg,"I've had several in my backyard. One of my dogs finds them (for me?) She doesn't hurt them, just brings them to the house. I relocate them back to where I think she's found them.",2025-08-03T12:54:28Z,https://www.youtube.com/watch?v=yYgEBJ2rvCQ,US,US (text signal),i've had several in my backyard one of my dogs finds them for me she doesn't hurt them just brings them to the house i relocate them back to where i think she's found them,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,yYgEBJ2rvCQ,Everything you need to know about the Eastern Box Turtle! And some surprising facts!,An encounter in the forest with an Eastern Box Turtle is often one of our first memorable experiences interacting with wildlife Box ...,UgzOs1dbgaF-Z_8F3H94AaABAg,"Help please. I have a box turtle that keeps coming into the garage through the cat opening.  I put it outside yesterday and it immediately came back in. My garage isn’t cluttered. If it’s still in the garage this evening I’m going to place it outside.    It’s not hurting a thing.     Should I just let the turtle be or should I possibly place it on the other side of my house in a different area away from my garage ?   

Thanks!!",2025-08-15T09:01:54Z,https://www.youtube.com/watch?v=yYgEBJ2rvCQ,US,US (text signal),help please i have a box turtle that keeps coming into the garage through the cat opening i put it outside yesterday and it immediately came back in my garage isn t cluttered if it s still in the garage this evening i m going to place it outside it s not hurting a thing should i just let the turtle be or should i possibly place it on the other side of my house in a different area away from my garage thanks,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,0aqikf0cqPA,EP15: How to Raise Baby Box Turtles! (Water Method),Raising baby box turtles has proven to be notoriously difficult over the years in herpetoculture. Watch this video and learn about ...,UgxxABvSL9kOzupwRrJ4AaABAg,"I guess I’ve seen this video, but I don’t remember it. I’m so happy you brought it to my attention! My little guy has been in a dry enclosure being offered water every other day along with food. 😭I could have killed him from lack of water 💦😭!!  Thank you for all of your information and the love you have for these beautiful shelled creatures!❤",2025-09-08T14:47:43Z,https://www.youtube.com/watch?v=0aqikf0cqPA,US,US (text signal),i guess i ve seen this video but i don t remember it i m so happy you brought it to my attention my little guy has been in a dry enclosure being offered water every other day along with food i could have killed him from lack of water thank you for all of your information and the love you have for these beautiful shelled creatures,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,0nMw7bHGRus,This Baby Tortoise’s Morning Routine Is Perfection l The Dodo #animals #tortoise #pets,Starting the day off with a morning mist doesn't sound like a bad idea ☀️ Love Animals? Subscribe: http://thedo.do/2tv6Ocd ...,Ugz_WgAdYvqCmjDrl6t4AaABAg,Killing me with cuteness!,2025-05-01T01:15:24Z,https://www.youtube.com/watch?v=0nMw7bHGRus,US,US (text signal),killing me with cuteness,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,li2wWDyv1Tk,Top 5 Turtles For Beginner AND Expert Keepers,What is the best pet turtle? If you are a beginner or expert level reptile keeper these are the Top 5 Pet Turtles you can possibly ...,UgzHh9S1a80MxVbkwFl4AaABAg,"I had a snapping turtle that was rescued from our parking lot on a hot summer day as a fresh hatchling, about the size of a small coin.  I raised her and handled her every day for years.  Her and I would go all over.  She got so used to people that she was like a puppy, with Petsmart being one of her favorite places.  Usually trying to climb on my shoulder and then from a shopping cart (with padding) when she got too big, trying to get a look at everything.  I had so much trust in her that even when she was big I would try to give her as much free roam time around the house as she wanted.  She usually ended up exploring some then coming back to me, try and dig into my side a bit and fall asleep.  Saying that though, I would never recommend one as a pet to anybody.  Mine was a sweety but it took me years of spending hours with her every day for her to become tame.  And all it takes is 1 bite to mess you up pretty bad for life.",2022-08-27T03:57:21Z,https://www.youtube.com/watch?v=li2wWDyv1Tk,US,US (text signal),i had a snapping turtle that was rescued from our parking lot on a hot summer day as a fresh hatchling about the size of a small coin i raised her and handled her every day for years her and i would go all over she got so used to people that she was like a puppy with petsmart being one of her favorite places usually trying to climb on my shoulder and then from a shopping cart with padding when she got too big trying to get a look at everything i had so much trust in her that even when she was big i would try to give her as much free roam time around the house as she wanted she usually ended up exploring some then coming back to me try and dig into my side a bit and fall asleep saying that though i would never recommend one as a pet to anybody mine was a sweety but it took me years of spending hours with her every day for her to become tame and all it takes is 1 bite to mess you up pretty bad for life,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,li2wWDyv1Tk,Top 5 Turtles For Beginner AND Expert Keepers,What is the best pet turtle? If you are a beginner or expert level reptile keeper these are the Top 5 Pet Turtles you can possibly ...,Ugzp42YwJq33fy6YqUF4AaABAg,"At the petstore here yellow belly sliders are 25$. I wish they were more as a lot of care is needed for them and they just aren't knowledgeable when selling them. My yellow belly slider is almost 2 years old and she is awesome. I can't really hold her as she scratches me more than tries to bite but I still enjoy watching her bask and taking her outside when the weather is warm. Turtles are awesome! And I must say I keep my turtle in a 150g stock tank. (It's huge and takes up my kitchen but I love her 😂)
Love your videos and look forward to the next one!",2021-03-08T22:06:48Z,https://www.youtube.com/watch?v=li2wWDyv1Tk,US,US (text signal),at the petstore here yellow belly sliders are 25 i wish they were more as a lot of care is needed for them and they just aren't knowledgeable when selling them my yellow belly slider is almost 2 years old and she is awesome i can't really hold her as she scratches me more than tries to bite but i still enjoy watching her bask and taking her outside when the weather is warm turtles are awesome and i must say i keep my turtle in a 150g stock tank it's huge and takes up my kitchen but i love her love your videos and look forward to the next one,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,li2wWDyv1Tk,Top 5 Turtles For Beginner AND Expert Keepers,What is the best pet turtle? If you are a beginner or expert level reptile keeper these are the Top 5 Pet Turtles you can possibly ...,UgwuTsgcm9yRpyJKLNl4AaABAg,I wish diamondback terrapin were legal to have where I live....they are endangered where I live. My eastern box turtle is super friendly though. Ive never seen her close herself in her shell once,2021-03-12T14:29:27Z,https://www.youtube.com/watch?v=li2wWDyv1Tk,US,US (text signal),i wish diamondback terrapin were legal to have where i live they are endangered where i live my eastern box turtle is super friendly though ive never seen her close herself in her shell once,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,mK5ZOXFHhAc,My Box Turtle IS alive! #turtles,"Find my favorite food for box turtles here: https://amzn.to/3YFSL2h It's for aquatic turtles, but Box Turtles absolutely love it and it's ...",UgyXKnI2QqEadiOekmh4AaABAg,"I threw an injured eastern box turtle in the trash last week only to find it trying to climb out the next morning 😅 i thought it was dead. Clearly not. It was very much alive and angry to spend the night in a trash can, I'm sure. Fortunately he's doing well. I contacted my local vet and they directed me to a rehab specialist in my area. He is on his way to recovery after which he will be rereleased into the wild. 😊

Turtles are amazing.",2023-06-21T19:03:23Z,https://www.youtube.com/watch?v=mK5ZOXFHhAc,US,US (text signal),i threw an injured eastern box turtle in the trash last week only to find it trying to climb out the next morning i thought it was dead clearly not it was very much alive and angry to spend the night in a trash can i'm sure fortunately he's doing well i contacted my local vet and they directed me to a rehab specialist in my area he is on his way to recovery after which he will be rereleased into the wild turtles are amazing,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,mK5ZOXFHhAc,My Box Turtle IS alive! #turtles,"Find my favorite food for box turtles here: https://amzn.to/3YFSL2h It's for aquatic turtles, but Box Turtles absolutely love it and it's ...",UgwoFKKNdGg1xHvh1Px4AaABAg,"So, a lot of ants are known to kill turtles by going thru the holes and into the shell and bite the crap out of turtles, does the area that box turtles reside in have a lot of ants?",2023-02-21T00:43:28Z,https://www.youtube.com/watch?v=mK5ZOXFHhAc,US,US (text signal),so a lot of ants are known to kill turtles by going thru the holes and into the shell and bite the crap out of turtles does the area that box turtles reside in have a lot of ants,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,i0LbLC7iMkE,BUILDING A TURTLE TANK 🐢,,Ugxf4wYdlG4ccDCH3NZ4AaABAg,I’ve been stuck in a hospital bed for 10 days. I gotta say you got me thru a lot of pain and fear. Thanks! ❤,2023-12-01T21:05:16Z,https://www.youtube.com/watch?v=i0LbLC7iMkE,US,US (text signal),i ve been stuck in a hospital bed for 10 days i gotta say you got me thru a lot of pain and fear thanks,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,i0LbLC7iMkE,BUILDING A TURTLE TANK 🐢,,UgyYxhsfovmEh4i2re14AaABAg,The moans when he tears the box killed me 😂💀 legend,2023-10-07T20:31:31Z,https://www.youtube.com/watch?v=i0LbLC7iMkE,US,US (text signal),the moans when he tears the box killed me legend,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,i0LbLC7iMkE,BUILDING A TURTLE TANK 🐢,,Ugz_HlKIULQ6PDv-jV54AaABAg,The random David Goggins “they don’t know me son!” killed me😂,2024-11-15T00:02:47Z,https://www.youtube.com/watch?v=i0LbLC7iMkE,US,US (text signal),the random david goggins they don t know me son killed me,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,wNNYQoRwYxk,BOX TURTLES IN WATER! (They NEED It),Box turtles have long been confused with tortoises and a large number of people insist on calling them tortoises. They are in fact ...,Ugx-WLUcoZ-Yc1oVFl54AaABAg,I am so glad I came across this. I have a box and she lives in water. I was starting to get afraid that I was doing it wrong.,2024-11-29T19:08:40Z,https://www.youtube.com/watch?v=wNNYQoRwYxk,US,US (text signal),i am so glad i came across this i have a box and she lives in water i was starting to get afraid that i was doing it wrong,True,Turtles / Tortoises
YouTube,box turtle pet,Turtles / Tortoises,wNNYQoRwYxk,BOX TURTLES IN WATER! (They NEED It),Box turtles have long been confused with tortoises and a large number of people insist on calling them tortoises. They are in fact ...,UgxVqEfidq2KRgdgH6J4AaABAg,"Another really informative video…. How large do yours get before they are in those open enclosures?  I know you have the electric fences but predators from above are a threat.  Our three are 3.2”, 3.4” and 4.1”.  Currently, they’re in a 5’ x 15’ enclosure with a small water feature—but will get a big upgrade once I feel comfortable with an enclosure without a top.  Chief concerns are the crows and a pair of Red-shouldered Hawks that frequent our neighborhood.

Any recommendations?",2022-12-11T18:13:41Z,https://www.youtube.com/watch?v=wNNYQoRwYxk,US,US (text signal),another really informative video how large do yours get before they are in those open enclosures i know you have the electric fences but predators from above are a threat our three are 3 2 3 4 and 4 1 currently they re in a 5 x 15 enclosure with a small water feature but will get a big upgrade once i feel comfortable with an enclosure without a top chief concerns are the crows and a pair of red shouldered hawks that frequent our neighborhood any recommendations,True,Turtles / Tortoises
YouTube,eastern box turtle pet,Turtles / Tortoises,v65-lnnPWG0,Eastern Box Turtles - Information and Care,"Welcome Back Everyone. In this video we go a little more in depth with Box Turtles, specifically the Eastern Box Turtles. Check it ...",Ugx6X5oSfZqVNQ0gsVl4AaABAg,"found one of these lil guys living under my family’s barn the last time we visited. We mostly left him alone since he had picked a safe spot to set up shop that was out of the way of anything dangerous, plus it’s just cool to have a colorful little turtle hanging around. Gave him a couple bait worms my brother had in his truck and he was a big fan lol",2024-05-16T16:54:57Z,https://www.youtube.com/watch?v=v65-lnnPWG0,US,US (text signal),found one of these lil guys living under my family s barn the last time we visited we mostly left him alone since he had picked a safe spot to set up shop that was out of the way of anything dangerous plus it s just cool to have a colorful little turtle hanging around gave him a couple bait worms my brother had in his truck and he was a big fan lol,True,Turtles / Tortoises
YouTube,eastern box turtle pet,Turtles / Tortoises,VELvWHCfyNY,Eastern Box Turtle- Outdoor Care,reptile #turtles #lifestyle #boxturtle #boxturtles #reptilecare.,Ugzai-KOmQm7PSngu9R4AaABAg,This summer our box turtle was stung by a scorpion. Our beloved turtle is living indoors for now because she had a severe allergic reaction. We are afraid it could happen again. Not sure how to prevent it in the future. Her water bowls attract crickets and scorpions eat crickets. Any suggestions?,2024-10-23T03:51:58Z,https://www.youtube.com/watch?v=VELvWHCfyNY,US,US (text signal),this summer our box turtle was stung by a scorpion our beloved turtle is living indoors for now because she had a severe allergic reaction we are afraid it could happen again not sure how to prevent it in the future her water bowls attract crickets and scorpions eat crickets any suggestions,True,Turtles / Tortoises
YouTube,eastern box turtle pet,Turtles / Tortoises,QECW2-ZsEGw,Meet Every North American Box Turtle!,Wanna see every species of North American box turtle? You've come to the right place! Learn eveything there is to know about ...,UgxieaFtDgx-qcusyuF4AaABAg,"Yes, turtle episode.  Watching while I prepare my Western box babies breakfast! 

 My girls are rescues that were brought to me injured,  and I have my max of 5 since there's no way of my knowing where their home territory is..",2024-07-30T13:08:12Z,https://www.youtube.com/watch?v=QECW2-ZsEGw,US,US (text signal),yes turtle episode watching while i prepare my western box babies breakfast my girls are rescues that were brought to me injured and i have my max of 5 since there's no way of my knowing where their home territory is,True,Turtles / Tortoises
YouTube,eastern box turtle pet,Turtles / Tortoises,QECW2-ZsEGw,Meet Every North American Box Turtle!,Wanna see every species of North American box turtle? You've come to the right place! Learn eveything there is to know about ...,UgxCOx1bLRoXL9F2zuV4AaABAg,"I have a box turtle that i rescued from work. She came in thd back garage door and was just walking around the building. I tried to find a rescue for her, there are a lot of tractors where i work at the boat factory, but conservation said i either had to release her to get run over or take her home as a pet. I took her home and she is the bravest reptile i have ever met. She isnt afraid of anything! Not even the cats. She never goes into her shell unless i play with her mouth. She lets me clean her fave and everything.  Best pet i have ever had. I wish i could post pics in the comment section to show you all the looks she gives the cats when they mess with her enclosure",2024-07-31T08:55:22Z,https://www.youtube.com/watch?v=QECW2-ZsEGw,US,US (text signal),i have a box turtle that i rescued from work she came in thd back garage door and was just walking around the building i tried to find a rescue for her there are a lot of tractors where i work at the boat factory but conservation said i either had to release her to get run over or take her home as a pet i took her home and she is the bravest reptile i have ever met she isnt afraid of anything not even the cats she never goes into her shell unless i play with her mouth she lets me clean her fave and everything best pet i have ever had i wish i could post pics in the comment section to show you all the looks she gives the cats when they mess with her enclosure,True,Turtles / Tortoises
YouTube,mexican box turtle pet,Turtles / Tortoises,sz9c82wV3ok,"RARE, EXOTIC REPTILES ARRIVE @GardenStateTortoise!","Box turtles are commonplace for our channel. You all know who Otis, the eastern box turtle is, and by now you've seen some of ...",Ugx7ou36-52R4BgWoWF4AaABAg,I have a rescued yellow margined box turtle that my local aquarium (TN Aquarium) let me know is critically endangered. I'm sure the person I rescued him from had no idea he was smuggled in to be sold.,2022-11-28T02:52:58Z,https://www.youtube.com/watch?v=sz9c82wV3ok,US,US (text signal),i have a rescued yellow margined box turtle that my local aquarium tn aquarium let me know is critically endangered i'm sure the person i rescued him from had no idea he was smuggled in to be sold,True,Turtles / Tortoises
