platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,legality_type,legality_score
YouTube,hyacinth macaw pet,Bird,74hLeWiNDFE,This baby Hyacinth Macaw loves cuddles 🦜 #macaw #birds #pets,,Ugw9ZiqWfgUn3bNwch94AaABAg,Dont touch under the Wings or the Back!,2025-12-27T20:17:52Z,https://www.youtube.com/watch?v=74hLeWiNDFE,US,US (text signal),dont touch under the wings or the back,Legal Risk / Restriction,0.7516318559646606
YouTube,yellow-naped amazon pet,Bird,rFbrnbmDbUI,What would u choose? An African grey or an Amazon parrot.#birds #exoticbird,"The grey parrot, also known as the Congo grey parrot, Congo African grey parrot or African grey parrot, is an Old World parrot in ...",Ugyj3GbYZH2IPvmItj94AaABAg,Both if they were legal to own here in western Australia 😢,2025-10-31T13:02:44Z,https://www.youtube.com/watch?v=rFbrnbmDbUI,US,US (text signal),both if they were legal to own here in western australia,Legality Awareness,0.5050068497657776
YouTube,amazon parrot pet,Bird,PIN0RbTphvQ,Eclectus parrots: single bird or a pair? #parrots #eclectus,,UgwE-RhZoM6RXAwWlJh4AaABAg,In germany u are NOT allowed to own a single parrot. 2 is minimum. And thats absolutely ok. Humans can never be a real partner for a parrot. A parrot needs other parrots!,2025-11-04T15:52:36Z,https://www.youtube.com/watch?v=PIN0RbTphvQ,US,US (text signal),in germany u are not allowed to own a single parrot 2 is minimum and thats absolutely ok humans can never be a real partner for a parrot a parrot needs other parrots,Legal Risk / Restriction,0.6272971630096436
YouTube,bog turtle pet,Turtle/Tortoise,QhyRask6knk,Red-eared Slider Isn&#39;t A Good Pet Like You Thought,,Ugwl_uUjfsCjs4ceTXF4AaABAg,"ok guys tbh this video is NOT ACCURATE AT ALL, the main reason why some countries and some U.S states ban having these as a pet, is is because sometimes people will get these as pets and if they can't take care of them they'll tend to release them into the wild where they could, and have become invasive",2025-01-12T20:01:25Z,https://www.youtube.com/watch?v=QhyRask6knk,US,US (text signal),ok guys tbh this video is not accurate at all the main reason why some countries and some u s states ban having these as a pet is is because sometimes people will get these as pets and if they can't take care of them they'll tend to release them into the wild where they could and have become invasive,Legal Risk / Restriction,0.6208392977714539
YouTube,bog turtle pet,Turtle/Tortoise,PgofZGWYaAY,Smallest Turtles and Tortoises in the World,Did you know that some of the world's turtle and tortoise species will only grow to roughly 3 inches? Many in herpetoculture are ...,UgzE9CszzreZclliw5p4AaABAg,"Sadly, in Singapore, all tortoises are banned. :(",2022-08-10T14:56:39Z,https://www.youtube.com/watch?v=PgofZGWYaAY,US,US (text signal),sadly in singapore all tortoises are banned,Legal Risk / Restriction,0.6369789838790894
YouTube,bog turtle pet,Turtle/Tortoise,RIjAdgWjQE0,Top 5  Aquatic Turtles to Keep as Pets,Discover the top 5 aquatic turtles perfect for keeping as pets in this engaging countdown by Top Ten Temptations! From the ...,UgwFRA3tqe9poLnwpsl4AaABAg,"I'm fixing this list 
5- northamerican spotted turtles, make good pets. But do to the fact they're illegal in many places, they can't place higher. Otherwise, they might have made the 1st on this list. They can kinda pricy also but thats probably because so few people work with them. Other than that, the video did ok with these. 
.
4-Map turtles- they're commonly available, usually for similar prices to species that don't make good pets like sliders. Stay a reasonable size, although they can be shy.
.
3-Painted turtles- the video actually did a good job for these.
.
2-African Dwarf mud turtle- these would be in 1st if they weren't so expensive.
.
1- Most American Musk/Mud turtles- aside from a few species that literally have Giant in the name, pretty much all of them make a good choice as a pet. They have a variety of options, most being able to be housed in anything from a 40 gallon - 75 gallon all commonly avaliable sizes in petstores. There's alot of them in just about every price point and pattern. There isn't a lot of color morphs but the different species have a good variety colors, personalities, sizes, and diets",2025-07-14T06:48:02Z,https://www.youtube.com/watch?v=RIjAdgWjQE0,US,US (text signal),i'm fixing this list 5 northamerican spotted turtles make good pets but do to the fact they're illegal in many places they can't place higher otherwise they might have made the 1st on this list they can kinda pricy also but thats probably because so few people work with them other than that the video did ok with these 4 map turtles they're commonly available usually for similar prices to species that don't make good pets like sliders stay a reasonable size although they can be shy 3 painted turtles the video actually did a good job for these 2 african dwarf mud turtle these would be in 1st if they weren't so expensive 1 most american musk mud turtles aside from a few species that literally have giant in the name pretty much all of them make a good choice as a pet they have a variety of options most being able to be housed in anything from a 40 gallon 75 gallon all commonly avaliable sizes in petstores there's alot of them in just about every price point and pattern there isn't a lot of color morphs but the different species have a good variety colors personalities sizes and diets,Legal Risk / Restriction,0.7019253969192505
YouTube,bog turtle pet,Turtle/Tortoise,yLVe1wvrG8c,Want A BABY TURTLE? 🐢 WATCH THIS! ⚠️,,Ugw-noJaW2GPS6tlqbR4AaABAg,"I had my yellow slider for 15 years! I got them when I was 8 for a birthday present they were as small as a 50p my grandma only thought they got as big as a £5 note and live for 5-7 years and was given a small pink fish tank😅 15 years later they were as big as a small melon and we just ran out of room for them and as covid hit and fish stores closed feeding them was hard I lived in England and at that point terrapin were illegal to sell so after covid lock down ended I started looking for sanctuaries! I found a lovely one close to me that rescued and permanently homed any non native terrapin or water turtle and was happy to take them now they live with 104 other terrapins has lots of room to walk and has a massive pool that’s always at 24c I was often worried that my terrapin wasn’t getting what they needed but I was told my terrapin was strong, healthy and super engaged with their environment!! I can still check up on them vi cameras and I get email updates",2023-05-01T00:10:08Z,https://www.youtube.com/watch?v=yLVe1wvrG8c,US,US (text signal),i had my yellow slider for 15 years i got them when i was 8 for a birthday present they were as small as a 50p my grandma only thought they got as big as a 5 note and live for 5 7 years and was given a small pink fish tank 15 years later they were as big as a small melon and we just ran out of room for them and as covid hit and fish stores closed feeding them was hard i lived in england and at that point terrapin were illegal to sell so after covid lock down ended i started looking for sanctuaries i found a lovely one close to me that rescued and permanently homed any non native terrapin or water turtle and was happy to take them now they live with 104 other terrapins has lots of room to walk and has a massive pool that s always at 24c i was often worried that my terrapin wasn t getting what they needed but i was told my terrapin was strong healthy and super engaged with their environment i can still check up on them vi cameras and i get email updates,Legal Risk / Restriction,0.4364122450351715
YouTube,bog turtle pet,Turtle/Tortoise,mitaYFGChhg,&quot;Baby Alligator Snapping Turtle vs. Baby Softshell Turtle&quot;,,UgzBQf_gAS-u9_NVLf14AaABAg,your getting reported that’s so messed up I would never even think of this in my life,2025-05-22T15:08:54Z,https://www.youtube.com/watch?v=mitaYFGChhg,US,US (text signal),your getting reported that s so messed up i would never even think of this in my life,Legal Risk / Restriction,0.7260891795158386
YouTube,bog turtle pet,Turtle/Tortoise,YPUIm-kebIU,100 Goldfish vs Snapping Turtle,,UgwiMezKWYMno4HyWbx4AaABAg,Damn Like Shooting Fish in a Barrel… 😂😂,2023-09-11T23:19:12Z,https://www.youtube.com/watch?v=YPUIm-kebIU,US,US (text signal),damn like shooting fish in a barrel,Legal Risk / Restriction,0.7322531342506409
YouTube,box turtle pet,Turtle/Tortoise,8yOyq4lrPXQ,"Box Turtle, The Best Pet Turtle?","Box turtles of the genus Terrapene are fairly common North American turtles. They are much smaller than most tortoises, don't ...",UgyLQY3LQ6RUp3Cwt4t4AaABAg,"As someone currently living in mainland China where tortoise are illegal to keep, box turtles and asian box turtles are the best choice! Though they tend to cost a lot but upfront cost in keeping is definitely lower then most water turtles(NA musk and mud excluded)",2022-07-09T13:48:35Z,https://www.youtube.com/watch?v=8yOyq4lrPXQ,US,US (text signal),as someone currently living in mainland china where tortoise are illegal to keep box turtles and asian box turtles are the best choice though they tend to cost a lot but upfront cost in keeping is definitely lower then most water turtles na musk and mud excluded,Legal Risk / Restriction,0.5040258765220642
YouTube,box turtle pet,Turtle/Tortoise,8yOyq4lrPXQ,"Box Turtle, The Best Pet Turtle?","Box turtles of the genus Terrapene are fairly common North American turtles. They are much smaller than most tortoises, don't ...",Ugyx1iJbTbyrdVEkgcp4AaABAg,"I love seeing Box Turtles here in Virginia. Unfortunately, they're illegal to own here but I often see the same turtle outside of my house. She has a damaged shell so it's easy to recognize her.",2022-07-10T03:16:38Z,https://www.youtube.com/watch?v=8yOyq4lrPXQ,US,Virginia,i love seeing box turtles here in virginia unfortunately they're illegal to own here but i often see the same turtle outside of my house she has a damaged shell so it's easy to recognize her,Legal Risk / Restriction,0.4396100640296936
YouTube,box turtle pet,Turtle/Tortoise,8yOyq4lrPXQ,"Box Turtle, The Best Pet Turtle?","Box turtles of the genus Terrapene are fairly common North American turtles. They are much smaller than most tortoises, don't ...",UgzbmEBiVJyply6Hrq94AaABAg,"I've always wanted to have one of these, but along with map turtles, spotted turtles, and diamondback terrapins, they are illegal to own in GA.",2022-07-09T20:24:21Z,https://www.youtube.com/watch?v=8yOyq4lrPXQ,US,US (text signal),i've always wanted to have one of these but along with map turtles spotted turtles and diamondback terrapins they are illegal to own in ga,Legal Risk / Restriction,0.5630047917366028
YouTube,box turtle pet,Turtle/Tortoise,aFnPnJocx1U,Eastern Box Turtle Care Tutorial,Follow me on Instagram at: www.instagram.com/shelled_reptiles Thank You for supporting! See you in the next video!,UgyvpHD5SGpRDUxOvyp4AaABAg,Is it okay to use springtails in a box turtle enclosure?,2019-06-22T14:05:39Z,https://www.youtube.com/watch?v=aFnPnJocx1U,US,US (text signal),is it okay to use springtails in a box turtle enclosure,Legality Awareness,0.7087056040763855
YouTube,box turtle pet,Turtle/Tortoise,-yy-P1vkWhI,The Most Common Mistakes Box Turtle Keepers Make &amp; How To Avoid Them!,We all know that there is a special place in my heart for Box Turtles. I've had my turtle Franklin for 25 years and I think they make ...,UgzBLGv2DEJlSiFGBfR4AaABAg,It's Illegal to take and keep a Box Turtle from the wild. It should have been the first thing you said in this video. You are encouraging people to collect them from the wild without saying anything. They are considered Vulnerable through most of their range.,2025-07-13T02:11:57Z,https://www.youtube.com/watch?v=-yy-P1vkWhI,US,US (text signal),it's illegal to take and keep a box turtle from the wild it should have been the first thing you said in this video you are encouraging people to collect them from the wild without saying anything they are considered vulnerable through most of their range,Legal Risk / Restriction,0.5438153147697449
YouTube,box turtle pet,Turtle/Tortoise,-yy-P1vkWhI,The Most Common Mistakes Box Turtle Keepers Make &amp; How To Avoid Them!,We all know that there is a special place in my heart for Box Turtles. I've had my turtle Franklin for 25 years and I think they make ...,UgxR7hNQC4uRd1hU5t14AaABAg,Can box turtles be kept outdoors in Houston?,2024-07-25T20:36:20Z,https://www.youtube.com/watch?v=-yy-P1vkWhI,US,US (text signal),can box turtles be kept outdoors in houston,Legality Awareness,0.7200629711151123
YouTube,box turtle pet,Turtle/Tortoise,5H0OP5dvnrw,ALL ABOUT BOX TURTLES | Three Toed Box Turtle care guide TIPS AND TRICKS | Animal Highlight Ep. 3,Animal Highlight Ep. 3 Three-Toed Box Turtles. How to care for them! ---------------------------------------- Join our Patreon and get ...,UgyC7ykuPclFBGcJGdR4AaABAg,"No they are not. The law is there so the state can make $$$ off you. They could careless about the turtle. Funny how the Eastern box turtle, Florida box turtle, orante box turtle, three toed box turtle, ect are all protected in so states because or population supposedly, yet the same states you drive down the road you see over a hundred turtle's smashed every year. Yet if i save it and decide to care for it without a permit i could get a fine or go to jail.... yeah it's pretty simple. It just about the money. They wanna get it from you one way or another.",2024-11-05T19:25:50Z,https://www.youtube.com/watch?v=5H0OP5dvnrw,US,Florida,no they are not the law is there so the state can make off you they could careless about the turtle funny how the eastern box turtle florida box turtle orante box turtle three toed box turtle ect are all protected in so states because or population supposedly yet the same states you drive down the road you see over a hundred turtle's smashed every year yet if i save it and decide to care for it without a permit i could get a fine or go to jail yeah it's pretty simple it just about the money they wanna get it from you one way or another,Legal Risk / Restriction,0.7440298199653625
YouTube,box turtle pet,Turtle/Tortoise,li2wWDyv1Tk,Top 5 Turtles For Beginner AND Expert Keepers,What is the best pet turtle? If you are a beginner or expert level reptile keeper these are the Top 5 Pet Turtles you can possibly ...,UgwXNGgq9mccZquQsLd4AaABAg,"Love the video very helpful, I am curious about the reason ready at sliders are illegal in some places in the US?",2023-01-09T06:18:29Z,https://www.youtube.com/watch?v=li2wWDyv1Tk,US,US (text signal),love the video very helpful i am curious about the reason ready at sliders are illegal in some places in the us,Legal Risk / Restriction,0.5447739958763123
YouTube,box turtle pet,Turtle/Tortoise,li2wWDyv1Tk,Top 5 Turtles For Beginner AND Expert Keepers,What is the best pet turtle? If you are a beginner or expert level reptile keeper these are the Top 5 Pet Turtles you can possibly ...,UgzfUydlpJgoBGlSofR4AaABAg,"i know where u got that price screen shot for red ears from, you ignore the ""no florida sales"" on the site's page for any red ear slider, look at that pick and choose info. as is thats a store based in florida, they don't / can't legally sell them in state but can ship them to areas they are legal, and they can't leggaly sell any turtle under 4 inches without a set up, or proof of set up.",2021-03-08T23:42:08Z,https://www.youtube.com/watch?v=li2wWDyv1Tk,US,Florida,i know where u got that price screen shot for red ears from you ignore the no florida sales on the site's page for any red ear slider look at that pick and choose info as is thats a store based in florida they don't can't legally sell them in state but can ship them to areas they are legal and they can't leggaly sell any turtle under 4 inches without a set up or proof of set up,Legality Awareness,0.5873047709465027
YouTube,box turtle pet,Turtle/Tortoise,li2wWDyv1Tk,Top 5 Turtles For Beginner AND Expert Keepers,What is the best pet turtle? If you are a beginner or expert level reptile keeper these are the Top 5 Pet Turtles you can possibly ...,UgwsnglsJVpSktkZpul4AaABAg,I can’t find anything but are turtles aloud in Australia lol,2021-08-22T11:54:52Z,https://www.youtube.com/watch?v=li2wWDyv1Tk,US,US (text signal),i can t find anything but are turtles aloud in australia lol,Legality Awareness,0.6498820781707764
YouTube,box turtle pet,Turtle/Tortoise,mK5ZOXFHhAc,My Box Turtle IS alive! #turtles,"Find my favorite food for box turtles here: https://amzn.to/3YFSL2h It's for aquatic turtles, but Box Turtles absolutely love it and it's ...",UgyXh1irnbAm29HRcyx4AaABAg,"I had a box turtle, but my mom released it without telling me because apparently it’s illegal to own one where I live 😢",2023-11-23T22:32:47Z,https://www.youtube.com/watch?v=mK5ZOXFHhAc,US,US (text signal),i had a box turtle but my mom released it without telling me because apparently it s illegal to own one where i live,Legal Risk / Restriction,0.6438981294631958
YouTube,eastern box turtle pet,Turtle/Tortoise,mzj1bHMqaVk,"When it rains, it pours Eastern Box Turtles!",,UgzzKXTbI-vL4huCdNx4AaABAg,The eastern box girl was the reason that I love the way I do for Reptiles but the state of Georgia is some bs with its animal laws,2025-07-14T21:19:52Z,https://www.youtube.com/watch?v=mzj1bHMqaVk,US,Georgia,the eastern box girl was the reason that i love the way i do for reptiles but the state of georgia is some bs with its animal laws,Legal Risk / Restriction,0.650769829750061
YouTube,eastern box turtle pet,Turtle/Tortoise,QECW2-ZsEGw,Meet Every North American Box Turtle!,Wanna see every species of North American box turtle? You've come to the right place! Learn eveything there is to know about ...,Ugxo-mZ4o5lxQ3EqIrh4AaABAg,"I had three toe box turtles as a kid, illegal to have in the state of Mo., because they are endemic to Mo. When I was a child, I didn't know what I was doing was wrong, but my dad took me to collect them from the side of the road. I don't do that anymore, but I miss my little three toed friends. I'm 52 now and not allowed to have any reptiles!",2025-02-09T21:27:32Z,https://www.youtube.com/watch?v=QECW2-ZsEGw,US,US (text signal),i had three toe box turtles as a kid illegal to have in the state of mo because they are endemic to mo when i was a child i didn't know what i was doing was wrong but my dad took me to collect them from the side of the road i don't do that anymore but i miss my little three toed friends i'm 52 now and not allowed to have any reptiles,Legal Risk / Restriction,0.5101854205131531
YouTube,eastern box turtle pet,Turtle/Tortoise,QECW2-ZsEGw,Meet Every North American Box Turtle!,Wanna see every species of North American box turtle? You've come to the right place! Learn eveything there is to know about ...,UgxuzjKvUcF-XRpyLfN4AaABAg,"If only they were legal, to have Mexican and Yucatan boxes would be super cool! And I love my own Ornates, super easy and super awesome to own pets that are gonna outlive me. Hence, I spoil them with an outdoor enclosure with plenty of food and hiding spots.😎",2024-08-01T16:44:21Z,https://www.youtube.com/watch?v=QECW2-ZsEGw,US,US (text signal),if only they were legal to have mexican and yucatan boxes would be super cool and i love my own ornates super easy and super awesome to own pets that are gonna outlive me hence i spoil them with an outdoor enclosure with plenty of food and hiding spots,Legality Awareness,0.613277792930603
YouTube,mexican box turtle pet,Turtle/Tortoise,sz9c82wV3ok,"RARE, EXOTIC REPTILES ARRIVE @GardenStateTortoise!","Box turtles are commonplace for our channel. You all know who Otis, the eastern box turtle is, and by now you've seen some of ...",UgySlXrmobnt0wsK83Z4AaABAg,"How can something this gosh darn cute be illegal? 😭😭😭 
But on a real note, they are adorable and I'm glad they ended up in such good hands.",2022-11-27T14:12:25Z,https://www.youtube.com/watch?v=sz9c82wV3ok,US,US (text signal),how can something this gosh darn cute be illegal but on a real note they are adorable and i'm glad they ended up in such good hands,Legal Risk / Restriction,0.37554988265037537
YouTube,mexican box turtle pet,Turtle/Tortoise,sz9c82wV3ok,"RARE, EXOTIC REPTILES ARRIVE @GardenStateTortoise!","Box turtles are commonplace for our channel. You all know who Otis, the eastern box turtle is, and by now you've seen some of ...",UgwXpx2hJLj3cD4cJTt4AaABAg,"Good work Chris! Maybe an idea to create some content on the illegal pet trade and the impact of this. Aren’t there any alternatives for the Mexican box turtle, like born in captivity.",2022-11-28T12:12:53Z,https://www.youtube.com/watch?v=sz9c82wV3ok,US,US (text signal),good work chris maybe an idea to create some content on the illegal pet trade and the impact of this aren t there any alternatives for the mexican box turtle like born in captivity,Legal Risk / Restriction,0.48583632707595825
YouTube,mexican box turtle pet,Turtle/Tortoise,sz9c82wV3ok,"RARE, EXOTIC REPTILES ARRIVE @GardenStateTortoise!","Box turtles are commonplace for our channel. You all know who Otis, the eastern box turtle is, and by now you've seen some of ...",UgzD9dVBYBf4lMZgFMd4AaABAg,"The Box Turtle has always been my favorite reptile. Here in New Jersey it also is illegal to possess a native Box Turtle.  All turtles, tortoises and terrapins make me feel warm and fuzzy inside!",2022-11-28T15:39:40Z,https://www.youtube.com/watch?v=sz9c82wV3ok,US,New Jersey,the box turtle has always been my favorite reptile here in new jersey it also is illegal to possess a native box turtle all turtles tortoises and terrapins make me feel warm and fuzzy inside,Legal Risk / Restriction,0.3877180516719818
YouTube,mexican box turtle pet,Turtle/Tortoise,sz9c82wV3ok,"RARE, EXOTIC REPTILES ARRIVE @GardenStateTortoise!","Box turtles are commonplace for our channel. You all know who Otis, the eastern box turtle is, and by now you've seen some of ...",UgzRCrf7FtMkUgLszIt4AaABAg,When they make things illegal they make bad people money. People should be allowed to own any animal within reason. Especially someone well versed in what they love. I get not wanting people owning sea turtles but a box turtle,2022-11-27T13:25:48Z,https://www.youtube.com/watch?v=sz9c82wV3ok,US,US (text signal),when they make things illegal they make bad people money people should be allowed to own any animal within reason especially someone well versed in what they love i get not wanting people owning sea turtles but a box turtle,Legal Risk / Restriction,0.5690062046051025
YouTube,mexican box turtle pet,Turtle/Tortoise,sz9c82wV3ok,"RARE, EXOTIC REPTILES ARRIVE @GardenStateTortoise!","Box turtles are commonplace for our channel. You all know who Otis, the eastern box turtle is, and by now you've seen some of ...",UgzC0EdZx8yhON8VM9Z4AaABAg,Why can't the be released back in Mexico?,2024-08-31T07:50:20Z,https://www.youtube.com/watch?v=sz9c82wV3ok,US,US (text signal),why can't the be released back in mexico,Legal Risk / Restriction,0.5822247862815857
YouTube,striped mud turtle pet,Turtle/Tortoise,hLoFwGiiUmM,The BEST Pet Turtles!? Mud and Musk turtles,"looking at and discussing mud and musk turtles, and what is the right one for you.",UgztJNfhu5B2_biqkmF4AaABAg,can you get mud turtles in austrailia,2020-07-21T07:54:29Z,https://www.youtube.com/watch?v=hLoFwGiiUmM,US,US (text signal),can you get mud turtles in austrailia,Legality Awareness,0.5814236998558044
YouTube,striped mud turtle pet,Turtle/Tortoise,jiKtQhphNSU,"Mud, Musk, and Stinkpot Turtles, The Best Pet Turtles?","Water turtles can be really interesting pets, but many get fairly large and require more space than most people want to offer. Mud ...",UgxoY-I3KM4lsK4mJDR4AaABAg,Thanks! This helped  me alot. I live in norway and i dont know if it is alowed here.,2020-03-29T08:00:04Z,https://www.youtube.com/watch?v=jiKtQhphNSU,US,US (text signal),thanks this helped me alot i live in norway and i dont know if it is alowed here,Legality Awareness,0.6382206678390503
YouTube,musk turtle pet,Turtle/Tortoise,a-SAh9jc7fs,How to keep Stinkpot Turtles (Common Musk Turtles) - Pet Care - 15 Facts &amp; Information,"OLD GUIDE! For the 2025 ""STINKPOT TURTLE CARE: 15 Things Beginners MUST Know (The Good, The Bad, & The ...",UgxYzKE4NBB_YYXV0uJ4AaABAg,"I live in Ontario, Canada & it's illegal to buy these turtles. I would LOVE to buy a few of them though!",2022-05-03T04:10:54Z,https://www.youtube.com/watch?v=a-SAh9jc7fs,US,US (text signal),i live in ontario canada it's illegal to buy these turtles i would love to buy a few of them though,Legal Risk / Restriction,0.5950835943222046
YouTube,musk turtle pet,Turtle/Tortoise,9d9wJDsLvr4,The Best Small Pet Turtles That Can Live in a 40 Gallon Tank,"If you're looking for small turtles for pets, this should be helpful. In this video, I dive into some of the best small turtles. These are ...",Ugy3tyGzV2HRoA_zpp14AaABAg,Can you get musk turtles in California?,2024-08-18T21:48:05Z,https://www.youtube.com/watch?v=9d9wJDsLvr4,US,California,can you get musk turtles in california,Legality Awareness,0.6728610396385193
YouTube,musk turtle pet,Turtle/Tortoise,4R9HHlFKuJo,Musk Turtle Care Guide/Setup PART 1. Stinkpot (Common Musk Turtle) Keeping and Tank Setup,"Look out for part 2 coming soon! Still more to cover on this species, including Marie going on a diet.... It's hard to say no to her.",UgyMoAzaP-OqAPSXNw94AaABAg,I have a question I live in Houston Tx and I want to know if they are legal here? I try searching it up but can find nothing,2021-01-22T00:25:19Z,https://www.youtube.com/watch?v=4R9HHlFKuJo,US,US (text signal),i have a question i live in houston tx and i want to know if they are legal here i try searching it up but can find nothing,Legality Awareness,0.7635560631752014
YouTube,painted turtle pet,Turtle/Tortoise,3pfe2ORLKQY,COMPLETE CARE GUIDE - The Painted Turtle,In this video I go over everything for a Painted Turtles care. If you have not yet checked out my social media… Instagram: ...,Ugzp2GnXRpcPNek4k554AaABAg,"You can legally buy hatchlings as long as you are not a business, or you can buy one for education purpose, or exhibition!",2023-01-04T22:59:24Z,https://www.youtube.com/watch?v=3pfe2ORLKQY,US,US (text signal),you can legally buy hatchlings as long as you are not a business or you can buy one for education purpose or exhibition,Legality Awareness,0.6815997362136841
YouTube,slider turtle pet,Turtle/Tortoise,_6OXJaMFwZ8,"Red-Eared Slider, The Best Pet Turtle?",The red eared slider (Trachemys scripta elegans) is probably the most popular aquatic turtle available today. They are beautiful ...,Ugwj_5oPfDofluHtRvx4AaABAg,"I appreciate that you pointed out that there are plenty of these turtles already in need of homes. One thing I wish you had added was the reason why these turtles are actually illegal in some places. Here in the Pacific Northwest, red eared-sliders are invasive, competing against our native painted and western pond turtles. People will either intentionally let their pets loose, or they will put their pets in a pond or stream in their yard, and it's not too hard for them to find their way to other bodies of water. Like you said, they are really hardy reptiles, which unfortunately makes them really good at establishing invasive populations, so it is important for people to be aware of just how hardy (and potentially harmful) they can be.",2020-02-02T05:36:03Z,https://www.youtube.com/watch?v=_6OXJaMFwZ8,US,US (text signal),i appreciate that you pointed out that there are plenty of these turtles already in need of homes one thing i wish you had added was the reason why these turtles are actually illegal in some places here in the pacific northwest red eared sliders are invasive competing against our native painted and western pond turtles people will either intentionally let their pets loose or they will put their pets in a pond or stream in their yard and it's not too hard for them to find their way to other bodies of water like you said they are really hardy reptiles which unfortunately makes them really good at establishing invasive populations so it is important for people to be aware of just how hardy and potentially harmful they can be,Legal Risk / Restriction,0.5313220024108887
YouTube,slider turtle pet,Turtle/Tortoise,_6OXJaMFwZ8,"Red-Eared Slider, The Best Pet Turtle?",The red eared slider (Trachemys scripta elegans) is probably the most popular aquatic turtle available today. They are beautiful ...,UgwwllG3GX3L-agSvaF4AaABAg,"I am warning you don't eat a sandwich while holding your turtle 
Rest in peace Sheldon",2020-08-29T13:40:47Z,https://www.youtube.com/watch?v=_6OXJaMFwZ8,US,US (text signal),i am warning you don't eat a sandwich while holding your turtle rest in peace sheldon,Legal Risk / Restriction,0.6675692200660706
YouTube,slider turtle pet,Turtle/Tortoise,oyymxZTqQIA,Turtle (baby) Transforms in 4 year&#39;s #turtle #pets #shorts #ytshorts #redearslider #titoo #usa #bts,Hello Friends I am Priyanka And this is my pet turtle transformation short. Copyright Disclaimer under section 107 of the ...,UgwVMHLIW_vOi-1cBp14AaABAg,I am feeling so sad because my total died yesterday only and when I born at that time he was with me and I am 14 years old and he is older than me 😭 in India total are banned for sailing we have got the total on roadside my father think that he will be die if We will not take him and I am feeling so sad that he dies and he was in white colour he was so beautiful and he was male,2026-02-07T05:25:45Z,https://www.youtube.com/watch?v=oyymxZTqQIA,US,US (text signal),i am feeling so sad because my total died yesterday only and when i born at that time he was with me and i am 14 years old and he is older than me in india total are banned for sailing we have got the total on roadside my father think that he will be die if we will not take him and i am feeling so sad that he dies and he was in white colour he was so beautiful and he was male,Legal Risk / Restriction,0.7207571864128113
YouTube,slider turtle pet,Turtle/Tortoise,3rTiKKPCstk,Don’t eat your pet red eared slider! 😂 One of the reasons baby turtles cannot be shipped legall...,,Ugyj_Kkit4ug7JkaO494AaABAg,Not illegal to own the babies. Illegal to buy or sell them.,2025-04-13T05:43:55Z,https://www.youtube.com/watch?v=3rTiKKPCstk,US,US (text signal),not illegal to own the babies illegal to buy or sell them,Legal Risk / Restriction,0.5955703854560852
YouTube,slider turtle pet,Turtle/Tortoise,3rTiKKPCstk,Don’t eat your pet red eared slider! 😂 One of the reasons baby turtles cannot be shipped legall...,,Ugy4LthQVDtg4atwHOl4AaABAg,"Once again groups of humans claiming to keep your children safe by being able to fine and cage you for keeping a baby turtle because someones child might eat it. Wth? Oh, but wait get yourself a hermit crab, no way a child could eat it. Go away stupid elite humans who think their opinions (laws) are gonna save the world 
. 🤷🏻‍♂️🤦🏻‍♂️",2025-06-11T11:04:58Z,https://www.youtube.com/watch?v=3rTiKKPCstk,US,US (text signal),once again groups of humans claiming to keep your children safe by being able to fine and cage you for keeping a baby turtle because someones child might eat it wth oh but wait get yourself a hermit crab no way a child could eat it go away stupid elite humans who think their opinions laws are gonna save the world,Legal Risk / Restriction,0.775160014629364
YouTube,slider turtle pet,Turtle/Tortoise,rpga5TnuUHk,Do NOT buy Red-Eared Sliders!,Do NOT buy Red-Eared Sliders!,UgyVYS1HKlW1qkjTLWp4AaABAg,It's illegal for us to take them from the wild in Indiana 😅,2025-09-23T17:22:50Z,https://www.youtube.com/watch?v=rpga5TnuUHk,US,Indiana,it's illegal for us to take them from the wild in indiana,Legal Risk / Restriction,0.7220174670219421
YouTube,spotted turtle pet,Turtle/Tortoise,RV-RzqY-aBg,Pet Turtles That Stay SMALL!,https://patreon.com/DanTheGuppyMan Greg's Channel -https://www.youtube.com/channel/UCdp2TTK2ufQjHVOPVIhn9hQ ...,UgxXIiI52RH6FDeURrl4AaABAg,Are spotted turtles legal in new York? Plz tell,2021-06-21T04:11:12Z,https://www.youtube.com/watch?v=RV-RzqY-aBg,US,New York,are spotted turtles legal in new york plz tell,Legality Awareness,0.6488238573074341
YouTube,spotted turtle pet,Turtle/Tortoise,4833qEXheu8,My TOP 5 BEST PET TURTLES!,Patreon - https://patreon.com/DanTheTurtleMan Merch - https://teespring.com/stores/DanTheTurtleMan Enjoy my top 5 pet turtle ...,UgxoUOllwkK_KWmMV6N4AaABAg,What turtles are best for a started pet for a kid? And how do you find out if spotted turtles are legal in your state,2023-08-19T12:56:17Z,https://www.youtube.com/watch?v=4833qEXheu8,US,US (text signal),what turtles are best for a started pet for a kid and how do you find out if spotted turtles are legal in your state,Legality Awareness,0.7298768162727356
