platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,safety_type,final_category
YouTube,umbrella cockatoo pet,Bird,NpcTBa9jzIs,Moluucan not happy to see just arrived  umbrella cockatoo at home,,UgzgblzHCY-_H6Iz5tJ4AaABAg,I’ve never owned a bird in my life yet I could tell the cockatoo was going to attack which means you definitely knew which also means you allowed it for the views.  That makes you a bad pet owner. 😡,2025-03-04T05:29:31Z,https://www.youtube.com/watch?v=NpcTBa9jzIs,US,US (text signal),i ve never owned a bird in my life yet i could tell the cockatoo was going to attack which means you definitely knew which also means you allowed it for the views that makes you a bad pet owner,Safety Concern,General Exotic Pet
YouTube,scarlet macaw pet,Bird,xA6QjVRBMh4,DON’T buy a Macaw!!! Unless... || Mikey The Macaw,"Don't buy a macaw!! Unless”, is a video we felt we had to make which shows some of the real things about owning a macaw or ...",UgxAAWK9ZCRSXR-aecp4AaABAg,"My parents bought a macaw before they had children. Macaws & children DON'T mix. My parents had the macaw locked up in a cage for 17 years because macaws can't handle children so she would bite the us. Macaws can bite through broomsticks so you can imagine how bad the bites were. When I turned 12 I ""saved her"" & developed a relationship with her. We were insperatable until she passed away 2 years ago. So I took care of her for 12 years. So PLEASE do NOT get a macaw if you plan on having children. While in the cage she plucked out the majority of her feathers out of stress of being locked up 24/7. The feathers never grew back & she developed PTSD. Please don't get a macaw if you want children",2018-04-15T17:00:43Z,https://www.youtube.com/watch?v=xA6QjVRBMh4,US,US (text signal),my parents bought a macaw before they had children macaws children don't mix my parents had the macaw locked up in a cage for 17 years because macaws can't handle children so she would bite the us macaws can bite through broomsticks so you can imagine how bad the bites were when i turned 12 i saved her developed a relationship with her we were insperatable until she passed away 2 years ago so i took care of her for 12 years so please do not get a macaw if you plan on having children while in the cage she plucked out the majority of her feathers out of stress of being locked up 24 7 the feathers never grew back she developed ptsd please don't get a macaw if you want children,Safety Concern,General Exotic Pet
YouTube,scarlet macaw pet,Bird,GHpOkkvQA4A,Scarlet Macaw 🦜 One Of The Most Beautiful Parrots In The World #shorts,Scarlet Macaw | One Of The Most Beautiful Parrots In The World #shorts Which animal would you like to see next? Send your ...,UgwinvUny9ouDe2JsVN4AaABAg,"I was bit by a macaw and thats a pain i will NEVER forget!! 
It wasnt the birds fault, he was in a pet store and was visibly unwell and aggravated by the many people and the noise. I was trying to soothe him by talking gently. The associate working asked if i wanted to visit with him so i said yes. He was cool for a minute just sitting on my wrist, then he reached down and bit between my ring finger and my middle finger. I felt all his anger and wrath in that bite! 
Looking back as an adult, that place should never had been in business. They had tons of ""exotic pets"" but none were cared for and they let everyone and anyone of any age handle all pets.",2022-07-27T11:18:11Z,https://www.youtube.com/watch?v=GHpOkkvQA4A,US,US (text signal),i was bit by a macaw and thats a pain i will never forget it wasnt the birds fault he was in a pet store and was visibly unwell and aggravated by the many people and the noise i was trying to soothe him by talking gently the associate working asked if i wanted to visit with him so i said yes he was cool for a minute just sitting on my wrist then he reached down and bit between my ring finger and my middle finger i felt all his anger and wrath in that bite looking back as an adult that place should never had been in business they had tons of exotic pets but none were cared for and they let everyone and anyone of any age handle all pets,Safety Concern,General Exotic Pet
YouTube,scarlet macaw pet,Bird,7VtM8sZoHJw,Where is it ok to pet a Macaw?,Where is ok to pet or scratch a macaw? Or any parrot for that matter. Is it ok to pet a parrot on the wings or on the body?,Ugwx7m7agD6Fya6otW54AaABAg,"Gosh, one time this older couple came to me and asked why their bird was getting aggressive suddenly, and I asked them where they pet the bird and they listed all the no-no areas. When I informed them they acted like I was a satan worshipper... I simply told them to go to inform a vet and hopefully the vet told them the same thing...",2024-11-04T07:44:46Z,https://www.youtube.com/watch?v=7VtM8sZoHJw,US,US (text signal),gosh one time this older couple came to me and asked why their bird was getting aggressive suddenly and i asked them where they pet the bird and they listed all the no no areas when i informed them they acted like i was a satan worshipper i simply told them to go to inform a vet and hopefully the vet told them the same thing,Safety Concern,General Exotic Pet
YouTube,great green macaw pet,Bird,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",UgyiMDYPLEYlL3yeg_h4AaABAg,"I work behavioral issue macaws to help them become adoption candidates. This is very true. Most bites I’ve gotten have come from fear. I’ve worked with macaws who have been through insane amounts of abuse, I’ve worked with birds that would bite everyone and everything, yet they never hurt me to the point of needing stitches or permanent disfigurement. I’ve gotten some nasty bites here and there, I’ve collected a few scars even, but it’s a far cry from the real damage these guys can do. They are pretty gentle by nature. I love seeing how they transform and learn better boundaries as well. I learn  how to keep that bird from feeling the need to bite. Birds will bite but most of the time they give very clear warnings before hand. It definitely is about knowing your bird as well, birds can bite not just because they’re scared but also because they are over stimulated. Be gentle, patient, and kind with a biting bird. Most will learn boundaries over time or at least you will learn how to pick up on the warning signs.",2024-11-11T05:13:05Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),i work behavioral issue macaws to help them become adoption candidates this is very true most bites i ve gotten have come from fear i ve worked with macaws who have been through insane amounts of abuse i ve worked with birds that would bite everyone and everything yet they never hurt me to the point of needing stitches or permanent disfigurement i ve gotten some nasty bites here and there i ve collected a few scars even but it s a far cry from the real damage these guys can do they are pretty gentle by nature i love seeing how they transform and learn better boundaries as well i learn how to keep that bird from feeling the need to bite birds will bite but most of the time they give very clear warnings before hand it definitely is about knowing your bird as well birds can bite not just because they re scared but also because they are over stimulated be gentle patient and kind with a biting bird most will learn boundaries over time or at least you will learn how to pick up on the warning signs,Safety Concern,General Exotic Pet
YouTube,great green macaw pet,Bird,BAM7A-ScVQw,Parrots &amp; Biting,"Whenever my birds & I meet new people, one of their first questions or fears will be about bites. The truth is, they don't want to ...",UgwDZkE2lXFT0oSDYwV4AaABAg,"Yeah its a great ecample of an animal that can hurt you really bad but wont do it randomly, its usually human error or accidents. Horses, tarantulas, and snakes are all similar in that way, they dont want to hurt you but it can happen.",2024-11-15T12:45:27Z,https://www.youtube.com/watch?v=BAM7A-ScVQw,US,US (text signal),yeah its a great ecample of an animal that can hurt you really bad but wont do it randomly its usually human error or accidents horses tarantulas and snakes are all similar in that way they dont want to hurt you but it can happen,Safety Concern,General Exotic Pet
YouTube,macaw pet,Bird,aBxK0oLE89Y,How To Get a Macaw to STOP BITING and START STEPPING UP!,Today Sabrina has brought in her blue and gold macaw to work with us on permission based training and simple step ups.,UgyfscdE-Uq-DHxShvd4AaABAg,i have macaw 5 year old but after 2 month still attack me tried get him step onto my hand just attacks,2026-01-22T10:47:38Z,https://www.youtube.com/watch?v=aBxK0oLE89Y,US,US (text signal),i have macaw 5 year old but after 2 month still attack me tried get him step onto my hand just attacks,Safety Concern,General Exotic Pet
YouTube,bog turtle pet,Turtle/Tortoise,TUkUzb-YogY,The Alligator Snapping Turtle is a MENACE,,Ugx-GyJap0MwP6N8t514AaABAg,"When I was a kid, my buddy lived on a farm with some pretty big ponds on the property. The biggest pond had swans and all of a sudden they started losing feet. Turns out there was a 4ft wide, 5ft long alligator snapper in the pond. We used to swim and fish in that pond all the time. When my buddy's mom finally got a picture of the snapper up on the bank, I got chills knowing I was swimming with that thing. Noone ever swam in that pond again lol. Nope, nope, and nope. I've moved smaller ones out of the road here and there and when they snap it sounds like a trap snapping shut. Your finger would be like a toothpick. Also be careful because these sobs have long necks. Just when you think you're out of bite range, you're not. They're amazing animals that have survived forever. Looking at one up close is like looking back in time, like a living dinosaur.",2025-03-26T02:03:23Z,https://www.youtube.com/watch?v=TUkUzb-YogY,US,US (text signal),when i was a kid my buddy lived on a farm with some pretty big ponds on the property the biggest pond had swans and all of a sudden they started losing feet turns out there was a 4ft wide 5ft long alligator snapper in the pond we used to swim and fish in that pond all the time when my buddy's mom finally got a picture of the snapper up on the bank i got chills knowing i was swimming with that thing noone ever swam in that pond again lol nope nope and nope i've moved smaller ones out of the road here and there and when they snap it sounds like a trap snapping shut your finger would be like a toothpick also be careful because these sobs have long necks just when you think you're out of bite range you're not they're amazing animals that have survived forever looking at one up close is like looking back in time like a living dinosaur,Safety Concern,General Exotic Pet
YouTube,box turtle pet,Turtle/Tortoise,UdBAlOM5ifU,Feeding my box turtle some worms! 🐢,,UgzIpiJg4waZygk-isp4AaABAg,"I don't know if it should, but it worries me when you feed the animals with metal tweezers! I know how much it hurts to bite metal haha",2023-03-12T12:16:37Z,https://www.youtube.com/watch?v=UdBAlOM5ifU,US,US (text signal),i don't know if it should but it worries me when you feed the animals with metal tweezers i know how much it hurts to bite metal haha,Safety Concern,General Exotic Pet
YouTube,box turtle pet,Turtle/Tortoise,yYgEBJ2rvCQ,Everything you need to know about the Eastern Box Turtle! And some surprising facts!,An encounter in the forest with an Eastern Box Turtle is often one of our first memorable experiences interacting with wildlife Box ...,Ugwn4_iUk6gJYa-jgzB4AaABAg,"I have moved multiple box turtles off the road in the direction they were facing- or if that direction looks dangerous, into nearby woods. Recently I stopped for a 6"" male that had a 1"" piece of shell broken off and hanging. The wound was dirty and festering a little. He was on a super steep dangerous part of Hwy 52 so I brought him home, cleaned and treated the wound, and glued the shell shard back in place with cyanoacrylate. That held nicely, and I am monitoring him to ensure infection doesnt grow. I made him a 6' outdoor pen with food, water, shade, shelter, and plants. He sure sleeps a lot, and I have not observed him eating, so maybe he is sad, or in pain, or both. Soon as the wound heals fully I will release him (back near where I found him if I can find a safe spot). Thanks for an excellent video!",2025-08-13T12:17:25Z,https://www.youtube.com/watch?v=yYgEBJ2rvCQ,US,US (text signal),i have moved multiple box turtles off the road in the direction they were facing or if that direction looks dangerous into nearby woods recently i stopped for a 6 male that had a 1 piece of shell broken off and hanging the wound was dirty and festering a little he was on a super steep dangerous part of hwy 52 so i brought him home cleaned and treated the wound and glued the shell shard back in place with cyanoacrylate that held nicely and i am monitoring him to ensure infection doesnt grow i made him a 6' outdoor pen with food water shade shelter and plants he sure sleeps a lot and i have not observed him eating so maybe he is sad or in pain or both soon as the wound heals fully i will release him back near where i found him if i can find a safe spot thanks for an excellent video,Safety Concern,General Exotic Pet
YouTube,box turtle pet,Turtle/Tortoise,mK5ZOXFHhAc,My Box Turtle IS alive! #turtles,"Find my favorite food for box turtles here: https://amzn.to/3YFSL2h It's for aquatic turtles, but Box Turtles absolutely love it and it's ...",UgwoFKKNdGg1xHvh1Px4AaABAg,"So, a lot of ants are known to kill turtles by going thru the holes and into the shell and bite the crap out of turtles, does the area that box turtles reside in have a lot of ants?",2023-02-21T00:43:28Z,https://www.youtube.com/watch?v=mK5ZOXFHhAc,US,US (text signal),so a lot of ants are known to kill turtles by going thru the holes and into the shell and bite the crap out of turtles does the area that box turtles reside in have a lot of ants,Safety Concern,General Exotic Pet
YouTube,eastern box turtle pet,Turtle/Tortoise,VELvWHCfyNY,Eastern Box Turtle- Outdoor Care,reptile #turtles #lifestyle #boxturtle #boxturtles #reptilecare.,Ugzai-KOmQm7PSngu9R4AaABAg,This summer our box turtle was stung by a scorpion. Our beloved turtle is living indoors for now because she had a severe allergic reaction. We are afraid it could happen again. Not sure how to prevent it in the future. Her water bowls attract crickets and scorpions eat crickets. Any suggestions?,2024-10-23T03:51:58Z,https://www.youtube.com/watch?v=VELvWHCfyNY,US,US (text signal),this summer our box turtle was stung by a scorpion our beloved turtle is living indoors for now because she had a severe allergic reaction we are afraid it could happen again not sure how to prevent it in the future her water bowls attract crickets and scorpions eat crickets any suggestions,Safety Concern,General Exotic Pet
YouTube,mexican box turtle pet,Turtle/Tortoise,9xU_npXqyxc,BOX TURTLES are like VICE GRIPS 😱 #shorts,animalrescue #boxturtle #tortoise Subscribe to our channel: https://www.youtube.com/gardenstatetortoise Follow us on Instagram: ...,UgwdlqWOvcvgbTXkavV4AaABAg,"I haven't really young turtle and she she got pretty sure it was a she but she was freaked out but she was actually quite calm and didn't actually go inside of the Shelf she actually let me pet her honestly I think it was just be because I took her out of the general area because she was in dire danger there. 

It was during a airsoft battle",2023-06-15T22:52:30Z,https://www.youtube.com/watch?v=9xU_npXqyxc,US,US (text signal),i haven't really young turtle and she she got pretty sure it was a she but she was freaked out but she was actually quite calm and didn't actually go inside of the shelf she actually let me pet her honestly i think it was just be because i took her out of the general area because she was in dire danger there it was during a airsoft battle,Safety Concern,General Exotic Pet
YouTube,striped mud turtle pet,Turtle/Tortoise,jiKtQhphNSU,"Mud, Musk, and Stinkpot Turtles, The Best Pet Turtles?","Water turtles can be really interesting pets, but many get fairly large and require more space than most people want to offer. Mud ...",UgyjnARCFuBHDS_083R4AaABAg,Went in today for a baby slider and they showed me a baby musk turtle and I didn’t even want to handle it when they showed it to me I was so scared to hurt it. Never seen a turtle so small and adorable. I immediately bought it and put him in a 20 gal Long and he looks tiny in it!!,2021-07-02T20:40:44Z,https://www.youtube.com/watch?v=jiKtQhphNSU,US,US (text signal),went in today for a baby slider and they showed me a baby musk turtle and i didn t even want to handle it when they showed it to me i was so scared to hurt it never seen a turtle so small and adorable i immediately bought it and put him in a 20 gal long and he looks tiny in it,Safety Concern,General Exotic Pet
YouTube,musk turtle pet,Turtle/Tortoise,g6vRYKwCsFE,Five of the Best Pet Turtles You Could Possibly Get!,"So you think you want a pet turtle, but you aren't sure which turtle is right for you. Clint looks over the pros and cons of five of the ...",UgxnVMgTA-MFKiK0Zqd4AaABAg,"Not really related to this video, but could you do a video on how to safely have little kids and reptiles live together?  I've got a 2 year old daughter who loves snakes as much as I do, but before I get one as a pet, I want to make sure that my little one getting salmonella won't be a big risk.  You mentioned in your Argentine tegu video that you've got a toddler, too.  What kind of precautions do you have to take when she handles reptiles?",2018-03-24T21:41:39Z,https://www.youtube.com/watch?v=g6vRYKwCsFE,US,US (text signal),not really related to this video but could you do a video on how to safely have little kids and reptiles live together i've got a 2 year old daughter who loves snakes as much as i do but before i get one as a pet i want to make sure that my little one getting salmonella won't be a big risk you mentioned in your argentine tegu video that you've got a toddler too what kind of precautions do you have to take when she handles reptiles,Safety Concern,General Exotic Pet
YouTube,painted turtle pet,Turtle/Tortoise,1uiaBr_Kohw,Transforming my Tiny Turtle&#39;s Tank,Me when the turtle is turtling Music: Peanut Butter Sandwich - Tiki Tiki Urban Conspiracy - Jules Gaia Freudian Slip - Bladverk ...,UgwIt2EXV7vVx55wmfN4AaABAg,"Ok, out of kindness here is some turtle care needs and warnings for keeping turtles, I looked though the comments and noticed some people had outdated or incorrect turtle care recommendations and stuff. I just need people to understand this before getting turtles because I had read every comment and I do not want anyone getting turtles and unknowingly putting them at risk. And the one thing that bothered me the most in the comments is “you should get more turtles” or “Get him a friend “ like idk if you guys know but NO! 👉TURTLES👏 ARE 👏NOT 👏SOCIAL👏 ANIMALS 👏AND 👏THEY 👏WILL 👏HAVE 👏A 👏HIGH 👏POSSIBILITY 👏FOR👏 HARMING👏 IF 👏NOT 👏KILLING 👏EACH 👏OTHER! 👏IF 👏YOU 👏WANT 👏MORE👏 THEN 👏ONE 👏TURLE 👏IN👏THE👏SAME👏TANK👏THEN 👏YOU 👏WOULD 👏NEED 👏A 👏LARGER 👏TANK! 👏AND 👏EVEN 👏THEN 👏THERE 👏WOULD👏 ALWAYS 👏HAVE 👏A 👏RISK 👏OF 👏THEM👏BEING 👏HURT 👏OR 👏DYING! 👈 I’M NOT SAYING TO BE RUDE, I AM SAYING THAT TO PREVENT ANY IMPULSE BUYING THAT WOULD LEAD TO A HURT OR DEAD TURTLE AND PREVENTING A NEW OWNER FROM LEARNING THE HARD WAY THAT CAN BE HEARTBREAKING! 💔 So if you get a turtle the general rule for aquatic turtles is 10 gallons of water per inch of shell length, meaning a 4-inch turtle needs a minimum 40-gallon tank, and adults often require 75-120+ gallons; PUR TURTLE, DOUBLE THAT AMOUNT FOR TWO THOUGH I WOULD NOT RECOMMEND HOMEING THEM TOGETHER! this provides enough swimming space and accounts for their growth, but remember it's a minimum, and larger is always better. Always have a basking area that a turtle can get completely dry on and with that they need heat and UVB, preferably not the conjoined double lamp heat and UVB because the UVB light  in those kits aren’t the best, instead a tube UVB light that’s a 5T light is more recommend and make sure both the heat and UVB light hit the same basking area, also a water filter is also important and because turtles are messy, I say for example if you have one baby turtle in a 20 gallon long tank get a filter that is at least met for a 40-55 gallons (that what works for me at least with the tiny baby turtle) and as your turtle grows they will need to be upgraded so if you wanna save on money look into buying second hand tanks or using storage tubs or stock tanks, you don’t even have to fill the tank up all the way if it’s still a baby, you can start with a 75 gallon tank for example and keep it shallow and just raise the water level as it grows (keep in mind the water should be deep enough for it to swim but shallow enough to easily reach the surface to breathe, typically 1.5 to 2 times its shell length, or about 4-8 inches, gradually increasing as it grows stronger, ensuring it can always stand on its hind legs and touch the bottom or easily get to the surface.) and as for plants it depends on the turtle, I have some turtles that would ignore the plants (like my Mississippi map turtle) who would eat the romaine lettuce and sliced carrots but won’t eat the guppy grass in his tank or the hornwort. Or my baby red belly cooter who would eat every plant I give her besides the hornwort. Turns out turtles in the wild don’t care for hornwort do to the texture of the plant even if it’s safe to eat. None of my turtle eat or even like hornwort so you can try hornwort if you like just keep in mind it’s a floating plant,doesn’t need substrate. Also when it comes to substrate there is many options to choose from, you can do sand, tile, no substrate, large river rocks (make sure they are too big for the turtle to eat) but I would stay away from aquarium gravel because it can cause  impaction if eaten and there is many bad stores of turtles dying from aquarium gravel. As for decoration make sure that it’s something that would NOT crush the turtles, something that wouldn’t risk the turtle getting stuck, something that does not have blade like edges,and something that is aquarium safe that the turtle won’t eat, sometimes people use plastic plants but for me personally I wouldn’t trust it because I heard some turtles nip at it thinking it’s a real plant at first and we wouldn’t want our beloved turtles to eat plastic. Another thing is food, do NOT feed turtles  goldfish, rosy red minnows(any any minnows),and other cyprinids (like common minnows, dace) away from turtles because they contain thiaminase, an enzyme that destroys Vitamin B1, causing neurological damage, paralysis, and death in turtles, and also avoid aggressive fish like Cichlids that can harm the turtle's eyes. Slow, colorful, or long-finned fish like Bettas, Koi, or large Plecos are also bad choices as they are easy prey or attract unwanted attention, while fast, small livebearers (guppies, mollies, platies, and mosquito fish) are better options for enrichment or occasional treats, but always monitor for safety. Also turtles need a water heater, even more so in their baby and juvenile year! As for main food pellets there is many options just try and keep it diverse and try to avoid as much of the low quality ones if possible, for me personally I use Ultra Fresh Floating Turtle food, zoo med turtle food, and mazuri turtle food. Also almost forgot but make sure you had a cuddle bone for calcium,turtles need it for their shell health. ANYWAY Please make sure to do your research before getting a turtle let alone any pet, turtles are a big commitment and can live for many years! And if one day you end up not being able to care for the turtle do NOT release it into the wild, turtles brought up in captivity can not survive and if they do they can become invasive in some areas, best to responsibility find the turtle a new home if one day you decide you don’t want it or can’t care for it anymore!",2026-01-19T02:05:35Z,https://www.youtube.com/watch?v=1uiaBr_Kohw,US,Mississippi,ok out of kindness here is some turtle care needs and warnings for keeping turtles i looked though the comments and noticed some people had outdated or incorrect turtle care recommendations and stuff i just need people to understand this before getting turtles because i had read every comment and i do not want anyone getting turtles and unknowingly putting them at risk and the one thing that bothered me the most in the comments is you should get more turtles or get him a friend like idk if you guys know but no turtles are not social animals and they will have a high possibility for harming if not killing each other if you want more then one turle in the same tank then you would need a larger tank and even then there would always have a risk of them being hurt or dying i m not saying to be rude i am saying that to prevent any impulse buying that would lead to a hurt or dead turtle and preventing a new owner from learning the hard way that can be heartbreaking so if you get a turtle the general rule for aquatic turtles is 10 gallons of water per inch of shell length meaning a 4 inch turtle needs a minimum 40 gallon tank and adults often require 75 120 gallons pur turtle double that amount for two though i would not recommend homeing them together this provides enough swimming space and accounts for their growth but remember it's a minimum and larger is always better always have a basking area that a turtle can get completely dry on and with that they need heat and uvb preferably not the conjoined double lamp heat and uvb because the uvb light in those kits aren t the best instead a tube uvb light that s a 5t light is more recommend and make sure both the heat and uvb light hit the same basking area also a water filter is also important and because turtles are messy i say for example if you have one baby turtle in a 20 gallon long tank get a filter that is at least met for a 40 55 gallons that what works for me at least with the tiny baby turtle and as your turtle grows they will need to be upgraded so if you wanna save on money look into buying second hand tanks or using storage tubs or stock tanks you don t even have to fill the tank up all the way if it s still a baby you can start with a 75 gallon tank for example and keep it shallow and just raise the water level as it grows keep in mind the water should be deep enough for it to swim but shallow enough to easily reach the surface to breathe typically 1 5 to 2 times its shell length or about 4 8 inches gradually increasing as it grows stronger ensuring it can always stand on its hind legs and touch the bottom or easily get to the surface and as for plants it depends on the turtle i have some turtles that would ignore the plants like my mississippi map turtle who would eat the romaine lettuce and sliced carrots but won t eat the guppy grass in his tank or the hornwort or my baby red belly cooter who would eat every plant i give her besides the hornwort turns out turtles in the wild don t care for hornwort do to the texture of the plant even if it s safe to eat none of my turtle eat or even like hornwort so you can try hornwort if you like just keep in mind it s a floating plant doesn t need substrate also when it comes to substrate there is many options to choose from you can do sand tile no substrate large river rocks make sure they are too big for the turtle to eat but i would stay away from aquarium gravel because it can cause impaction if eaten and there is many bad stores of turtles dying from aquarium gravel as for decoration make sure that it s something that would not crush the turtles something that wouldn t risk the turtle getting stuck something that does not have blade like edges and something that is aquarium safe that the turtle won t eat sometimes people use plastic plants but for me personally i wouldn t trust it because i heard some turtles nip at it thinking it s a real plant at first and we wouldn t want our beloved turtles to eat plastic another thing is food do not feed turtles goldfish rosy red minnows any any minnows and other cyprinids like common minnows dace away from turtles because they contain thiaminase an enzyme that destroys vitamin b1 causing neurological damage paralysis and death in turtles and also avoid aggressive fish like cichlids that can harm the turtle's eyes slow colorful or long finned fish like bettas koi or large plecos are also bad choices as they are easy prey or attract unwanted attention while fast small livebearers guppies mollies platies and mosquito fish are better options for enrichment or occasional treats but always monitor for safety also turtles need a water heater even more so in their baby and juvenile year as for main food pellets there is many options just try and keep it diverse and try to avoid as much of the low quality ones if possible for me personally i use ultra fresh floating turtle food zoo med turtle food and mazuri turtle food also almost forgot but make sure you had a cuddle bone for calcium turtles need it for their shell health anyway please make sure to do your research before getting a turtle let alone any pet turtles are a big commitment and can live for many years and if one day you end up not being able to care for the turtle do not release it into the wild turtles brought up in captivity can not survive and if they do they can become invasive in some areas best to responsibility find the turtle a new home if one day you decide you don t want it or can t care for it anymore,Safety Concern,General Exotic Pet
YouTube,spotted turtle pet,Turtle/Tortoise,Ej__vOjZXN4,ALL OF My RARE COLORFUL TURTLES In ONE VIDEO!,GET MERCHANDISE HERE: https://jacobfeder.com/ (All Merch proceeds go back to animal food & animal care) SUBSCRIBE TO ...,Ugzv4Lvrxdi903hI4at4AaABAg,Yea kepp the turtles and other animals safe not in danger,2020-02-08T21:37:10Z,https://www.youtube.com/watch?v=Ej__vOjZXN4,US,US (text signal),yea kepp the turtles and other animals safe not in danger,Safety Concern,General Exotic Pet
YouTube,russian steppe tortoise pet,Turtle/Tortoise,mIZf5RCsoWc,DO NOT GET A RUSSIAN TORTOISE! 5 SURPRISING Care Elements You Are Not Ready For,"Despite how popular Russian Tortoises have become, there has not been the same return in care information as other popular ...",UgzHCCUXXODAxCXNjEB4AaABAg,"My Russian Tortoise was raised in a glass enclosure with a log and green carpet flooring, He doesn't seem to like when I put substrate down. I feel bad about him not having anywhere to dig but he also never did when I gave him PLenty of room to do so. I wanna make his enclosure more fun and interesting for him but I don't want him to hurt himself, I think I accidentally trained him to flip himself for attention but idk it probably is just on accident",2022-04-25T11:06:07Z,https://www.youtube.com/watch?v=mIZf5RCsoWc,US,US (text signal),my russian tortoise was raised in a glass enclosure with a log and green carpet flooring he doesn't seem to like when i put substrate down i feel bad about him not having anywhere to dig but he also never did when i gave him plenty of room to do so i wanna make his enclosure more fun and interesting for him but i don't want him to hurt himself i think i accidentally trained him to flip himself for attention but idk it probably is just on accident,Safety Concern,General Exotic Pet
YouTube,mata mata turtle pet,Turtle/Tortoise,6C3W9oHskcs,I Bought the World&#39;s DEADLIEST Turtle!,"In today's video, I buy the worlds DEADLIEST turtle called the mata mata from the amazon river! These turtles are pretty rare and I ...",Ugw8lXLLyXnwZNgu34R4AaABAg,"He is amazing but I beg you to buy some tongs and use them  whenever you need to have your hands near him. Turtles can move like lightning especially when it comes to food and at this size your fingers are food !  I have to admit I have never seen anything like this !!!! We have big old snappers up here in Ontario Canada and I wouldn't put my hand anywhere near their head either ! To prove the point when I was little my Granddad let one bite the end of a shovel , walked around with it, put it back down at the edge of the pond and it never let go... then he told me to never go near the pond or in the water of the Beaver Pond because of the turtles !  Interesting animals though ♥🍁🍁🍁",2023-05-15T23:09:48Z,https://www.youtube.com/watch?v=6C3W9oHskcs,US,US (text signal),he is amazing but i beg you to buy some tongs and use them whenever you need to have your hands near him turtles can move like lightning especially when it comes to food and at this size your fingers are food i have to admit i have never seen anything like this we have big old snappers up here in ontario canada and i wouldn't put my hand anywhere near their head either to prove the point when i was little my granddad let one bite the end of a shovel walked around with it put it back down at the edge of the pond and it never let go then he told me to never go near the pond or in the water of the beaver pond because of the turtles interesting animals though,Safety Concern,General Exotic Pet
YouTube,python pet,Reptile,tNLp_3XxdUo,Ball Python 🐍 The Cutest Pet Snake!,Ball Python The Cutest Pet Snake! Which animal would you like to see next? Send your request here ...,Ugzu3J3y7kzgp9I0ng94AaABAg,"Most <1m pythons are great for beginners because they don’t see you as food. Pythons usually use a wrap and strangle method to kill prey, and that means if they don’t see you as viable food, they won’t try to hurt you for the most part. 

Just remember, snakes have their own temperament, just like any other animal. If your snake prefers not to be handled very much or something like that, don’t torture it. I know snake owners who don’t ever interact with their snake other than to feed and change water because the snake gets stressed out. Pythons are known as big one brain cell sweeties, but not all of them are comfortable with always being around you or out of the enclosure much.",2025-03-09T19:43:12Z,https://www.youtube.com/watch?v=tNLp_3XxdUo,US,US (text signal),most 1m pythons are great for beginners because they don t see you as food pythons usually use a wrap and strangle method to kill prey and that means if they don t see you as viable food they won t try to hurt you for the most part just remember snakes have their own temperament just like any other animal if your snake prefers not to be handled very much or something like that don t torture it i know snake owners who don t ever interact with their snake other than to feed and change water because the snake gets stressed out pythons are known as big one brain cell sweeties but not all of them are comfortable with always being around you or out of the enclosure much,Safety Concern,General Exotic Pet
YouTube,python pet,Reptile,tNLp_3XxdUo,Ball Python 🐍 The Cutest Pet Snake!,Ball Python The Cutest Pet Snake! Which animal would you like to see next? Send your request here ...,Ugws6_f5wKO8ooj9Git4AaABAg,My mother has a fear of snakes this is why I need ball pythons and corn snakes when I live in my own,2025-07-20T16:35:24Z,https://www.youtube.com/watch?v=tNLp_3XxdUo,US,US (text signal),my mother has a fear of snakes this is why i need ball pythons and corn snakes when i live in my own,Safety Concern,General Exotic Pet
YouTube,python pet,Reptile,g_NPY4Q7fm8,Best beginners pet #snakes 🐍,,UgxPMvd_HVxXDyr46TB4AaABAg,My Cali King was the only snake I ever had that was aggressive and bit me several times.,2024-07-03T23:38:21Z,https://www.youtube.com/watch?v=g_NPY4Q7fm8,US,US (text signal),my cali king was the only snake i ever had that was aggressive and bit me several times,Safety Concern,General Exotic Pet
YouTube,python pet,Reptile,g_NPY4Q7fm8,Best beginners pet #snakes 🐍,,UgyYIwxodBfuv5czYfJ4AaABAg,"I used to have a kingsnake, it was very chill and friendly, great eater, and very active and handleable, the only thing about it was that he was very nippy and at one point tried to swallow my thumb, he usually bite me if he got startled",2024-04-06T02:28:23Z,https://www.youtube.com/watch?v=g_NPY4Q7fm8,US,US (text signal),i used to have a kingsnake it was very chill and friendly great eater and very active and handleable the only thing about it was that he was very nippy and at one point tried to swallow my thumb he usually bite me if he got startled,Safety Concern,General Exotic Pet
