platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,purchase_flag,purchase_category
YouTube,howler monkey pet,Primates,w_YnH9mMm1c,"Howler monkey in Tabasco, Mexico #mexico","The guide at this wildlife reserve told us we could climb the lookout point, but we got scared when we saw the howling monkey.",Ugz2jhj2sGkh11SVh2t4AaABAg,I should buy and raise five of these howlers and bring them with me in the Appalachian mountain and see how folks react🤣🤣🤣🤣,2026-02-12T19:30:12Z,https://www.youtube.com/watch?v=w_YnH9mMm1c,US,US (text signal),i should buy and raise five of these howlers and bring them with me in the appalachian mountain and see how folks react,Purchase Related,Primates
YouTube,howler monkey pet,Primates,5nqbeHsmwdQ,Meet Biton the Red Howler Monkey,"Ever seen a cute video of someone's pet monkey on social media and thought, ""I want one""? Well, no, you don't. A wildlife ...",UgxnCyEevu8fjrYFEvR4AaABAg,"I feel like TikTok vid and shorts really don't help
it just make some people go whoa!! i wanna get me self one",2024-01-04T00:58:08Z,https://www.youtube.com/watch?v=5nqbeHsmwdQ,US,US (text signal),i feel like tiktok vid and shorts really don't help it just make some people go whoa i wanna get me self one,Purchase Related,Primates
YouTube,howler monkey pet,Primates,5nqbeHsmwdQ,Meet Biton the Red Howler Monkey,"Ever seen a cute video of someone's pet monkey on social media and thought, ""I want one""? Well, no, you don't. A wildlife ...",Ugw9Qb11hx53q2O83yp4AaABAg,That just makes me want to go buy one,2019-06-19T00:58:50Z,https://www.youtube.com/watch?v=5nqbeHsmwdQ,US,US (text signal),that just makes me want to go buy one,Purchase Related,Primates
YouTube,lemur pet,Primates,LAQ42tTM6bY,Man Takes His Pet Lemur to Walmart || ViralHog,"Occurred on July 11, 2023 / USA Shoppers stop to talk to a man and his pet lemur at Walmart. Contact licensing@viralhog.com to ...",Ugwp_qVTZux7Q4Kyw1h4AaABAg,"OK, how do I get a pet lemur?",2023-07-13T19:57:43Z,https://www.youtube.com/watch?v=LAQ42tTM6bY,US,US (text signal),ok how do i get a pet lemur,Purchase Related,Primates
YouTube,lemur pet,Primates,CguaXTqoXBk,lemur jumping part - animal best moments | #lemur | #cute| #shorts,,UgzViTcTsW1ylbkRbjJ4AaABAg,"""Captain we got eyes on the package""
""Im going in weeeeeeeeeeeeeeeeeee🤣🤣🤣🤣🤣",2022-10-30T00:09:18Z,https://www.youtube.com/watch?v=CguaXTqoXBk,US,US (text signal),captain we got eyes on the package im going in weeeeeeeeeeeeeeeeeee,Purchase Related,Primates
YouTube,lemur pet,Primates,BFpTgwjFDtk,I Adopted a Pet Lemur!,Need new glasses? Check out our partner Zenni Optical: https://zennipartners.pxf.io/Brianna For 10% off your purchase at ...,Ugw-Ito1yllaPAVuczx4AaABAg,7:53 Adopting 100 lemurs in 24 hours!,2025-04-14T07:54:31Z,https://www.youtube.com/watch?v=BFpTgwjFDtk,US,US (text signal),7 53 adopting 100 lemurs in 24 hours,Purchase Related,Primates
YouTube,lemur pet,Primates,WXM8tUnSJ3o,Lemur Asks For Back Scratch | Won&#39;t Take No For An Answer,This Lemur's expressive language easily translate to these two human kids as he shows them exactly where he wants to be pet.,UgwXlF-IwkXU7aJtxw94AaABAg,Ok I need a Lemur like NOW! Acts like human? Yes please,2025-07-22T17:43:28Z,https://www.youtube.com/watch?v=WXM8tUnSJ3o,US,US (text signal),ok i need a lemur like now acts like human yes please,Purchase Related,Primates
YouTube,lemur pet,Primates,-VHHbInRcGQ,Exotic Animals That You Can Legally Own #shorts,Exotic Animals That You can Legally Own: #1. Hedgehogs - these cute and spiky little creatures are legal to own in many states ...,Ugy6IT-YlPB5BsrB49F4AaABAg,Now I'm definitely getting a fennec fox or serval lol,2024-05-27T14:48:56Z,https://www.youtube.com/watch?v=-VHHbInRcGQ,US,US (text signal),now i'm definitely getting a fennec fox or serval lol,Purchase Related,Primates
YouTube,lemur pet,Primates,-VHHbInRcGQ,Exotic Animals That You Can Legally Own #shorts,Exotic Animals That You can Legally Own: #1. Hedgehogs - these cute and spiky little creatures are legal to own in many states ...,UgwAgckk_iaq6R9UY1Z4AaABAg,So cute I want a Sugar glider and a Fenec fox or all of them,2024-09-19T13:32:08Z,https://www.youtube.com/watch?v=-VHHbInRcGQ,US,US (text signal),so cute i want a sugar glider and a fenec fox or all of them,Purchase Related,Primates
YouTube,lemur pet,Primates,x5OX79N4cdw,But I Want Lemur Cuddles Too 🥺 #shorts,Corrine is one of our expert animal caretakers and also fields many of our thousands of calls we get on a monthly basis at the ...,UgxUxY-k6AJT-ag9g8Z4AaABAg,Id love one id buy one.,2024-06-12T04:16:55Z,https://www.youtube.com/watch?v=x5OX79N4cdw,US,US (text signal),id love one id buy one,Purchase Related,Primates
YouTube,lemur pet,Primates,x5OX79N4cdw,But I Want Lemur Cuddles Too 🥺 #shorts,Corrine is one of our expert animal caretakers and also fields many of our thousands of calls we get on a monthly basis at the ...,UgyPT4rtdTnfFd26Oyh4AaABAg,"I absolutely 💯 am looking to get 2 of them M&F I think they would love Tampa, FL 😊😊😊",2023-12-18T00:04:23Z,https://www.youtube.com/watch?v=x5OX79N4cdw,US,US (text signal),i absolutely am looking to get 2 of them m f i think they would love tampa fl,Purchase Related,Primates
YouTube,lemur pet,Primates,2e_nhqwcmVE,Bush Baby Playing With Himself | So cute Grey Mouse Lemur • RELAX With Nature,Learn How To Drow Animals Like A Professional https://bit.ly/3bAlDlo.,Ugy1EjNijXAObNCXICd4AaABAg,"Please tell me this Lemur has all his teeth and not forcibly removed without anesthesia, so it can be sold as a pet",2021-02-23T01:40:00Z,https://www.youtube.com/watch?v=2e_nhqwcmVE,US,US (text signal),please tell me this lemur has all his teeth and not forcibly removed without anesthesia so it can be sold as a pet,Purchase Related,Primates
YouTube,lemur pet,Primates,MHM5UjgLRlw,My PET LEMURS MET for the FIRST TIME… And It Got HEATED!,My PET LEMURS MET for the FIRST TIME… And It Got HEATED! Today we are finally introducing our baby red lemur to Ruby for ...,UgyCP5B5NRZLY4NWSdd4AaABAg,I got here in the first one in 23 seconds😂. By the way you should get some flamingos 🦩🦩🦩🦩🦩🦩🦩,2025-07-23T20:26:27Z,https://www.youtube.com/watch?v=MHM5UjgLRlw,US,US (text signal),i got here in the first one in 23 seconds by the way you should get some flamingos,Purchase Related,Primates
YouTube,lemur pet,Primates,oW3HPWkXevU,Owning a Pet Lemur Myths | True or False!,"Myths and claims about pet lemurs, do they make bad pets? Do they become aggressive to their owners? Are they illegal?",UgwJORMForzbrBWe3Mp4AaABAg,I'm gonna get me self one.,2021-11-02T14:05:15Z,https://www.youtube.com/watch?v=oW3HPWkXevU,US,US (text signal),i'm gonna get me self one,Purchase Related,Primates
YouTube,lemur pet,Primates,PBXDNJTIyNc,What is this cute animal?,shorts #sugarglider #cuteanimals.,UgxBMWR59o0hquqwOAl4AaABAg,I want one of these or a marmoset,2023-06-08T22:41:00Z,https://www.youtube.com/watch?v=PBXDNJTIyNc,US,US (text signal),i want one of these or a marmoset,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,JI0q6ulFVrw,Pet ring tail lemur,,UgzescclPfXtK65GB_Z4AaABAg,I know a couple of places to get one. I am in the process of buying one now I just want to know if he still has his. I don't see any video updates. Any who as soon as my gf and I get ours we will be doing videos so subscribe.,2018-04-19T01:27:05Z,https://www.youtube.com/watch?v=JI0q6ulFVrw,US,US (text signal),i know a couple of places to get one i am in the process of buying one now i just want to know if he still has his i don't see any video updates any who as soon as my gf and i get ours we will be doing videos so subscribe,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,JI0q6ulFVrw,Pet ring tail lemur,,UgzNERH-dB8oKQbg4dZ4AaABAg,Hey man I keep getting scammed where can I buy one near Nevada,2017-08-12T14:31:24Z,https://www.youtube.com/watch?v=JI0q6ulFVrw,US,Nevada,hey man i keep getting scammed where can i buy one near nevada,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,JI0q6ulFVrw,Pet ring tail lemur,,UgyH4NIGTSVw57MAORl4AaABAg,I am also trying to find somewhere to buy one. If you could reply to this and give me some suggestions or tell me how you got yours i would really appreciate it. Thanks,2017-08-20T17:54:06Z,https://www.youtube.com/watch?v=JI0q6ulFVrw,US,US (text signal),i am also trying to find somewhere to buy one if you could reply to this and give me some suggestions or tell me how you got yours i would really appreciate it thanks,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,JI0q6ulFVrw,Pet ring tail lemur,,UgyYn4PBgfK8W2hv70J4AaABAg,Idk what to get capuchin or lemur?,2021-03-31T15:06:24Z,https://www.youtube.com/watch?v=JI0q6ulFVrw,US,US (text signal),idk what to get capuchin or lemur,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,rongJemEquY,Ringtailed lemur  loves  to be pet,Liam enjoys playing with me and LOVES to be scratched on. He is a bit spoiled ! http://www.exoticexperience.net.,UgiZ3_65iKyOPXgCoAEC,I want a baby lemur and can't find in Arkansas,2016-07-12T05:53:35Z,https://www.youtube.com/watch?v=rongJemEquY,US,Arkansas,i want a baby lemur and can't find in arkansas,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,HhUF37SG18A,Baby Ring-tailed Lemur,"Only a few hours old, rejected by mother.",Ugzn3M4HWD3ND-8xv3h4AaABAg,Id love one for my land,2024-01-22T00:00:55Z,https://www.youtube.com/watch?v=HhUF37SG18A,US,US (text signal),id love one for my land,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,HhUF37SG18A,Baby Ring-tailed Lemur,"Only a few hours old, rejected by mother.",UgzKchm6umoikel0l8p4AaABAg,Sell me one,2024-06-12T04:20:52Z,https://www.youtube.com/watch?v=HhUF37SG18A,US,US (text signal),sell me one,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,vHVQsajJErc,Baby Lemur at Play,Fortunate enough to know some of the good people at Emerald Coast Wildlife Refuge. Baby lemur they are having to foster for a ...,UgwN1OIE2VWsnsd4Qdp4AaABAg,"Ive been searching all day for lemurs for sale. If you know somewhere I can get a Lemur for 1,000$ or less in North Carolina, south Carolina or Virgina, lemme know please by commenting...",2017-08-20T03:20:19Z,https://www.youtube.com/watch?v=vHVQsajJErc,US,North Carolina,ive been searching all day for lemurs for sale if you know somewhere i can get a lemur for 1 000 or less in north carolina south carolina or virgina lemme know please by commenting,Purchase Related,Primates
YouTube,ring-tailed lemur pet,Primates,0xfhiTLBq4o,Pet Ringtail Lemur *KING JULIEN*,Introducing our little guy who is 6.5 weeks old.,Ugxg0lim92PmEF0yYPN4AaABAg,"Hey I’m interested in getting one . But is it true , they start to get aggressive after they reach sexual maturity? Not sure if you mentioned in the video",2022-08-28T14:51:46Z,https://www.youtube.com/watch?v=0xfhiTLBq4o,US,US (text signal),hey i m interested in getting one but is it true they start to get aggressive after they reach sexual maturity not sure if you mentioned in the video,Purchase Related,Primates
YouTube,marmoset pet,Primates,Ta3DIU71FQY,Can Pygmy Marmosets be Pets? 🐒 Do Finger Monkeys Make Good Pets? 🙉,"Can Pygmy Marmosets be Pets? Do Finger Monkeys Make Good Pets? As one can imagine, it's easy to fall for their cute faces ...",UgywBGK78kjN078dHNZ4AaABAg,Micro-monkey about to make me obtain a semi-sized simian squad,2024-06-07T17:10:23Z,https://www.youtube.com/watch?v=Ta3DIU71FQY,US,US (text signal),micro monkey about to make me obtain a semi sized simian squad,Purchase Related,Primates
YouTube,marmoset pet,Primates,Ta3DIU71FQY,Can Pygmy Marmosets be Pets? 🐒 Do Finger Monkeys Make Good Pets? 🙉,"Can Pygmy Marmosets be Pets? Do Finger Monkeys Make Good Pets? As one can imagine, it's easy to fall for their cute faces ...",UgwxanakUfuAHEMe6bB4AaABAg,Gonna buy one in a pet store tomorrow,2024-10-11T01:46:19Z,https://www.youtube.com/watch?v=Ta3DIU71FQY,US,US (text signal),gonna buy one in a pet store tomorrow,Purchase Related,Primates
YouTube,marmoset pet,Primates,4q-DnUA1KKY,So you think you want a marmoset monkey?,"ZERO- is a marmoset monkey this is my first video about him , please comment below things you would like to know about his way ...",UgwVZ1cjXUSM50c7Wtp4AaABAg,This made me this twice about getting one. Thank you,2021-03-06T20:18:04Z,https://www.youtube.com/watch?v=4q-DnUA1KKY,US,US (text signal),this made me this twice about getting one thank you,Purchase Related,Primates
YouTube,marmoset pet,Primates,UnCexnfNJso,Baby marmoset monkeys make good pets,Jim hammonds a baby marmoset monkey breeder in st Petersburg Florida explains why marmoset monkeys make good pets ...,UgzN0kpZr2PeddmwwGp4AaABAg,"Hi Rose, I too live in Ohio (Coshocton) and am interested in a marmoset. Can you please just tell me where the pet shop is that your daughter found and the name of it? I would really, really appreciate it. Thanks bunches  :)  Tracie",2013-06-12T02:11:11Z,https://www.youtube.com/watch?v=UnCexnfNJso,US,Ohio,hi rose i too live in ohio coshocton and am interested in a marmoset can you please just tell me where the pet shop is that your daughter found and the name of it i would really really appreciate it thanks bunches tracie,Purchase Related,Primates
YouTube,marmoset pet,Primates,UnCexnfNJso,Baby marmoset monkeys make good pets,Jim hammonds a baby marmoset monkey breeder in st Petersburg Florida explains why marmoset monkeys make good pets ...,UgxVEGKFtDo4-RZm0il4AaABAg,jim how much do you sell these cute little babies for i want one so bad i live in ny state,2013-11-02T02:11:07Z,https://www.youtube.com/watch?v=UnCexnfNJso,US,US (text signal),jim how much do you sell these cute little babies for i want one so bad i live in ny state,Purchase Related,Primates
YouTube,marmoset pet,Primates,C76zK9kvM6w,Marmoset monkey Gigi,,Ugy_VdeRrETzn6g6HXB4AaABAg,Are they a pain in  the as ? I want one,2025-12-21T21:55:27Z,https://www.youtube.com/watch?v=C76zK9kvM6w,US,US (text signal),are they a pain in the as i want one,Purchase Related,Primates
YouTube,marmoset pet,Primates,C76zK9kvM6w,Marmoset monkey Gigi,,UgzeSbYV2el7xXKNmRF4AaABAg,I’m getting one in a few weeks am I in for my money lol,2023-07-09T13:08:09Z,https://www.youtube.com/watch?v=C76zK9kvM6w,US,US (text signal),i m getting one in a few weeks am i in for my money lol,Purchase Related,Primates
YouTube,marmoset pet,Primates,C76zK9kvM6w,Marmoset monkey Gigi,,Ugz4Pe-zMV6lSVBINpF4AaABAg,Hey I live in Miami wanted to know how much for a monkey,2023-03-10T07:00:34Z,https://www.youtube.com/watch?v=C76zK9kvM6w,US,US (text signal),hey i live in miami wanted to know how much for a monkey,Purchase Related,Primates
YouTube,marmoset pet,Primates,F3PlSp9F9DQ,LIVING WITH A MARMOSET | PET MARMOSET MONKEY PT. 2,Update on my life featuring jack the marmoset monkey My ig: @shahahazain Jacks ig: @thatboijackk.,Ugz3qdE7BDgnnDr6U2d4AaABAg,What part in Florida can I buy one,2021-07-21T16:57:57Z,https://www.youtube.com/watch?v=F3PlSp9F9DQ,US,Florida,what part in florida can i buy one,Purchase Related,Primates
YouTube,marmoset pet,Primates,F3PlSp9F9DQ,LIVING WITH A MARMOSET | PET MARMOSET MONKEY PT. 2,Update on my life featuring jack the marmoset monkey My ig: @shahahazain Jacks ig: @thatboijackk.,UgysiC3l-ARqxvE_dph4AaABAg,Plz tell me we’re u got him I want a good breeder and do u have the number,2021-03-01T04:21:00Z,https://www.youtube.com/watch?v=F3PlSp9F9DQ,US,US (text signal),plz tell me we re u got him i want a good breeder and do u have the number,Purchase Related,Primates
YouTube,marmoset pet,Primates,F3PlSp9F9DQ,LIVING WITH A MARMOSET | PET MARMOSET MONKEY PT. 2,Update on my life featuring jack the marmoset monkey My ig: @shahahazain Jacks ig: @thatboijackk.,Ugwmq6HDZswqlhM1XDh4AaABAg,"Nice video, you should make 1 room only for him with all toys and stuff hahaha
And maybe buy him buddy of similar size and type, not same but similar, it works for me, when i bought my first de brazza monkey i immediatly bought wolf's mona monkey and they are best friends.",2020-07-05T15:30:13Z,https://www.youtube.com/watch?v=F3PlSp9F9DQ,US,US (text signal),nice video you should make 1 room only for him with all toys and stuff hahaha and maybe buy him buddy of similar size and type not same but similar it works for me when i bought my first de brazza monkey i immediatly bought wolf's mona monkey and they are best friends,Purchase Related,Primates
YouTube,marmoset pet,Primates,F3PlSp9F9DQ,LIVING WITH A MARMOSET | PET MARMOSET MONKEY PT. 2,Update on my life featuring jack the marmoset monkey My ig: @shahahazain Jacks ig: @thatboijackk.,UgxWYTmXMS3y_XMIjpt4AaABAg,i live in california i want finger monkey as pet where can i buy one?,2022-08-23T07:59:45Z,https://www.youtube.com/watch?v=F3PlSp9F9DQ,US,California,i live in california i want finger monkey as pet where can i buy one,Purchase Related,Primates
YouTube,marmoset pet,Primates,rkRGfUbm4MA,Pygmy Marmoset: The Tiny Monkey with Big Surprises!,,UgyKjdOcl80yWsZ4IQl4AaABAg,I want one. Can you send me the name of your breeder?,2025-05-17T21:23:26Z,https://www.youtube.com/watch?v=rkRGfUbm4MA,US,US (text signal),i want one can you send me the name of your breeder,Purchase Related,Primates
